rank,player_name,nation,position,squad,competition,age,birth_year,nineties_played,passes_completed,passes_attempted,pass_completion_pct,total_distance,progressive_distance,assists,expected_assists,expected_assists_minus_xag,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,expected_assists_xa,season,table_type,processed_at
1099,Nicolas-Gerrit Kühn,GER,FW,Como,Serie A,0.0,2000.0,2.4,44,65,67.7,589,123,0,0.5,-0.5,5,4,3,1,5,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1100,Sael Kumbedi,FRA,DF,Lyon,Ligue 1,0.0,2005.0,0.7,9,17,52.9,143,44,0,0.0,0.0,0,0,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1101,Marash Kumbulla,ALB,DF,Mallorca,La Liga,0.0,2000.0,2.4,121,148,81.8,2276,913,0,0.0,0.0,1,9,0,0,6,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1102,Jonah Kusi-Asare,SWE,FW,Bayern Munich,Bundesliga,0.0,2007.0,0.1,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1103,Khvicha Kvaratskhelia,GEO,"FW,DF",Paris S-G,Ligue 1,0.0,2001.0,2.3,98,112,87.5,1352,141,0,0.1,-0.1,1,2,1,0,6,0.3,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1104,Godson Kyeremeh,FRA,"MF,FW",Le Havre,Ligue 1,0.0,2000.0,0.5,9,11,81.8,168,31,1,0.4,0.6,1,0,2,2,0,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1105,Adrián de la Fuente,ESP,DF,Levante,La Liga,0.0,1999.0,6.3,198,265,74.7,4332,1794,0,0.0,0.0,2,22,1,0,13,0.3,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1106,Rémy Labeau Lascary,GLP,"FW,MF",Brest,Ligue 1,0.0,2003.0,1.2,19,23,82.6,301,45,0,0.0,0.0,1,1,0,0,2,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1107,Maxence Lacroix,FRA,DF,Crystal Palace,Premier League,0.0,2000.0,7.0,263,301,87.4,5172,1737,1,0.6,0.4,2,9,1,0,8,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1108,Yoel Lago,ESP,DF,Celta Vigo,La Liga,0.0,2004.0,3.7,187,201,93.0,3441,1370,0,0.0,0.0,1,7,0,0,9,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1109,Mayckel Lahdo,SWE,"MF,FW",Nantes,Ligue 1,0.0,2002.0,2.5,50,57,87.7,772,89,0,0.2,-0.2,2,4,1,0,3,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1110,Konrad Laimer,AUT,DF,Bayern Munich,Bundesliga,0.0,1997.0,5.5,269,315,85.4,3482,1050,2,2.0,0.0,16,24,7,2,32,1.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1111,Kenny Lala,MAD,DF,Brest,Ligue 1,0.0,1991.0,7.0,295,395,74.7,6742,2766,1,1.3,-0.3,10,29,19,13,23,1.5,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1112,Senne Lammens,BEL,GK,Manchester Utd,Premier League,0.0,2002.0,1.0,19,46,41.3,764,674,0,0.0,0.0,0,1,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1113,Tariq Lamptey,GHA,"MF,DF",Fiorentina,Serie A,0.0,2000.0,0.3,8,11,72.7,112,19,0,0.1,-0.1,2,0,1,1,0,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1114,Noa Lang,NED,MF,Napoli,Serie A,0.0,1999.0,0.4,20,30,66.7,347,62,0,0.1,-0.1,1,1,1,1,2,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1115,Aymeric Laporte,ESP,DF,Athletic Club,La Liga,0.0,1994.0,3.3,229,247,92.7,4903,1644,0,0.0,0.0,0,21,0,0,21,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1116,Hugo Larsson,SWE,MF,Eint Frankfurt,Bundesliga,0.0,2004.0,3.3,125,158,79.1,2211,785,2,0.2,1.8,4,14,1,0,13,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1117,Jamaal Lascelles,ENG,DF,Newcastle Utd,Premier League,0.0,1993.0,0.2,6,8,75.0,116,14,0,0.0,0.0,0,0,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1118,Toni Lato,ESP,DF,Mallorca,La Liga,0.0,1997.0,1.8,59,73,80.8,1024,301,0,0.0,0.0,2,3,1,1,4,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1119,Josh Laurent,ENG,"DF,MF",Burnley,Premier League,0.0,1995.0,5.0,101,136,74.3,1477,381,0,0.2,-0.2,1,9,1,0,8,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1120,Armand Lauriente,FRA,FW,Sassuolo,Serie A,0.0,1998.0,4.4,73,96,76.0,985,265,1,0.3,0.7,3,6,4,0,10,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1121,Roméo Lavia,BEL,MF,Chelsea,Premier League,0.0,2004.0,0.5,29,32,90.6,620,168,0,0.0,0.0,0,4,0,0,5,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1122,Valentino Lazaro,AUT,"DF,MF",Torino,Serie A,0.0,1996.0,4.7,191,235,81.3,3330,1306,0,0.2,-0.2,4,15,9,5,21,0.8,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1123,Manuel Lazzari,ITA,DF,Lazio,Serie A,0.0,1993.0,0.7,17,23,73.9,333,189,0,0.0,0.0,0,2,1,1,3,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1124,Théo Le Bris,FRA,DF,Lorient,Ligue 1,0.0,2002.0,3.4,95,112,84.8,1466,361,0,0.3,-0.3,2,4,5,1,10,0.4,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1125,Julien Le Cardinal,FRA,DF,Brest,Ligue 1,0.0,1997.0,3.0,97,120,80.8,1850,670,0,0.0,0.0,1,5,0,0,6,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1126,Enzo Le Fée,FRA,"FW,MF",Sunderland,Premier League,0.0,2000.0,4.2,125,158,79.1,1799,376,0,0.3,-0.3,3,10,4,2,11,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1127,Raphael Le Guen,FRA,DF,Brest,Ligue 1,0.0,2006.0,0.1,2,4,50.0,32,0,0,0.0,0.0,0,0,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1128,Robin Le Normand,ESP,DF,Atlético Madrid,La Liga,0.0,1996.0,7.8,416,454,91.6,7561,2861,0,0.0,0.0,0,32,0,0,28,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1129,Nicola Leali,ITA,GK,Genoa,Serie A,0.0,1993.0,6.0,106,179,59.2,3120,2173,0,0.1,-0.1,1,4,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1130,Rafael Leão,POR,FW,Milan,Serie A,0.0,1999.0,0.6,7,8,87.5,100,14,0,0.0,0.0,0,0,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1131,Pierre Lees-Melou,FRA,MF,Paris FC,Ligue 1,0.0,1993.0,4.3,220,247,89.1,4069,1094,0,0.2,-0.2,3,25,2,0,28,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1132,Pierre Lees-Melou,FRA,MF,Brest,Ligue 1,0.0,1993.0,2.0,81,103,78.6,1719,603,0,0.2,-0.2,3,10,5,1,16,0.3,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1133,Jordan Lefort,FRA,DF,Angers,Ligue 1,0.0,1993.0,7.0,285,335,85.1,5395,2077,1,0.7,0.3,4,11,2,1,12,0.4,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1134,Diogo Leite,POR,DF,Union Berlin,Bundesliga,0.0,1999.0,2.8,53,78,67.9,1010,317,0,0.0,0.0,0,3,0,0,5,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1135,Maxim Leitsch,GER,DF,Mainz 05,Bundesliga,0.0,1998.0,0.8,15,22,68.2,372,197,0,0.0,0.0,0,3,1,0,2,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1136,Florian Lejeune,FRA,DF,Rayo Vallecano,La Liga,0.0,1991.0,7.9,425,483,88.0,9195,3527,0,0.1,-0.1,3,30,0,0,20,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1137,Youssef Lekhedim,ESP,DF,Alavés,La Liga,0.0,2005.0,2.5,75,110,68.2,1106,520,0,0.0,0.0,0,6,2,0,7,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1138,Iñigo Lekue,ESP,"DF,FW",Athletic Club,La Liga,0.0,1993.0,1.1,42,54,77.8,688,186,0,0.0,0.0,0,4,2,1,5,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1139,Thomas Lemar,FRA,"MF,FW",Girona,La Liga,0.0,1995.0,1.6,63,82,76.8,1041,234,0,0.1,-0.1,5,6,1,0,15,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1140,Félix Lemaréchal,FRA,"MF,FW",Strasbourg,Ligue 1,0.0,2003.0,4.9,156,200,78.0,2337,502,2,1.1,0.9,7,12,0,0,18,0.5,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1141,Tim Lemperle,GER,FW,Hoffenheim,Bundesliga,0.0,2002.0,3.7,57,80,71.3,707,152,1,0.8,0.2,6,3,3,2,5,0.5,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1142,Clément Lenglet,FRA,DF,Atlético Madrid,La Liga,0.0,1995.0,4.4,254,289,87.9,5172,2111,0,0.0,0.0,1,34,1,0,23,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1143,Bernd Leno,GER,GK,Fulham,Premier League,0.0,1992.0,7.0,214,276,77.5,4992,3152,0,0.0,0.0,0,1,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1144,Donovan Léon,GUF,GK,Auxerre,Ligue 1,0.0,1992.0,4.5,80,154,51.9,2747,2138,0,0.1,-0.1,1,3,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1145,Esteban Lepaul,FRA,FW,Angers,Ligue 1,0.0,2000.0,1.9,22,36,61.1,318,72,0,0.2,-0.2,2,0,0,0,1,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1146,Esteban Lepaul,FRA,FW,Rennes,Ligue 1,0.0,2000.0,4.8,69,90,76.7,1006,118,1,0.7,0.3,2,4,0,0,4,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1147,Johann Lepenant,FRA,MF,Nantes,Ligue 1,0.0,2002.0,5.9,165,207,79.7,3091,887,1,0.6,0.4,8,18,4,0,27,0.5,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1148,Mehdi Léris,ALG,DF,Pisa,Serie A,0.0,1998.0,2.8,72,103,69.9,1289,587,0,0.1,-0.1,3,7,5,3,8,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1149,Jefferson Lerma,COL,MF,Crystal Palace,Premier League,0.0,1994.0,2.1,66,85,77.6,1135,423,0,0.0,0.0,1,6,0,0,10,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1150,Louis Leroux,FRA,"MF,DF",Nantes,Ligue 1,0.0,2006.0,5.3,142,187,75.9,2574,1029,0,0.1,-0.1,4,15,5,3,18,0.5,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1151,Robert Lewandowski,POL,FW,Barcelona,La Liga,0.0,1988.0,3.9,50,64,78.1,524,81,0,0.2,-0.2,2,2,1,0,4,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1152,Jamie Leweling,GER,FW,Stuttgart,Bundesliga,0.0,2001.0,5.2,137,188,72.9,1935,561,3,1.5,1.5,11,7,12,8,14,1.8,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1153,Rico Lewis,ENG,DF,Manchester City,Premier League,0.0,2004.0,1.9,113,127,89.0,1908,434,1,1.0,0.0,2,12,0,0,18,0.7,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1154,Keane Lewis-Potter,ENG,"DF,FW",Brentford,Premier League,0.0,2001.0,4.4,78,108,72.2,1340,477,0,0.0,0.0,1,3,1,1,5,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1155,Myles Lewis-Skelly,ENG,DF,Arsenal,Premier League,0.0,2006.0,1.0,53,57,93.0,909,107,0,0.0,0.0,0,2,0,0,1,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1156,Philipp Lienhart,AUT,DF,Freiburg,Bundesliga,0.0,1996.0,5.0,266,336,79.2,5031,1581,0,0.0,0.0,0,14,2,2,20,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1157,Matthijs de Ligt,NED,DF,Manchester Utd,Premier League,0.0,1999.0,7.0,305,350,87.1,5541,1666,0,0.5,-0.5,2,15,4,3,14,0.5,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1158,Victor Lindelöf,SWE,"MF,DF",Aston Villa,Premier League,0.0,1994.0,0.3,9,11,81.8,153,44,0,0.0,0.0,0,1,0,0,2,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1159,Jesper Lindstrøm,DEN,MF,Wolfsburg,Bundesliga,0.0,2000.0,0.0,3,4,75.0,50,24,0,0.0,0.0,0,1,0,0,1,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1160,Luca Lipani,ITA,MF,Sassuolo,Serie A,0.0,2005.0,1.0,40,53,75.5,675,196,0,0.0,0.0,1,5,0,0,3,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1161,Pol Lirola,ESP,MF,Marseille,Ligue 1,0.0,1997.0,0.2,4,6,66.7,62,22,0,0.1,-0.1,1,0,1,0,2,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1162,Adrián Liso,ESP,FW,Getafe,La Liga,0.0,2005.0,4.7,60,81,74.1,755,106,0,0.0,0.0,0,1,0,0,2,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1163,Valentino Livramento,ENG,DF,Newcastle Utd,Premier League,0.0,2002.0,5.8,235,289,81.3,3777,1299,1,0.2,0.8,3,24,5,2,24,0.4,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1164,Javier Llabrés,ESP,"FW,MF",Mallorca,La Liga,0.0,2002.0,0.3,8,11,72.7,132,77,0,0.1,-0.1,1,0,1,1,0,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1165,Diego Llorente,ESP,DF,Betis,La Liga,0.0,1993.0,0.5,27,36,75.0,544,196,0,0.0,0.0,0,1,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1166,Marcos Llorente,ESP,DF,Atlético Madrid,La Liga,0.0,1995.0,8.0,513,591,86.8,8103,2328,2,0.9,1.1,6,32,10,3,36,1.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1167,Gautier Lloris,FRA,DF,Le Havre,Ligue 1,0.0,1995.0,7.0,427,458,93.2,8929,2372,1,1.0,0.0,2,17,2,0,28,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1168,Giovani Lo Celso,ARG,MF,Betis,La Liga,0.0,1996.0,6.1,293,352,83.2,4527,1386,2,1.1,0.9,16,31,14,4,35,1.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1169,Danny Loader,CMR,"MF,FW",Auxerre,Ligue 1,0.0,2000.0,5.1,101,133,75.9,1475,339,0,0.6,-0.6,7,7,4,0,12,0.3,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1170,Stanislav Lobotka,SVK,MF,Napoli,Serie A,0.0,1994.0,4.7,301,317,95.0,4876,1154,1,0.3,0.7,6,20,4,0,29,0.4,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1171,Manuel Locatelli,ITA,MF,Juventus,Serie A,0.0,1998.0,3.6,246,278,88.5,4635,1603,0,0.1,-0.1,6,37,7,0,32,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1172,Bradley Locko,FRA,DF,Brest,Ligue 1,0.0,2002.0,6.9,210,275,76.4,3626,1574,0,0.4,-0.4,3,20,4,4,22,0.4,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1173,Ruben Loftus-Cheek,ENG,MF,Milan,Serie A,0.0,1996.0,3.3,91,107,85.0,1143,174,0,0.5,-0.5,4,6,3,0,8,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1174,Sean Longstaff,ENG,MF,Leeds United,Premier League,0.0,1997.0,5.3,179,212,84.4,3329,906,1,1.3,-0.3,13,14,0,0,12,0.5,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1175,Ademola Lookman,NGA,FW,Atalanta,Serie A,0.0,1997.0,0.8,18,22,81.8,270,86,0,0.1,-0.1,2,0,1,0,1,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1176,Anthony Lopes,POR,GK,Nantes,Ligue 1,0.0,1990.0,7.0,255,306,83.3,6503,3779,0,0.0,0.0,0,3,0,0,1,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1177,David López,ESP,DF,Mallorca,La Liga,0.0,2003.0,0.7,16,19,84.2,325,106,0,0.0,0.0,0,0,0,0,1,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1178,David López,ESP,DF,Girona,La Liga,0.0,1989.0,2.2,152,173,87.9,2919,1089,0,0.0,0.0,0,8,0,0,13,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1179,Diego López,ESP,"MF,FW",Valencia,La Liga,0.0,2002.0,6.3,97,142,68.3,1431,391,0,0.6,-0.6,5,10,4,0,18,0.9,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1180,Fer López,ESP,"MF,FW",Wolves,Premier League,0.0,2004.0,1.2,46,59,78.0,822,207,1,0.7,0.3,3,7,6,0,13,0.5,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1181,Fermin López,ESP,"MF,FW",Barcelona,La Liga,0.0,2003.0,2.2,88,109,80.7,1356,267,0,1.2,-1.2,3,9,3,0,12,0.5,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1182,Javi López,ESP,DF,Oviedo,La Liga,0.0,2002.0,0.7,22,29,75.9,424,174,0,0.0,0.0,1,1,0,0,3,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1183,Julien López,ALG,"FW,MF",Paris FC,Ligue 1,0.0,1992.0,0.3,5,8,62.5,52,11,0,0.0,0.0,0,1,0,0,1,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1184,Maxime Lopez,FRA,MF,Paris FC,Ligue 1,0.0,1997.0,7.0,562,630,89.2,9362,2931,2,2.3,-0.3,21,59,14,3,83,2.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1185,Pau López,ESP,GK,Betis,La Liga,0.0,1994.0,5.0,116,167,69.5,3447,2380,0,0.0,0.0,0,0,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1186,Unai López,ESP,MF,Rayo Vallecano,La Liga,0.0,1995.0,5.0,276,326,84.7,5151,1306,1,0.3,0.7,8,35,1,1,33,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1187,Lorran,BRA,MF,Pisa,Serie A,0.0,2006.0,0.1,7,9,77.8,124,21,0,0.0,0.0,0,0,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1188,Iker Losada,ESP,"MF,FW",Levante,La Liga,0.0,2001.0,0.4,12,19,63.2,165,43,0,0.0,0.0,0,1,0,0,2,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1189,Tom Louchet,FRA,"DF,MF",Nice,Ligue 1,0.0,2003.0,3.4,110,142,77.5,1611,582,2,1.5,0.5,8,11,4,3,11,0.8,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1190,Marius Louer,FRA,DF,Angers,Ligue 1,0.0,2007.0,0.1,11,13,84.6,208,92,0,0.0,0.0,1,2,1,1,2,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1191,Sandi Lovrić,SVN,MF,Udinese,Serie A,0.0,1998.0,0.8,47,58,81.0,882,278,1,0.2,0.8,1,8,0,0,10,0.4,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1192,Pol Lozano,ESP,MF,Espanyol,La Liga,0.0,1999.0,6.5,210,251,83.7,3441,998,0,0.1,-0.1,3,22,2,1,35,0.5,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1193,Sergio Lozano,ESP,MF,Levante,La Liga,0.0,1999.0,0.1,7,7,100.0,75,25,0,0.0,0.0,0,0,0,0,2,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1194,Lorenzo Lucca,ITA,FW,Napoli,Serie A,0.0,2000.0,2.4,37,45,82.2,463,41,0,0.0,0.0,0,1,1,0,1,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1195,Jhon Lucumí,COL,DF,Bologna,Serie A,0.0,1998.0,4.6,278,316,88.0,5623,1853,0,0.0,0.0,2,11,0,0,17,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1196,Oier Luengo,ESP,DF,Oviedo,La Liga,0.0,1997.0,1.5,42,50,84.0,836,235,0,0.0,0.0,0,1,0,0,0,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1197,Florentino Luís,POR,MF,Burnley,Premier League,0.0,1999.0,3.3,117,133,88.0,2146,686,0,0.1,-0.1,3,12,0,0,17,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1198,José Luis Gayà,ESP,DF,Valencia,La Liga,0.0,1995.0,4.7,160,204,78.4,2970,838,0,0.4,-0.4,5,12,5,3,16,0.4,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1199,José Luis Morales,ESP,"MF,FW",Levante,La Liga,0.0,1987.0,2.3,40,56,71.4,643,241,0,0.3,-0.3,3,4,5,0,13,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1200,Douglas Luiz,BRA,MF,Nott'ham Forest,Premier League,0.0,1998.0,0.8,50,60,83.3,681,108,0,0.0,0.0,1,2,0,0,1,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1201,Castello Lukeba,FRA,DF,RB Leipzig,Bundesliga,0.0,2002.0,6.0,332,382,86.9,5608,2141,0,0.0,0.0,1,12,0,0,19,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1202,Dodi Lukebakio,BEL,"FW,MF",Sevilla,La Liga,0.0,1997.0,2.0,68,84,81.0,1333,197,0,0.8,-0.8,9,5,5,4,6,0.9,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1203,Saša Lukić,SRB,MF,Fulham,Premier League,0.0,1996.0,6.1,191,234,81.6,3159,709,1,1.0,0.0,11,14,5,1,18,0.9,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1204,Kristoffer Lund,USA,DF,Köln,Bundesliga,0.0,2002.0,3.5,106,144,73.6,1853,794,0,0.1,-0.1,2,4,4,3,7,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1205,Sebastiano Luperto,ITA,DF,Cagliari,Serie A,0.0,1996.0,5.0,170,190,89.5,2843,832,0,0.0,0.0,0,6,1,0,7,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1206,Mateus Lusuardi,BRA,DF,Pisa,Serie A,0.0,2004.0,2.2,65,80,81.3,1013,470,0,0.2,-0.2,1,3,1,0,5,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1207,Zito Luvumbo,ANG,"MF,DF",Cagliari,Serie A,0.0,2002.0,0.9,11,14,78.6,216,55,0,0.2,-0.2,1,0,1,1,0,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1208,Charalampos Lykogiannis,GRE,DF,Bologna,Serie A,0.0,1993.0,2.6,84,131,64.1,1484,346,0,0.3,-0.3,5,5,1,1,4,0.4,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1209,Senne Lynen,BEL,MF,Werder Bremen,Bundesliga,0.0,1999.0,5.8,228,263,86.7,3813,1159,0,0.2,-0.2,4,17,3,1,16,0.3,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1210,Mathias Løvik,NOR,DF,Parma,Serie A,0.0,2003.0,3.4,82,108,75.9,1397,399,0,0.1,-0.1,1,5,4,2,6,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1211,Ian Maatsen,NED,DF,Aston Villa,Premier League,0.0,2002.0,1.6,113,137,82.5,1913,524,0,0.2,-0.2,3,14,3,1,14,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1212,Alexis Mac Allister,ARG,MF,Liverpool,Premier League,0.0,1998.0,4.3,194,231,84.0,2906,743,1,1.0,0.0,5,21,2,0,14,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1213,Deiver Machado,COL,DF,Lens,Ligue 1,0.0,1993.0,2.3,78,96,81.3,1180,383,0,0.0,0.0,0,4,1,0,5,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1214,Koki Machida,JPN,DF,Hoffenheim,Bundesliga,0.0,1997.0,0.5,32,36,88.9,634,285,0,0.0,0.0,0,1,1,0,1,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1215,Lanroy Machine,FRA,"FW,MF",Angers,Ligue 1,0.0,2005.0,1.2,12,19,63.2,181,44,0,0.0,0.0,0,1,0,0,2,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1216,Shuto Machino,JPN,FW,Gladbach,Bundesliga,0.0,1999.0,3.6,49,77,63.6,697,128,0,0.2,-0.2,4,2,0,0,2,0.4,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1217,Brian Madjo,LUX,FW,Metz,Ligue 1,0.0,2009.0,1.7,8,15,53.3,98,13,0,0.0,0.0,0,0,0,0,1,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1218,Noni Madueke,ENG,FW,Arsenal,Premier League,0.0,2002.0,3.4,73,122,59.8,1044,279,0,0.8,-0.8,8,0,7,1,9,0.8,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1219,Pablo Maffeo,ESP,DF,Mallorca,La Liga,0.0,1997.0,3.3,99,135,73.3,1836,673,0,0.1,-0.1,4,7,4,3,14,0.2,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1220,Gabriel Magalhães,BRA,DF,Arsenal,Premier League,0.0,1997.0,7.0,376,418,90.0,6761,1979,0,0.0,0.0,0,23,0,0,29,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1221,Soungoutou Magassa,FRA,MF,West Ham,Premier League,0.0,2003.0,1.8,56,67,83.6,872,178,0,0.0,0.0,0,5,0,0,2,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1222,Hugo Magnetti,FRA,MF,Brest,Ligue 1,0.0,1998.0,5.8,176,209,84.2,3066,714,0,0.1,-0.1,2,16,1,0,15,0.1,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1223,Frank Magri,CMR,FW,Toulouse,Ligue 1,0.0,1999.0,6.3,67,94,71.3,965,218,0,0.9,-0.9,5,5,3,1,12,0.3,2025-2026,stats_passing,2025-10-18 04:36:54.414223
1224,Harry Maguire,ENG,DF,Manchester Utd,Premier League,0.0,1993.0,2.0,91,109,83.5,1779,522,1,0.4,0.6,1,3,0,0,9,0.0,2025-2026,stats_passing,2025-10-18 04:36:54.414223
