rank,player_name,nation,position,squad,competition,age,birth_year,nineties_played,goals,shots,shots_on_target,shots_on_target_pct,shots_per_90,shots_on_target_per_90,goals_per_shot,goals_per_shot_on_target,avg_distance,free_kicks,penalty_goals,penalty_attempts,expected_goals,non_penalty_xg,npxg_per_shot,goals_minus_xg,non_penalty_goals_minus_xg,shot_creating_actions_shot,passes_free_kick,season,table_type,processed_at
102,Jon Aramburu,VEN,DF,Real Sociedad,La Liga,0.0,2002.0,6.2,0,0,2,20.0,1.61,0.32,0.0,0.0,17.5,0,0,0,0.8,0.8,0.08,-0.8,-0.8,10,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
103,Ronald Araújo,URU,DF,Barcelona,La Liga,0.0,1999.0,4.4,1,0,3,75.0,0.9,0.68,0.25,0.33,16.9,0,0,0,0.2,0.2,0.05,0.8,0.8,4,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
104,Carlens Arcus,HAI,DF,Angers,Ligue 1,0.0,1996.0,6.9,0,0,1,50.0,0.29,0.15,0.0,0.0,27.9,0,0,0,0.0,0.0,0.02,0.0,0.0,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
105,Alphonse Areola,FRA,GK,West Ham,Premier League,0.0,1993.0,3.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
106,Jesús Areso,ESP,DF,Athletic Club,La Liga,0.0,1999.0,6.5,0,0,0,0.0,0.15,0.0,0.0,0.0,19.9,0,0,0,0.0,0.0,0.03,0.0,0.0,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
107,Jhon Arias,COL,FW,Wolves,Premier League,0.0,1997.0,4.0,0,0,2,28.6,1.75,0.5,0.0,0.0,19.4,0,0,0,0.6,0.6,0.09,-0.6,-0.6,7,1,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
108,Harrison Armstrong,ENG,FW,Everton,Premier League,0.0,2007.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
109,Hákon Arnar Haraldsson,ISL,"MF,FW",Lille,Ligue 1,0.0,2003.0,5.3,2,0,2,18.2,2.08,0.38,0.18,1.0,18.0,0,0,0,2.0,2.0,0.18,0.0,0.0,11,1,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
110,Maximilian Arnold,GER,MF,Wolfsburg,Bundesliga,0.0,1994.0,6.0,1,0,2,50.0,0.67,0.33,0.25,0.5,27.1,0,0,0,0.1,0.1,0.04,0.9,0.9,4,1,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
111,Tolu Arokodare,NGA,FW,Wolves,Premier League,0.0,2000.0,1.8,0,0,1,33.3,1.66,0.55,0.0,0.0,9.4,0,0,0,0.2,0.2,0.07,-0.2,-0.2,3,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
112,Kervin Arriaga,HON,MF,Levante,La Liga,0.0,1998.0,2.2,0,0,0,0.0,0.45,0.0,0.0,0.0,32.4,0,0,0,0.0,0.0,0.02,0.0,0.0,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
113,Arthur,BRA,DF,Leverkusen,Bundesliga,0.0,2003.0,1.0,0,0,0,0.0,1.0,0.0,0.0,0.0,13.2,0,0,0,0.1,0.1,0.14,-0.1,-0.1,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
114,Takuma Asano,JPN,FW,Mallorca,La Liga,0.0,1994.0,2.8,1,0,1,33.3,1.08,0.36,0.33,1.0,10.1,0,0,0,0.5,0.5,0.15,0.5,0.5,3,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
115,Raúl Asencio,ESP,DF,Real Madrid,La Liga,0.0,2003.0,2.8,0,0,1,50.0,0.73,0.36,0.0,0.0,19.8,0,0,0,0.1,0.1,0.05,-0.1,-0.1,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
116,Fisnik Asllani,KVX,"FW,MF",Hoffenheim,Bundesliga,0.0,2002.0,5.1,4,0,7,36.8,3.75,1.38,0.21,0.57,14.7,0,0,0,2.8,2.8,0.15,1.2,1.2,19,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
117,Kristjan Asllani,ALB,MF,Torino,Serie A,0.0,2002.0,4.5,0,0,1,20.0,1.1,0.22,0.0,0.0,30.1,0,0,0,0.1,0.1,0.02,-0.1,-0.1,5,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
118,Iago Aspas,ESP,"FW,MF",Celta Vigo,La Liga,0.0,1987.0,3.9,1,0,4,36.4,2.79,1.01,0.09,0.25,18.1,0,0,0,1.7,1.7,0.16,-0.7,-0.7,11,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
119,Yaser Asprilla,COL,FW,Girona,La Liga,0.0,2003.0,4.5,0,0,4,33.3,2.69,0.9,0.0,0.0,22.8,0,0,0,0.5,0.5,0.04,-0.5,-0.5,12,1,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
120,Lorenz Assignon,TOG,DF,Stuttgart,Bundesliga,0.0,2000.0,2.2,0,0,3,75.0,1.81,1.36,0.0,0.0,23.2,0,0,0,0.2,0.2,0.05,-0.2,-0.2,4,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
121,Dehmaine Assoumani,FRA,MF,Nantes,Ligue 1,0.0,2005.0,2.1,0,0,0,0.0,1.89,0.0,0.0,0.0,32.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,4,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
122,Otavio Ataide,BRA,DF,Paris FC,Ligue 1,0.0,2002.0,4.9,0,0,0,0.0,0.41,0.0,0.0,0.0,30.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
123,Zachary Athekame,SUI,DF,Milan,Serie A,0.0,2004.0,0.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
124,Arthur Atta,FRA,MF,Udinese,Serie A,0.0,2003.0,5.8,1,0,9,56.3,2.77,1.56,0.06,0.11,22.3,0,0,0,1.1,1.1,0.07,-0.1,-0.1,16,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
125,Noah Atubolu,GER,GK,Freiburg,Bundesliga,0.0,2002.0,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
126,Pierre-Emerick Aubameyang,GAB,FW,Marseille,Ligue 1,0.0,1989.0,2.8,3,0,5,83.3,2.18,1.81,0.5,0.6,12.2,0,0,0,1.7,1.7,0.28,1.3,1.3,6,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
127,Emil Audero,IDN,GK,Cremonese,Serie A,0.0,1997.0,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
128,Carlos Augusto,BRA,DF,Inter,Serie A,0.0,1999.0,2.9,0,0,2,40.0,1.72,0.69,0.0,0.0,12.2,0,0,0,0.4,0.4,0.09,-0.4,-0.4,5,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
129,Yann Aurel Bisseck,GER,DF,Inter,Serie A,0.0,2000.0,1.0,0,0,1,50.0,2.0,1.0,0.0,0.0,8.9,0,0,0,0.2,0.2,0.1,-0.2,-0.2,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
130,Leon Avdullahu,KVX,MF,Hoffenheim,Bundesliga,0.0,2004.0,5.4,0,0,0,0.0,0.37,0.0,0.0,0.0,10.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
131,Ezequiel Ávila,ARG,"FW,MF",Betis,La Liga,0.0,1994.0,0.5,0,0,0,0.0,2.09,0.0,0.0,0.0,13.0,0,0,0,0.3,0.3,0.27,-0.3,-0.3,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
132,Arthur Avom,CMR,MF,Lorient,Ligue 1,0.0,2004.0,6.1,0,0,1,20.0,0.82,0.16,0.0,0.0,21.6,0,0,0,0.3,0.3,0.06,-0.3,-0.3,5,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
133,Chidozie Awaziem,NGA,DF,Nantes,Ligue 1,0.0,1997.0,7.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
134,Yasin Ayari,SWE,MF,Brighton,Premier League,0.0,2003.0,6.0,1,0,4,36.4,1.82,0.66,0.09,0.25,24.4,0,0,0,0.5,0.5,0.04,0.5,0.5,11,1,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
135,Neil El Aynaoui,MAR,MF,Roma,Serie A,0.0,2001.0,1.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
136,César Azpilicueta,ESP,DF,Sevilla,La Liga,0.0,1989.0,5.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
137,Oussama El Azzouzi,MAR,DF,Auxerre,Ligue 1,0.0,2001.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
138,Mio Backhaus,GER,GK,Werder Bremen,Bundesliga,0.0,2004.0,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
139,Loïc Bade,FRA,DF,Leverkusen,Bundesliga,0.0,2000.0,3.9,0,0,1,50.0,0.51,0.26,0.0,0.0,13.6,0,0,0,0.1,0.1,0.03,-0.1,-0.1,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
140,Benoît Badiashile,FRA,DF,Chelsea,Premier League,0.0,2001.0,0.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
141,Alex Baena,ESP,MF,Atlético Madrid,La Liga,0.0,2001.0,0.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
142,Samson Baidoo,AUT,DF,Lens,Ligue 1,0.0,2004.0,5.5,0,0,2,66.7,0.55,0.36,0.0,0.0,16.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,3,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
143,Eric Bailly,CIV,DF,Oviedo,La Liga,0.0,1994.0,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
144,Theo Bair,CAN,"MF,FW",Auxerre,Ligue 1,0.0,1999.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
145,Cédric Bakambu,COD,FW,Betis,La Liga,0.0,1991.0,0.6,1,0,1,50.0,3.21,1.61,0.5,1.0,16.0,0,0,0,0.3,0.3,0.13,0.7,0.7,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
146,Johan Bakayoko,BEL,FW,RB Leipzig,Bundesliga,0.0,2003.0,5.1,2,0,5,35.7,2.77,0.99,0.14,0.4,20.8,0,0,0,1.2,1.2,0.09,0.8,0.8,14,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
147,Darryl Bakola,FRA,MF,Marseille,Ligue 1,0.0,2007.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
148,Ridle Baku,GER,DF,RB Leipzig,Bundesliga,0.0,1998.0,5.9,0,0,2,22.2,1.53,0.34,0.0,0.0,23.3,0,0,0,0.4,0.4,0.04,-0.4,-0.4,9,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
149,Dilane Bakwa,FRA,"FW,MF",Nott'ham Forest,Premier League,0.0,2002.0,1.9,0,0,3,100.0,1.55,1.55,0.0,0.0,22.2,0,0,0,0.1,0.1,0.05,-0.1,-0.1,3,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
150,Dilane Bakwa,FRA,"DF,MF",Strasbourg,Ligue 1,0.0,2002.0,1.2,1,0,1,50.0,1.68,0.84,0.5,1.0,15.4,0,0,0,0.1,0.1,0.07,0.9,0.9,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
151,Tommaso Baldanzi,ITA,"MF,FW",Roma,Serie A,0.0,2003.0,1.3,0,0,0,0.0,2.23,0.0,0.0,0.0,16.7,0,0,0,0.3,0.3,0.1,-0.3,-0.3,3,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
152,Alejandro Balde,ESP,DF,Barcelona,La Liga,0.0,2003.0,2.9,0,0,0,0.0,0.34,0.0,0.0,0.0,20.4,0,0,0,0.1,0.1,0.07,-0.1,-0.1,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
153,Fabio Baldé,POR,"FW,MF",Hamburger SV,Bundesliga,0.0,2005.0,0.6,0,0,0,0.0,1.64,0.0,0.0,0.0,20.2,0,0,0,0.1,0.1,0.08,-0.1,-0.1,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
154,Carlos Baleba,CMR,MF,Brighton,Premier League,0.0,2004.0,3.9,0,0,0,0.0,0.76,0.0,0.0,0.0,29.0,0,0,0,0.0,0.0,0.02,0.0,0.0,3,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
155,Leonardo Balerdi,ARG,DF,Marseille,Ligue 1,0.0,1999.0,5.3,0,0,2,28.6,1.32,0.38,0.0,0.0,14.7,0,0,0,0.9,0.9,0.13,-0.9,-0.9,7,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
156,Daniel Ballard,NIR,DF,Sunderland,Premier League,0.0,1999.0,2.5,1,0,2,28.6,2.84,0.81,0.14,0.5,8.1,0,0,0,0.5,0.5,0.07,0.5,0.5,7,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
157,Iván Balliu,ALB,DF,Rayo Vallecano,La Liga,0.0,1992.0,1.3,0,0,0,0.0,0.8,0.0,0.0,0.0,32.9,0,0,0,0.0,0.0,0.01,0.0,0.0,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
158,Fodé Ballo-Touré,SEN,DF,Metz,Ligue 1,0.0,1997.0,1.7,0,0,0,0.0,1.18,0.0,0.0,0.0,19.1,0,0,0,0.1,0.1,0.03,-0.1,-0.1,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
159,Folarin Balogun,USA,FW,Monaco,Ligue 1,0.0,2001.0,3.7,1,0,3,27.3,2.99,0.82,0.09,0.33,11.5,0,0,0,1.1,1.1,0.1,-0.1,-0.1,11,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
160,Aladji Bamba,FRA,MF,Monaco,Ligue 1,0.0,2006.0,1.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
161,Mohamed Bamba,CIV,FW,Lorient,Ligue 1,0.0,2001.0,3.7,1,0,3,50.0,1.63,0.81,0.17,0.33,18.8,0,0,0,1.1,1.1,0.19,-0.1,-0.1,6,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
162,Lameck Banda,ZAM,"FW,MF",Lecce,Serie A,0.0,2001.0,1.1,0,0,0,0.0,0.95,0.0,0.0,0.0,25.3,0,0,0,0.0,0.0,0.02,0.0,0.0,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
163,Noahkai Banks,USA,DF,Augsburg,Bundesliga,0.0,2006.0,1.3,1,0,1,50.0,1.55,0.78,0.5,1.0,15.5,0,0,0,0.6,0.6,0.32,0.4,0.4,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
164,Ezechiel Banzuzi,NED,MF,RB Leipzig,Bundesliga,0.0,2005.0,2.6,0,0,2,33.3,2.34,0.78,0.0,0.0,19.5,0,0,0,0.4,0.4,0.07,-0.4,-0.4,6,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
165,Tommaso Barbieri,ITA,DF,Cremonese,Serie A,0.0,2002.0,0.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
166,Valentín Barco,ARG,"MF,DF",Strasbourg,Ligue 1,0.0,2004.0,6.3,0,0,2,40.0,0.8,0.32,0.0,0.0,17.5,0,0,0,0.8,0.8,0.16,-0.8,-0.8,5,1,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
167,Bradley Barcola,FRA,FW,Paris S-G,Ligue 1,0.0,2002.0,4.5,3,0,7,43.8,3.57,1.56,0.19,0.43,16.2,0,0,0,1.9,1.9,0.12,1.1,1.1,16,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
168,Melvin Bard,FRA,DF,Nice,Ligue 1,0.0,2000.0,6.5,0,0,1,16.7,0.92,0.15,0.0,0.0,26.0,0,0,0,0.2,0.2,0.03,-0.2,-0.2,6,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
169,Roony Bardghji,SWE,FW,Barcelona,La Liga,0.0,2005.0,1.5,0,0,7,77.8,5.83,4.53,0.0,0.0,20.6,0,0,0,0.6,0.6,0.07,-0.6,-0.6,9,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
170,Nicolò Barella,ITA,MF,Inter,Serie A,0.0,1997.0,5.3,1,0,1,14.3,1.32,0.19,0.14,1.0,20.2,0,0,0,1.0,1.0,0.14,0.0,0.0,7,1,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
171,Kike Barja,ESP,"MF,FW",Osasuna,La Liga,0.0,1997.0,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
172,Ross Barkley,ENG,MF,Aston Villa,Premier League,0.0,1993.0,0.1,0,0,0,0.0,12.86,0.0,0.0,0.0,5.8,0,0,0,0.1,0.1,0.12,-0.1,-0.1,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
173,Harvey Barnes,ENG,"FW,MF",Newcastle Utd,Premier League,0.0,1997.0,3.5,0,0,1,12.5,2.27,0.28,0.0,0.0,20.0,0,0,0,0.9,0.9,0.11,-0.9,-0.9,8,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
174,Ander Barrenetxea,ESP,"MF,FW",Real Sociedad,La Liga,0.0,2001.0,7.2,1,0,4,26.7,2.08,0.55,0.07,0.25,17.4,0,0,0,1.1,1.1,0.07,-0.1,-0.1,15,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
175,Pablo Barrios,ESP,MF,Atlético Madrid,La Liga,0.0,2003.0,7.2,1,0,2,25.0,1.1,0.28,0.13,0.5,24.6,0,0,0,0.7,0.7,0.09,0.3,0.3,8,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
176,Thierno Barry,FRA,FW,Everton,Premier League,0.0,2002.0,2.3,0,0,0,0.0,1.71,0.0,0.0,0.0,8.1,0,0,0,0.5,0.5,0.11,-0.5,-0.5,4,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
177,Davide Bartesaghi,ITA,DF,Milan,Serie A,0.0,2005.0,1.4,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
178,Marc Bartra,ESP,DF,Betis,La Liga,0.0,1991.0,4.5,1,0,1,50.0,0.44,0.22,0.5,1.0,22.7,0,0,0,0.1,0.1,0.04,0.9,0.9,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
179,Federico Baschirotto,ITA,DF,Cremonese,Serie A,0.0,1996.0,6.0,2,0,3,60.0,0.83,0.5,0.4,0.67,13.3,0,0,0,0.3,0.3,0.06,1.7,1.7,5,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
180,Toma Bašić,CRO,MF,Lazio,Serie A,0.0,1996.0,1.7,0,0,0,0.0,1.81,0.0,0.0,0.0,30.4,0,0,0,0.1,0.1,0.02,-0.1,-0.1,3,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
181,Calvin Bassey,NGA,DF,Fulham,Premier League,0.0,1999.0,7.0,0,0,0,0.0,0.29,0.0,0.0,0.0,17.2,0,0,0,0.2,0.2,0.08,-0.2,-0.2,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
182,Alessandro Bastoni,ITA,DF,Inter,Serie A,0.0,1999.0,4.6,1,0,1,16.7,1.3,0.22,0.17,1.0,12.0,0,0,0,0.3,0.3,0.05,0.7,0.7,6,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
183,Augusto Batalla,ARG,GK,Rayo Vallecano,La Liga,0.0,1996.0,8.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
184,Michy Batshuayi,BEL,FW,Eint Frankfurt,Bundesliga,0.0,1993.0,0.6,0,0,0,0.0,1.8,0.0,0.0,0.0,10.4,0,0,0,0.1,0.1,0.08,-0.1,-0.1,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
185,Martin Baturina,CRO,"FW,MF",Como,Serie A,0.0,2003.0,0.9,0,0,0,0.0,1.07,0.0,0.0,0.0,17.2,0,0,0,0.1,0.1,0.14,-0.1,-0.1,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
186,Oliver Baumann,GER,GK,Hoffenheim,Bundesliga,0.0,1990.0,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
187,Christoph Baumgartner,AUT,MF,RB Leipzig,Bundesliga,0.0,1999.0,5.1,2,0,5,33.3,2.92,0.97,0.13,0.4,14.8,0,0,1,2.6,1.8,0.12,-0.6,0.2,15,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
188,Altay Bayındır,TUR,GK,Manchester Utd,Premier League,0.0,1998.0,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
189,Vakoun Bayo,CIV,FW,Udinese,Serie A,0.0,1997.0,1.2,0,0,0,0.0,3.4,0.0,0.0,0.0,13.5,0,0,0,0.7,0.7,0.18,-0.7,-0.7,4,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
190,Ihlas Bebou,TOG,FW,Hoffenheim,Bundesliga,0.0,1994.0,0.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
191,Samu Becerra,ESP,"DF,MF",Rayo Vallecano,La Liga,0.0,2006.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
192,Adrian Beck,GER,"MF,FW",Heidenheim,Bundesliga,0.0,1997.0,1.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
193,Sheraldo Becker,SUR,MF,Osasuna,La Liga,0.0,1995.0,0.9,0,0,0,0.0,2.31,0.0,0.0,0.0,15.2,0,0,0,0.1,0.1,0.04,-0.1,-0.1,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
194,Donny van de Beek,NED,MF,Girona,La Liga,0.0,1997.0,0.5,0,0,1,50.0,4.39,2.2,0.0,0.0,22.3,0,0,0,0.1,0.1,0.04,-0.1,-0.1,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
195,Maximilian Beier,GER,"MF,FW",Dortmund,Bundesliga,0.0,2002.0,4.2,1,0,3,60.0,1.19,0.71,0.2,0.33,12.5,0,0,0,1.3,1.3,0.26,-0.3,-0.3,5,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
196,Ismael Bekhoucha,MAR,DF,Getafe,La Liga,0.0,2004.0,1.2,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
197,Reda Belahyane,MAR,MF,Lazio,Serie A,0.0,2004.0,1.7,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
198,Rafik Belghali,ALG,"DF,FW",Hellas Verona,Serie A,0.0,2002.0,4.3,0,0,1,50.0,0.47,0.23,0.0,0.0,24.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
199,Haris Belkebla,ALG,MF,Angers,Ligue 1,0.0,1994.0,6.9,0,0,0,0.0,0.29,0.0,0.0,0.0,22.5,0,0,0,0.1,0.1,0.06,-0.1,-0.1,2,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
200,Yassin Belkhdim,FRA,MF,Angers,Ligue 1,0.0,2002.0,6.7,0,0,1,25.0,0.6,0.15,0.0,0.0,16.0,0,0,0,0.1,0.1,0.03,-0.1,-0.1,4,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
201,Stefan Bell,GER,DF,Mainz 05,Bundesliga,0.0,1991.0,2.0,0,0,0,0.0,1.53,0.0,0.0,0.0,9.7,0,0,0,0.3,0.3,0.09,-0.3,-0.3,3,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
202,Armel Bella Kotchap,GER,DF,Hellas Verona,Serie A,0.0,2001.0,0.8,0,0,0,0.0,1.23,0.0,0.0,0.0,14.9,0,0,0,0.0,0.0,0.02,0.0,0.0,1,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
203,Raoul Bellanova,ITA,DF,Atalanta,Serie A,0.0,2000.0,4.9,0,0,2,28.6,1.43,0.41,0.0,0.0,13.2,0,0,0,0.3,0.3,0.05,-0.3,-0.3,7,0,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
204,Jean-Ricner Bellegarde,HAI,"MF,FW",Wolves,Premier League,0.0,1998.0,2.8,0,0,1,16.7,2.12,0.35,0.0,0.0,22.9,0,0,0,0.2,0.2,0.03,-0.2,-0.2,6,1,2025-2026,stats_shooting,2025-10-18 04:36:55.035604
