Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Comp,Unnamed: 6_level_0_Age,Unnamed: 7_level_0_Born,Unnamed: 8_level_0_90s,Unnamed: 9_level_0_Att,Pass Types_Live,Pass Types_Dead,Pass Types_FK,Pass Types_TB,Pass Types_Sw,Pass Types_Crs,Pass Types_TI,Pass Types_CK,Corner Kicks_In,Corner Kicks_Out,Corner Kicks_Str,Outcomes_Cmp,Outcomes_Off,Outcomes_Blocks,Unnamed: 24_level_0_Matches
167,Iago Aspas,es ESP,"FW,MF",Celta Vigo,es La Liga,36,1987,19.4,877,849,20,3,20,8,15,9,4,0,1,0,661,8,27,Matches
168,Yaser Asprilla,co COL,"FW,MF",Girona,es La Liga,20,2003,15.6,653,591,56,15,6,10,93,10,24,16,4,0,471,6,24,Matches
169,Lorenz Assignon,tg TOG,"DF,MF",Rennes,fr Ligue 1,24,2000,26.2,1301,1067,228,15,3,5,70,212,1,0,0,0,1015,6,38,Matches
170,Dehmaine Assoumani,fr FRA,"MF,FW",Nantes,fr Ligue 1,19,2005,1.1,50,46,4,1,0,0,6,1,1,0,1,0,38,0,2,Matches
171,Valentin Atangana Edoa,fr FRA,MF,Reims,fr Ligue 1,18,2005,31.7,1056,1037,13,11,2,0,17,1,0,0,0,0,908,6,14,Matches
172,Arthur Atta,fr FRA,"MF,FW",Udinese,it Serie A,21,2003,13.9,633,609,22,6,1,5,24,11,3,1,2,0,509,2,22,Matches
173,Noah Atubolu,de GER,GK,Freiburg,de Bundesliga,22,2002,25.6,1140,952,186,60,0,2,0,0,0,0,0,0,849,2,1,Matches
174,Emil Audero,id IDN,GK,Como,it Serie A,27,1997,8.0,253,217,36,15,0,0,0,0,0,0,0,0,209,0,0,Matches
175,Tommaso Augello,it ITA,DF,Cagliari,it Serie A,29,1994,30.1,1640,1264,366,48,0,6,207,261,57,5,51,0,1179,10,50,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
176,Carlos Augusto,br BRA,DF,Inter,it Serie A,25,1999,18.8,1227,1116,109,22,2,2,20,83,0,0,0,0,1083,2,19,Matches
177,Yann Aurel Bisseck,de GER,DF,Inter,it Serie A,23,2000,18.3,1284,1241,43,20,2,1,8,20,0,0,0,0,1179,0,16,Matches
178,Brandon Austin,eng ENG,GK,Tottenham,eng Premier League,25,1999,1.0,32,24,8,2,0,0,0,0,0,0,0,0,22,0,0,Matches
179,Ezequiel Ávila,ar ARG,FW,Betis,es La Liga,30,1994,7.5,238,215,21,3,0,2,29,10,2,1,1,0,166,2,9,Matches
180,Taiwo Awoniyi,ng NGA,FW,Nott'ham Forest,eng Premier League,26,1997,4.6,96,96,0,0,1,0,2,0,0,0,0,0,61,0,4,Matches
181,Yasin Ayari,se SWE,MF,Brighton,eng Premier League,20,2003,21.8,973,880,92,34,10,1,69,3,37,27,6,1,793,1,14,Matches
182,Florian Ayé,fr FRA,FW,Auxerre,fr Ligue 1,27,1997,6.4,129,120,8,0,0,1,2,0,0,0,0,0,95,1,5,Matches
183,André Ayew,gh GHA,FW,Le Havre,fr Ligue 1,34,1989,16.1,238,196,42,1,0,0,7,3,0,0,0,0,181,0,10,Matches
184,Jordan Ayew,gh GHA,"FW,MF",Crystal Palace,eng Premier League,32,1991,0.2,10,8,2,0,0,1,1,0,1,1,0,0,8,0,0,Matches
185,Jordan Ayew,gh GHA,"FW,MF",Leicester City,eng Premier League,32,1991,18.2,540,490,49,13,3,2,60,5,28,15,8,3,401,1,11,Matches
186,Neil El Aynaoui,ma MAR,MF,Lens,fr Ligue 1,23,2001,17.6,966,881,82,16,4,7,65,3,54,20,30,0,816,3,17,Matches
187,Ayman Azhil,ma MAR,MF,Dortmund,de Bundesliga,23,2001,0.3,4,4,0,0,0,0,0,0,0,0,0,0,3,0,1,Matches
188,Adam Aznou,ma MAR,DF,Valladolid,es La Liga,18,2006,9.7,343,263,76,9,0,0,12,65,2,2,0,0,245,4,12,Matches
189,Adam Aznou,ma MAR,DF,Bayern Munich,de Bundesliga,18,2006,0.2,17,14,2,0,0,0,1,2,0,0,0,0,13,1,0,Matches
190,César Azpilicueta,es ESP,DF,Atlético Madrid,es La Liga,34,1989,9.7,671,580,91,8,1,3,5,83,0,0,0,0,581,0,4,Matches
191,Paulo Azzi,br BRA,DF,Cagliari,it Serie A,30,1994,4.7,180,161,19,1,1,0,22,18,0,0,0,0,126,0,4,Matches
192,Oussama El Azzouzi,ma MAR,MF,Bologna,it Serie A,23,2001,0.2,18,17,1,1,0,0,0,0,0,0,0,0,17,0,0,Matches
193,Papa Ba,es ESP,MF,Girona,es La Liga,19,2004,0.5,13,13,0,0,0,0,1,0,0,0,0,0,5,0,3,Matches
194,Shavy Babicka,ga GAB,"MF,FW",Toulouse,fr Ligue 1,24,2000,13.2,292,279,11,1,1,3,39,9,0,0,0,0,196,2,12,Matches
195,Jacopo Bacci,it ITA,MF,Empoli,it Serie A,19,2005,0.3,11,10,0,0,0,0,0,0,0,0,0,0,6,1,1,Matches
196,Aliou Badara Baldé,gn GUI,"MF,FW",Bochum,de Bundesliga,21,2002,1.0,20,18,1,0,1,0,4,1,0,0,0,0,11,1,1,Matches
197,Loïc Bade,fr FRA,DF,Sevilla,es La Liga,24,2000,29.8,1822,1752,62,48,1,18,8,6,0,0,0,0,1562,8,9,Matches
198,Milan Badelj,hr CRO,MF,Genoa,it Serie A,35,1989,16.4,836,794,37,31,4,7,5,3,2,0,0,0,681,5,10,Matches
199,Benoît Badiashile,fr FRA,DF,Chelsea,eng Premier League,23,2001,3.7,304,288,15,5,0,1,0,0,0,0,0,0,273,1,0,Matches
200,Alex Baena,es ESP,"MF,FW",Villarreal,es La Liga,23,2001,28.8,1287,1082,192,52,22,20,207,24,107,43,42,0,857,13,41,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
201,Leon Bailey,jm JAM,"FW,MF",Aston Villa,eng Premier League,26,1997,12.7,390,369,18,0,5,1,34,1,17,9,0,0,277,3,24,Matches
202,Eric Bailly,ci CIV,DF,Villarreal,es La Liga,30,1994,6.9,320,300,19,11,0,0,0,2,0,0,0,0,280,1,1,Matches
203,Theo Bair,ca CAN,FW,Auxerre,fr Ligue 1,24,1999,10.4,213,206,7,0,0,1,7,1,0,0,0,0,132,0,5,Matches
204,Stefan Bajcetic,es ESP,"MF,DF",Las Palmas,es La Liga,19,2004,10.8,418,397,18,14,0,9,4,2,1,1,0,0,300,3,8,Matches
205,Cédric Bakambu,cd COD,FW,Betis,es La Liga,33,1991,7.9,126,120,5,0,1,0,2,0,0,0,0,0,84,1,7,Matches
206,Mitchel Bakker,nl NED,MF,Atalanta,it Serie A,24,2000,0.2,9,8,1,0,0,0,1,0,1,0,1,0,7,0,0,Matches
207,Mitchel Bakker,nl NED,"FW,DF",Lille,fr Ligue 1,24,2000,12.7,641,580,60,8,2,1,68,30,22,8,11,0,499,1,14,Matches
208,Darryl Bakola,fr FRA,"DF,MF",Marseille,fr Ligue 1,16,2007,0.2,13,13,0,0,0,0,0,0,0,0,0,0,12,0,0,Matches
209,Ridle Baku,de GER,"FW,MF",Wolfsburg,de Bundesliga,26,1998,13.0,514,467,46,6,3,2,37,40,0,0,0,0,381,1,22,Matches
210,Ridle Baku,de GER,"DF,MF",RB Leipzig,de Bundesliga,26,1998,14.2,638,547,88,5,5,3,34,83,0,0,0,0,480,3,22,Matches
211,Dilane Bakwa,fr FRA,"MF,DF",Strasbourg,fr Ligue 1,21,2002,27.7,1109,961,141,48,11,15,153,31,62,29,27,0,808,7,23,Matches
212,Tommaso Baldanzi,it ITA,"MF,FW",Roma,it Serie A,21,2003,9.2,363,344,17,2,4,1,7,10,0,0,0,0,305,2,14,Matches
213,Alejandro Balde,es ESP,DF,Barcelona,es La Liga,20,2003,25.4,1484,1287,193,32,3,2,67,161,0,0,0,0,1306,4,28,Matches
214,Keita Baldé,sn SEN,FW,Monza,it Serie A,29,1995,7.1,223,215,8,2,0,0,6,1,1,0,0,0,199,0,4,Matches
215,Carlos Baleba,cm CMR,MF,Brighton,eng Premier League,20,2004,29.6,1314,1289,23,10,7,3,9,3,0,0,0,0,1149,2,14,Matches
216,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,25,1999,25.3,2516,2452,61,44,3,8,2,1,0,0,0,0,2360,3,12,Matches
217,Iván Balliu,al ALB,DF,Rayo Vallecano,es La Liga,32,1992,13.3,649,471,176,12,0,1,19,164,0,0,0,0,492,2,20,Matches
218,Fodé Ballo-Touré,sn SEN,"DF,MF",Le Havre,fr Ligue 1,27,1997,6.5,311,221,90,26,0,1,21,63,1,0,1,0,259,0,11,Matches
219,Botond Balogh,hu HUN,DF,Parma,it Serie A,22,2002,22.8,964,891,72,43,0,1,1,5,0,0,0,0,861,1,8,Matches
220,Folarin Balogun,us USA,FW,Monaco,fr Ligue 1,23,2001,6.8,125,118,6,0,0,0,5,1,0,0,0,0,85,1,6,Matches
221,Mario Balotelli,it ITA,"FW,MF",Genoa,it Serie A,33,1990,0.7,15,14,0,0,0,1,3,0,0,0,0,0,4,1,1,Matches
222,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,34,1990,16.8,585,551,34,13,1,1,5,20,0,0,0,0,518,0,4,Matches
223,Jonathan Bamba,ci CIV,"FW,MF",Celta Vigo,es La Liga,28,1996,9.0,364,347,14,2,3,1,25,11,1,0,0,0,287,3,12,Matches
224,Mohamed Bamba,ci CIV,MF,Reims,fr Ligue 1,19,2004,0.1,19,19,0,0,0,1,0,0,0,0,0,0,16,0,1,Matches
225,Samuel Bamba,de GER,"FW,MF",Bochum,de Bundesliga,20,2004,0.3,22,20,2,1,0,0,5,0,1,1,0,0,17,0,1,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
226,Lameck Banda,zm ZAM,"FW,MF",Lecce,it Serie A,23,2001,6.8,162,155,7,2,2,1,26,3,2,1,1,0,125,0,3,Matches
227,Daniel Bandeira,pt POR,MF,Hellas Verona,it Serie A,24,2000,4.5,235,221,14,7,0,1,8,0,7,4,3,0,194,0,1,Matches
228,Mattia Bani,it ITA,DF,Genoa,it Serie A,30,1993,16.7,879,844,32,30,0,3,4,1,0,0,0,0,768,3,5,Matches
229,Noahkai Banks,us USA,DF,Augsburg,de Bundesliga,17,2006,3.1,168,157,11,4,0,0,2,6,0,0,0,0,156,0,0,Matches
230,Scott Banks,sct SCO,"FW,MF",St. Pauli,de Bundesliga,22,2001,1.3,33,33,0,0,0,0,5,0,0,0,0,0,21,0,0,Matches
231,Adrian Baquerin,es ESP,FW,Valladolid,es La Liga,17,2007,0.5,10,9,1,1,0,0,0,0,0,0,0,0,9,0,0,Matches
232,Antonín Barák,cz CZE,MF,Fiorentina,it Serie A,29,1994,0.6,20,20,0,0,0,0,1,0,0,0,0,0,17,0,0,Matches
233,Federico Barba,it ITA,DF,Como,it Serie A,30,1993,4.8,292,263,29,12,0,1,3,9,0,0,0,0,258,0,0,Matches
234,Valentín Barco,ar ARG,"DF,FW",Sevilla,es La Liga,20,2004,3.2,191,141,48,9,2,2,24,30,9,0,5,0,139,2,5,Matches
235,Valentín Barco,ar ARG,"MF,DF",Strasbourg,fr Ligue 1,20,2004,12.9,777,708,68,17,2,4,31,48,2,1,0,0,644,1,16,Matches
236,Bradley Barcola,fr FRA,FW,Paris S-G,fr Ligue 1,21,2002,24.2,917,894,19,5,6,2,25,12,2,0,0,0,749,4,22,Matches
237,Melvin Bard,fr FRA,"DF,MF",Nice,fr Ligue 1,23,2000,21.5,1166,998,162,24,4,0,60,136,1,0,0,0,903,6,29,Matches
238,Nicolò Barella,it ITA,MF,Inter,it Serie A,27,1997,27.7,1808,1742,48,31,18,23,68,7,10,1,8,0,1484,18,28,Matches
239,Gabriel Bares,ch SUI,"MF,DF",Montpellier,fr Ligue 1,23,2000,0.6,40,39,1,1,0,0,1,0,0,0,0,0,34,0,0,Matches
240,Borna Barišić,hr CRO,DF,Leganés,es La Liga,31,1992,0.1,4,2,1,0,0,0,0,1,0,0,0,0,3,1,0,Matches
241,Téo Barisic,hr CRO,DF,Lyon,fr Ligue 1,19,2004,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
242,Kike Barja,es ESP,"FW,MF",Osasuna,es La Liga,27,1997,3.5,114,99,13,2,0,1,37,3,8,0,7,0,74,2,8,Matches
243,Ross Barkley,eng ENG,MF,Aston Villa,eng Premier League,30,1993,6.5,395,381,13,11,0,3,1,1,0,0,0,0,337,1,9,Matches
244,Aymen Barkok,ma MAR,MF,Mainz 05,de Bundesliga,26,1998,0.8,37,35,2,1,0,0,5,0,1,1,0,0,26,0,2,Matches
245,Harvey Barnes,eng ENG,FW,Newcastle Utd,eng Premier League,26,1997,19.5,607,590,15,3,5,1,47,10,2,0,0,0,474,2,17,Matches
246,Enzo Barrenechea,ar ARG,MF,Valencia,es La Liga,23,2001,24.3,1352,1292,55,54,3,22,3,1,0,0,0,0,1170,5,11,Matches
247,Ander Barrenetxea,es ESP,"MF,FW",Real Sociedad,es La Liga,22,2001,14.0,529,506,19,1,1,11,54,11,7,4,0,0,375,4,27,Matches
248,Pablo Barrios,es ESP,MF,Atlético Madrid,es La Liga,21,2003,25.9,1511,1478,30,23,5,11,26,5,0,0,0,0,1299,3,28,Matches
249,Thierno Barry,fr FRA,FW,Villarreal,es La Liga,21,2002,25.8,337,328,9,0,4,1,5,0,0,0,0,0,209,0,8,Matches
250,Davide Bartesaghi,it ITA,DF,Milan,it Serie A,18,2005,1.3,76,69,7,1,0,0,10,5,1,0,0,0,65,0,3,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
251,Marc Bartra,es ESP,DF,Betis,es La Liga,33,1991,23.3,1163,1093,63,50,3,19,1,5,0,0,0,0,945,7,8,Matches
252,Federico Baschirotto,it ITA,DF,Lecce,it Serie A,27,1996,38.0,1635,1462,170,78,0,15,5,9,0,0,0,0,1409,3,5,Matches
253,Daniele Baselli,it ITA,MF,Como,it Serie A,32,1992,0.2,27,26,1,1,0,0,0,0,0,0,0,0,24,0,0,Matches
254,Calvin Bassey,ng NGA,DF,Fulham,eng Premier League,24,1999,34.2,2155,2025,128,48,0,10,8,8,0,0,0,0,1934,2,17,Matches
255,Aboubacar Bassinga,ci CIV,MF,Las Palmas,es La Liga,19,2005,0.0,4,4,0,0,1,0,0,0,0,0,0,0,2,0,0,Matches
256,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,25,1999,26.7,2225,1990,223,74,3,22,64,115,0,0,0,0,1966,12,18,Matches
257,Augusto Batalla,ar ARG,GK,Rayo Vallecano,es La Liga,28,1996,32.0,1177,882,291,107,0,2,0,0,0,0,0,0,784,4,3,Matches
258,Michy Batshuayi,be BEL,FW,Eint Frankfurt,de Bundesliga,30,1993,3.3,66,61,4,1,0,0,1,0,0,0,0,0,53,1,0,Matches
259,Dylan Batubinsika,cd COD,DF,Saint-Étienne,fr Ligue 1,28,1996,22.4,1217,1179,34,28,1,0,1,6,0,0,0,0,1112,4,4,Matches
260,Maximilian Bauer,de GER,DF,Augsburg,de Bundesliga,24,2000,7.3,340,320,19,11,0,2,4,4,0,0,0,0,275,1,2,Matches
261,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,34,1990,28.0,1062,844,215,79,3,2,0,0,0,0,0,0,734,3,0,Matches
262,Christoph Baumgartner,at AUT,MF,RB Leipzig,de Bundesliga,24,1999,17.9,617,581,27,3,10,1,14,9,1,0,0,0,421,9,29,Matches
263,Rafael Bauza,es ESP,MF,Espanyol,es La Liga,19,2005,2.0,54,52,2,2,1,1,0,0,0,0,0,0,46,0,1,Matches
264,Altay Bayındır,tr TUR,GK,Manchester Utd,eng Premier League,26,1998,4.0,152,121,31,7,0,0,0,0,0,0,0,0,92,0,2,Matches
265,Ihlas Bebou,tg TOG,MF,Hoffenheim,de Bundesliga,30,1994,0.1,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,Matches
266,Adrian Beck,de GER,"MF,FW",Heidenheim,de Bundesliga,27,1997,17.8,725,671,53,3,0,4,32,14,17,10,6,0,581,1,19,Matches
267,Sheraldo Becker,sr SUR,"FW,MF",Real Sociedad,es La Liga,29,1995,11.1,313,304,8,0,0,1,64,4,2,0,0,0,200,1,14,Matches
268,Timo Becker,de GER,DF,Holstein Kiel,de Bundesliga,27,1997,27.2,1026,840,186,41,1,14,22,145,0,0,0,0,794,0,26,Matches
269,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,28,1996,28.1,1687,1606,79,33,0,7,1,1,0,0,0,0,1564,2,4,Matches
270,Donny van de Beek,nl NED,MF,Girona,es La Liga,27,1997,15.8,447,438,9,0,2,2,11,0,0,0,0,0,365,0,13,Matches
271,Hannes Behrens,de GER,DF,Hoffenheim,de Bundesliga,19,2005,0.3,22,21,1,0,0,0,0,1,0,0,0,0,16,0,0,Matches
272,Kevin Behrens,de GER,FW,Wolfsburg,de Bundesliga,33,1991,1.9,79,76,3,0,0,1,0,1,0,0,0,0,48,0,2,Matches
273,Maximilian Beier,de GER,"FW,MF",Dortmund,de Bundesliga,21,2002,17.7,413,396,13,0,1,0,16,10,0,0,0,0,291,4,22,Matches
274,Luken Beitia,es ESP,DF,Real Sociedad,es La Liga,20,2004,0.1,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,Matches
275,Ismael Bekhoucha,ma MAR,"MF,DF",Getafe,es La Liga,19,2004,0.8,24,19,4,2,0,0,1,2,0,0,0,0,17,1,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
276,Reda Belahyane,ma MAR,MF,Hellas Verona,it Serie A,20,2004,18.4,701,685,15,14,1,3,3,1,0,0,0,0,587,1,9,Matches
277,Reda Belahyane,ma MAR,MF,Lazio,it Serie A,20,2004,2.2,94,93,1,0,0,0,0,1,0,0,0,0,85,0,1,Matches
278,Haris Belkebla,dz ALG,MF,Angers,fr Ligue 1,30,1994,19.9,830,804,24,22,0,3,3,2,0,0,0,0,727,2,14,Matches
279,Yassin Belkhdim,fr FRA,MF,Angers,fr Ligue 1,22,2002,16.9,487,484,3,2,1,4,16,1,0,0,0,0,394,0,17,Matches
280,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,32,1991,16.0,719,691,23,20,0,2,0,1,0,0,0,0,565,5,4,Matches
281,Armel Bella Kotchap,de GER,DF,Southampton,eng Premier League,22,2001,3.7,224,219,4,4,0,0,0,0,0,0,0,0,202,1,1,Matches
282,Raoul Bellanova,it ITA,DF,Torino,it Serie A,24,2000,1.0,43,35,7,0,0,0,5,7,0,0,0,0,31,1,0,Matches
283,Raoul Bellanova,it ITA,DF,Atalanta,it Serie A,24,2000,26.7,1264,1048,214,10,0,3,156,182,22,0,22,0,977,2,37,Matches
284,Jean-Ricner Bellegarde,ht HAI,"MF,FW",Wolves,eng Premier League,26,1998,18.6,599,575,23,9,5,4,44,3,5,4,0,0,475,1,21,Matches
285,Héctor Bellerín,es ESP,DF,Betis,es La Liga,29,1995,6.4,328,277,51,6,2,0,10,45,0,0,0,0,270,0,6,Matches
286,Jude Bellingham,eng ENG,MF,Real Madrid,es La Liga,21,2003,27.6,1548,1490,48,21,22,19,18,11,1,0,0,0,1333,10,27,Matches
287,Jeanuël Belocian,fr FRA,"DF,MF",Leverkusen,de Bundesliga,19,2005,0.8,40,35,5,1,0,0,0,4,0,0,0,0,34,0,1,Matches
288,Andrea Belotti,it ITA,FW,Como,it Serie A,30,1993,6.6,120,108,12,0,1,0,5,0,0,0,0,0,90,0,6,Matches
289,Fran Beltrán,es ESP,MF,Celta Vigo,es La Liga,25,1999,26.9,1482,1428,50,46,7,14,5,2,1,0,1,0,1313,4,16,Matches
290,Lucas Beltrán,ar ARG,"FW,MF",Fiorentina,it Serie A,23,2001,21.7,591,556,31,2,4,5,7,6,0,0,0,0,459,4,10,Matches
291,Eliesse Ben Seghir,ma MAR,"MF,FW",Monaco,fr Ligue 1,19,2005,19.4,951,885,64,12,14,3,52,8,34,18,11,0,754,2,18,Matches
292,Carlos Benavídez,uy URU,MF,Alavés,es La Liga,26,1998,5.4,232,225,5,2,5,1,1,1,0,0,0,0,161,2,5,Matches
293,Adrian Benedyczak,pl POL,"FW,MF",Parma,it Serie A,23,2000,2.4,52,50,2,1,0,1,1,0,0,0,0,0,35,0,1,Matches
294,László Bénes,sk SVK,"MF,FW",Union Berlin,de Bundesliga,26,1997,6.5,330,273,56,27,1,1,48,6,22,9,12,0,223,1,7,Matches
295,Iker Benito,es ESP,"FW,MF",Osasuna,es La Liga,21,2002,0.4,13,13,0,0,0,0,2,0,0,0,0,0,9,0,0,Matches
296,Ismaël Bennacer,dz ALG,MF,Milan,it Serie A,26,1997,3.3,221,210,11,7,0,5,6,1,3,2,0,0,197,0,1,Matches
297,Ismaël Bennacer,dz ALG,MF,Marseille,fr Ligue 1,26,1997,7.2,810,765,41,18,3,1,28,1,22,12,10,0,737,4,7,Matches
298,Saïd Benrahma,dz ALG,"FW,MF",Lyon,fr Ligue 1,28,1995,8.2,358,334,20,6,1,2,43,2,12,4,6,0,258,4,11,Matches
299,Ramy Bensebaini,dz ALG,DF,Dortmund,de Bundesliga,29,1995,22.5,1478,1283,194,41,4,5,36,133,14,13,0,0,1273,1,18,Matches
300,Nabil Bentaleb,dz ALG,MF,Lille,fr Ligue 1,29,1994,3.7,244,235,8,7,0,4,6,0,1,0,1,0,210,1,1,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
301,Rodrigo Bentancur,uy URU,MF,Tottenham,eng Premier League,27,1997,18.3,1076,1036,38,31,4,2,4,2,0,0,0,0,946,2,19,Matches
302,Daniel Bentley,eng ENG,GK,Wolves,eng Premier League,31,1993,2.0,65,45,20,7,0,0,0,0,0,0,0,0,49,0,0,Matches
303,Lucas Beraldo,br BRA,DF,Paris S-G,fr Ligue 1,20,2003,22.3,2132,2072,55,29,1,9,3,25,0,0,0,0,2013,5,6,Matches
304,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,34,1990,22.7,1398,1149,246,27,0,19,42,219,0,0,0,0,1174,3,19,Matches
305,Álex Berenguer,es ESP,"FW,MF",Athletic Club,es La Liga,29,1995,26.0,954,769,178,57,7,3,178,15,101,42,36,1,628,7,28,Matches
306,Sander Berge,no NOR,MF,Fulham,eng Premier League,26,1998,24.7,1193,1152,41,40,3,7,3,1,0,0,0,0,1091,0,8,Matches
307,Lucas Bergvall,se SWE,MF,Tottenham,eng Premier League,18,2006,13.5,720,675,44,21,0,8,21,10,8,5,2,0,629,1,11,Matches
308,Medon Berisha,al ALB,MF,Lecce,it Serie A,20,2003,8.0,400,346,52,29,2,6,29,5,15,5,10,0,312,2,4,Matches
309,Mergim Berisha,de GER,"FW,MF",Hoffenheim,de Bundesliga,26,1998,3.7,56,53,2,0,3,1,3,0,0,0,0,0,39,1,0,Matches
310,Mergim Berisha,de GER,FW,Augsburg,de Bundesliga,26,1998,0.4,9,9,0,0,0,0,1,0,0,0,0,0,6,0,0,Matches
311,Adrian Bernabe,es ESP,MF,Parma,it Serie A,23,2001,16.1,984,880,102,63,5,14,29,2,22,11,5,0,823,2,18,Matches
312,Marc Bernal,es ESP,MF,Barcelona,es La Liga,17,2007,2.7,160,154,6,6,0,1,0,0,0,0,0,0,148,0,2,Matches
313,Bernardo,br BRA,DF,Bochum,de Bundesliga,29,1995,19.8,991,941,47,26,0,2,14,17,0,0,0,0,730,3,30,Matches
314,Juan Bernat,es ESP,"DF,MF",Villarreal,es La Liga,31,1993,2.4,130,110,18,2,0,0,9,14,2,1,1,0,101,2,4,Matches
315,Juan Bernat,es ESP,"MF,DF",Getafe,es La Liga,31,1993,7.8,198,182,14,0,0,0,13,14,0,0,0,0,142,2,14,Matches
316,Maxime Bernauer,fr FRA,DF,Saint-Étienne,fr Ligue 1,26,1998,8.5,469,452,14,12,1,4,0,1,0,0,0,0,413,3,3,Matches
317,Antoine Bernede,fr FRA,MF,Hellas Verona,it Serie A,25,1999,6.6,242,231,11,2,0,3,13,4,4,2,2,0,178,0,10,Matches
318,Alexander Bernhardsson,se SWE,"FW,MF",Holstein Kiel,de Bundesliga,25,1998,14.0,319,294,23,4,2,4,34,8,10,4,5,1,193,2,13,Matches
319,Victor Bernth Kristiansen,dk DEN,DF,Leicester City,eng Premier League,21,2002,27.6,1321,1067,246,40,1,2,97,189,17,14,2,0,1023,8,24,Matches
320,Matúš Bero,sk SVK,MF,Bochum,de Bundesliga,28,1995,28.5,1317,1043,266,54,7,4,124,133,68,41,25,0,894,8,37,Matches
321,Juan Berrocal,es ESP,DF,Getafe,es La Liga,25,1999,11.8,377,358,19,17,0,3,0,0,0,0,0,0,287,0,1,Matches
322,Dimitry Bertaud,cd COD,GK,Montpellier,fr Ligue 1,26,1998,4.0,114,80,33,6,0,0,0,0,0,0,0,0,82,1,0,Matches
323,Jan-Niklas Beste,de GER,"FW,MF",Freiburg,de Bundesliga,25,1999,2.4,94,79,15,7,0,0,20,3,5,2,1,0,70,0,2,Matches
324,Beto,gw GNB,FW,Everton,eng Premier League,26,1998,17.0,268,264,4,0,1,2,4,0,1,0,0,0,156,0,13,Matches
325,Sam Beukema,nl NED,DF,Bologna,it Serie A,25,1998,33.5,2114,2034,76,69,3,19,8,6,0,0,0,0,1826,4,12,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
326,Alessandro Bianco,it ITA,MF,Monza,it Serie A,21,2002,28.9,1525,1438,80,69,4,13,23,4,0,0,0,0,1314,7,23,Matches
327,Alessandro Bianco,it ITA,MF,Fiorentina,it Serie A,21,2002,0.2,12,11,0,0,0,1,0,0,0,0,0,0,9,1,0,Matches
328,Mika Biereth,dk DEN,FW,Monaco,fr Ligue 1,21,2003,13.6,241,222,15,1,2,1,8,1,0,0,0,0,149,4,15,Matches
329,Jaka Bijol,si SVN,DF,Udinese,it Serie A,25,1999,32.9,1712,1642,66,41,2,12,3,4,0,0,0,0,1432,4,6,Matches
330,El Bilal Touré,ml MLI,"FW,MF",Stuttgart,de Bundesliga,22,2001,4.0,96,94,0,0,1,0,0,0,0,0,0,0,75,2,3,Matches
331,Philip Billing,dk DEN,MF,Bournemouth,eng Premier League,28,1996,2.0,102,91,10,1,1,1,10,1,6,2,2,1,70,1,2,Matches
332,Philip Billing,dk DEN,MF,Napoli,it Serie A,28,1996,2.2,101,100,0,0,1,0,2,0,0,0,0,0,79,1,2,Matches
333,Cristiano Biraghi,it ITA,DF,Torino,it Serie A,31,1992,12.9,717,536,178,38,0,5,107,100,40,23,15,0,513,3,17,Matches
334,Cristiano Biraghi,it ITA,DF,Fiorentina,it Serie A,31,1992,4.8,309,246,60,28,0,3,30,8,22,7,8,1,259,3,5,Matches
