Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
163,Raúl Asencio,es ESP,DF,Real Madrid,es La Liga,21,2003,18.6,927,988,93.8,15881,5389,1,0.6,0.4,+0.4,6,47,3,0,27,Matches
164,Marco Asensio,es ESP,MF,Aston Villa,eng Premier League,28,1996,8.3,242,313,77.3,3581,1081,1,1.0,1.2,0.0,16,20,11,2,45,Matches
165,Marco Asensio,es ESP,"FW,MF",Paris S-G,fr Ligue 1,28,1996,6.9,291,335,86.9,4166,808,4,2.7,1.7,+1.3,16,31,4,1,36,Matches
166,Kristjan Asllani,al ALB,MF,Inter,it Serie A,22,2002,11.0,868,973,89.2,16269,4554,2,1.9,1.9,+0.1,15,74,18,8,55,Matches
167,Iago Aspas,es ESP,"FW,MF",Celta Vigo,es La Liga,36,1987,19.4,661,877,75.4,10703,3064,5,4.6,3.9,+0.4,38,74,35,4,132,Matches
168,Yaser Asprilla,co COL,"FW,MF",Girona,es La Liga,20,2003,15.6,471,653,72.1,8613,2194,1,2.8,3.4,-1.8,24,35,38,9,77,Matches
169,Lorenz Assignon,tg TOG,"DF,MF",Rennes,fr Ligue 1,24,2000,26.2,1015,1301,78.0,15872,5411,4,3.5,3.7,+0.5,29,70,28,12,116,Matches
170,Dehmaine Assoumani,fr FRA,"MF,FW",Nantes,fr Ligue 1,19,2005,1.1,38,50,76.0,581,163,0,0.9,1.0,-0.9,5,1,2,2,1,Matches
171,Valentin Atangana Edoa,fr FRA,MF,Reims,fr Ligue 1,18,2005,31.7,908,1056,86.0,13649,3710,0,1.1,0.7,-1.1,12,66,8,1,93,Matches
172,Arthur Atta,fr FRA,"MF,FW",Udinese,it Serie A,21,2003,13.9,509,633,80.4,7890,1920,1,1.4,1.4,-0.4,18,42,8,2,57,Matches
173,Noah Atubolu,de GER,GK,Freiburg,de Bundesliga,22,2002,25.6,849,1140,74.5,23928,17335,0,0.0,0.1,0.0,0,27,1,0,2,Matches
174,Emil Audero,id IDN,GK,Como,it Serie A,27,1997,8.0,209,253,82.6,4830,3117,0,0.0,0.0,0.0,0,1,0,0,0,Matches
175,Tommaso Augello,it ITA,DF,Cagliari,it Serie A,29,1994,30.1,1179,1640,71.9,20383,8524,7,4.6,4.8,+2.4,39,79,38,26,118,Matches
176,Carlos Augusto,br BRA,DF,Inter,it Serie A,25,1999,18.8,1083,1227,88.3,17582,4524,2,1.6,1.5,+0.4,9,61,12,3,80,Matches
177,Yann Aurel Bisseck,de GER,DF,Inter,it Serie A,23,2000,18.3,1179,1284,91.8,19786,5328,2,0.9,1.2,+1.1,7,77,7,1,93,Matches
178,Brandon Austin,eng ENG,GK,Tottenham,eng Premier League,25,1999,1.0,22,32,68.8,526,386,0,0.0,0.0,0.0,0,0,0,0,0,Matches
179,Ezequiel Ávila,ar ARG,FW,Betis,es La Liga,30,1994,7.5,166,238,69.7,2762,614,0,1.0,1.0,-1.0,15,1,11,6,18,Matches
180,Taiwo Awoniyi,ng NGA,FW,Nott'ham Forest,eng Premier League,26,1997,4.6,61,96,63.5,705,157,0,0.1,0.1,-0.1,2,5,2,0,7,Matches
181,Yasin Ayari,se SWE,MF,Brighton,eng Premier League,20,2003,21.8,793,973,81.5,11915,3328,1,2.3,2.6,-1.3,30,55,18,4,75,Matches
182,Florian Ayé,fr FRA,FW,Auxerre,fr Ligue 1,27,1997,6.4,95,129,73.6,1234,154,0,0.1,0.1,-0.1,3,4,2,0,7,Matches
183,André Ayew,gh GHA,FW,Le Havre,fr Ligue 1,34,1989,16.1,181,238,76.1,2231,272,1,0.2,0.3,+0.8,8,7,3,0,18,Matches
184,Jordan Ayew,gh GHA,"FW,MF",Crystal Palace,eng Premier League,32,1991,0.2,8,10,80.0,167,4,0,0.0,0.0,0.0,1,0,0,0,0,Matches
185,Jordan Ayew,gh GHA,"FW,MF",Leicester City,eng Premier League,32,1991,18.2,401,540,74.3,5942,1216,0,1.1,1.5,-1.1,16,25,14,7,46,Matches
186,Neil El Aynaoui,ma MAR,MF,Lens,fr Ligue 1,23,2001,17.6,816,966,84.5,12776,3533,1,2.0,2.4,-1.0,22,76,7,2,75,Matches
187,Ayman Azhil,ma MAR,MF,Dortmund,de Bundesliga,23,2001,0.3,3,4,75.0,32,17,0,0.0,0.0,0.0,0,1,0,0,1,Matches
188,Adam Aznou,ma MAR,DF,Valladolid,es La Liga,18,2006,9.7,245,343,71.4,3660,1261,0,0.3,0.4,-0.3,6,17,4,2,25,Matches
189,Adam Aznou,ma MAR,DF,Bayern Munich,de Bundesliga,18,2006,0.2,13,17,76.5,178,44,0,0.0,0.0,0.0,0,1,0,0,1,Matches
190,César Azpilicueta,es ESP,DF,Atlético Madrid,es La Liga,34,1989,9.7,581,671,86.6,9034,3451,0,0.1,0.4,-0.1,3,46,4,1,66,Matches
191,Paulo Azzi,br BRA,DF,Cagliari,it Serie A,30,1994,4.7,126,180,70.0,2228,889,0,0.9,0.7,-0.9,5,7,6,4,13,Matches
192,Oussama El Azzouzi,ma MAR,MF,Bologna,it Serie A,23,2001,0.2,17,18,94.4,304,98,0,0.0,0.0,0.0,0,2,0,0,4,Matches
193,Papa Ba,es ESP,MF,Girona,es La Liga,19,2004,0.5,5,13,38.5,79,7,0,0.0,0.0,0.0,0,1,0,0,0,Matches
194,Shavy Babicka,ga GAB,"MF,FW",Toulouse,fr Ligue 1,24,2000,13.2,196,292,67.1,2616,643,2,1.6,1.9,+0.4,13,8,13,5,21,Matches
195,Jacopo Bacci,it ITA,MF,Empoli,it Serie A,19,2005,0.3,6,11,54.5,113,46,0,0.0,0.0,0.0,0,1,0,0,1,Matches
196,Aliou Badara Baldé,gn GUI,"MF,FW",Bochum,de Bundesliga,21,2002,1.0,11,20,55.0,187,62,0,0.2,0.2,-0.2,2,1,2,1,1,Matches
197,Loïc Bade,fr FRA,DF,Sevilla,es La Liga,24,2000,29.8,1562,1822,85.7,31207,11821,1,0.7,0.2,+0.3,4,94,3,0,62,Matches
198,Milan Badelj,hr CRO,MF,Genoa,it Serie A,35,1989,16.4,681,836,81.5,11772,3955,0,1.1,0.9,-1.1,12,73,10,0,83,Matches
199,Benoît Badiashile,fr FRA,DF,Chelsea,eng Premier League,23,2001,3.7,273,304,89.8,4820,1473,0,0.0,0.1,0.0,0,37,1,0,17,Matches
200,Alex Baena,es ESP,"MF,FW",Villarreal,es La Liga,23,2001,28.8,857,1287,66.6,17433,6579,9,11.7,12.6,-2.7,95,95,72,19,189,Matches
201,Leon Bailey,jm JAM,"FW,MF",Aston Villa,eng Premier League,26,1997,12.7,277,390,71.0,4313,1055,2,1.5,3.0,+0.5,16,16,20,2,35,Matches
202,Eric Bailly,ci CIV,DF,Villarreal,es La Liga,30,1994,6.9,280,320,87.5,5019,1914,0,0.0,0.0,0.0,0,18,0,0,18,Matches
203,Theo Bair,ca CAN,FW,Auxerre,fr Ligue 1,24,1999,10.4,132,213,62.0,1538,359,1,1.2,0.9,-0.2,10,10,0,0,16,Matches
204,Stefan Bajcetic,es ESP,"MF,DF",Las Palmas,es La Liga,19,2004,10.8,300,418,71.8,5892,1599,0,0.2,0.3,-0.2,7,28,8,0,39,Matches
205,Cédric Bakambu,cd COD,FW,Betis,es La Liga,33,1991,7.9,84,126,66.7,967,218,2,0.6,0.8,+1.4,8,9,5,0,14,Matches
206,Mitchel Bakker,nl NED,MF,Atalanta,it Serie A,24,2000,0.2,7,9,77.8,109,22,0,0.0,0.0,0.0,0,1,0,0,1,Matches
207,Mitchel Bakker,nl NED,"FW,DF",Lille,fr Ligue 1,24,2000,12.7,499,641,77.8,8228,2642,2,2.7,2.3,-0.7,23,42,27,11,57,Matches
208,Darryl Bakola,fr FRA,"DF,MF",Marseille,fr Ligue 1,16,2007,0.2,12,13,92.3,159,40,0,0.0,0.0,0.0,0,1,0,0,0,Matches
209,Ridle Baku,de GER,"FW,MF",Wolfsburg,de Bundesliga,26,1998,13.0,381,514,74.1,6541,1845,1,1.3,1.6,-0.3,13,33,14,6,44,Matches
210,Ridle Baku,de GER,"DF,MF",RB Leipzig,de Bundesliga,26,1998,14.2,480,638,75.2,7553,2361,3,1.5,1.7,+1.5,14,34,17,4,41,Matches
211,Dilane Bakwa,fr FRA,"MF,DF",Strasbourg,fr Ligue 1,21,2002,27.7,808,1109,72.9,13642,4130,8,6.6,6.0,+1.4,47,67,40,10,129,Matches
212,Tommaso Baldanzi,it ITA,"MF,FW",Roma,it Serie A,21,2003,9.2,305,363,84.0,3953,740,1,1.0,0.8,0.0,10,22,6,0,23,Matches
213,Alejandro Balde,es ESP,DF,Barcelona,es La Liga,20,2003,25.4,1306,1484,88.0,19158,3986,4,3.4,2.8,+0.6,26,51,39,11,93,Matches
214,Keita Baldé,sn SEN,FW,Monza,it Serie A,29,1995,7.1,199,223,89.2,2878,575,0,0.2,0.4,-0.2,4,19,8,3,35,Matches
215,Carlos Baleba,cm CMR,MF,Brighton,eng Premier League,20,2004,29.6,1149,1314,87.4,19305,4741,1,1.3,1.2,-0.3,21,109,23,3,118,Matches
216,Leonardo Balerdi,ar ARG,DF,Marseille,fr Ligue 1,25,1999,25.3,2360,2516,93.8,39477,14824,0,0.7,0.8,-0.7,8,150,6,0,105,Matches
217,Iván Balliu,al ALB,DF,Rayo Vallecano,es La Liga,32,1992,13.3,492,649,75.8,8082,3338,0,0.5,0.4,-0.5,7,38,6,4,46,Matches
218,Fodé Ballo-Touré,sn SEN,"DF,MF",Le Havre,fr Ligue 1,27,1997,6.5,259,311,83.3,4291,1377,0,0.1,0.1,-0.1,1,20,2,2,13,Matches
219,Botond Balogh,hu HUN,DF,Parma,it Serie A,22,2002,22.8,861,964,89.3,16914,4970,1,0.1,0.3,+0.9,2,24,0,0,37,Matches
220,Folarin Balogun,us USA,FW,Monaco,fr Ligue 1,23,2001,6.8,85,125,68.0,959,126,0,0.9,1.2,-0.9,6,5,1,0,9,Matches
221,Mario Balotelli,it ITA,"FW,MF",Genoa,it Serie A,33,1990,0.7,4,15,26.7,102,18,0,0.0,0.0,0.0,0,0,0,0,1,Matches
222,Abdoulaye Bamba,ci CIV,DF,Angers,fr Ligue 1,34,1990,16.8,518,585,88.5,10459,3330,0,0.3,0.3,-0.3,6,19,4,3,16,Matches
223,Jonathan Bamba,ci CIV,"FW,MF",Celta Vigo,es La Liga,28,1996,9.0,287,364,78.8,4015,1041,1,1.8,1.6,-0.8,12,20,13,6,30,Matches
224,Mohamed Bamba,ci CIV,MF,Reims,fr Ligue 1,19,2004,0.1,16,19,84.2,336,82,0,0.0,0.0,0.0,0,3,0,0,3,Matches
225,Samuel Bamba,de GER,"FW,MF",Bochum,de Bundesliga,20,2004,0.3,17,22,77.3,284,106,0,0.0,0.1,0.0,1,2,4,1,5,Matches
226,Lameck Banda,zm ZAM,"FW,MF",Lecce,it Serie A,23,2001,6.8,125,162,77.2,1873,408,1,1.1,0.8,-0.1,11,3,8,6,7,Matches
227,Daniel Bandeira,pt POR,MF,Hellas Verona,it Serie A,24,2000,4.5,194,235,82.6,3055,966,0,0.1,0.1,-0.1,3,18,1,0,25,Matches
228,Mattia Bani,it ITA,DF,Genoa,it Serie A,30,1993,16.7,768,879,87.4,15516,5490,0,0.2,0.2,-0.2,2,18,2,1,25,Matches
229,Noahkai Banks,us USA,DF,Augsburg,de Bundesliga,17,2006,3.1,156,168,92.9,2911,843,0,0.0,0.0,0.0,0,5,1,0,8,Matches
230,Scott Banks,sct SCO,"FW,MF",St. Pauli,de Bundesliga,22,2001,1.3,21,33,63.6,280,61,0,0.0,0.1,0.0,0,0,1,1,1,Matches
231,Adrian Baquerin,es ESP,FW,Valladolid,es La Liga,17,2007,0.5,9,10,90.0,122,11,0,0.0,0.0,0.0,0,0,1,0,1,Matches
232,Antonín Barák,cz CZE,MF,Fiorentina,it Serie A,29,1994,0.6,17,20,85.0,228,77,0,0.3,0.1,-0.3,3,1,1,0,2,Matches
233,Federico Barba,it ITA,DF,Como,it Serie A,30,1993,4.8,258,292,88.4,4163,1406,0,0.0,0.0,0.0,0,18,2,0,25,Matches
234,Valentín Barco,ar ARG,"DF,FW",Sevilla,es La Liga,20,2004,3.2,139,191,72.8,2139,895,0,0.6,0.3,-0.6,6,12,3,0,13,Matches
235,Valentín Barco,ar ARG,"MF,DF",Strasbourg,fr Ligue 1,20,2004,12.9,644,777,82.9,10174,2666,2,1.5,1.5,+0.5,8,54,9,2,64,Matches
236,Bradley Barcola,fr FRA,FW,Paris S-G,fr Ligue 1,21,2002,24.2,749,917,81.7,10250,2486,10,10.1,5.9,-0.1,50,28,51,4,96,Matches
237,Melvin Bard,fr FRA,"DF,MF",Nice,fr Ligue 1,23,2000,21.5,903,1166,77.4,15233,5399,1,1.9,2.5,-0.9,15,76,26,13,88,Matches
238,Nicolò Barella,it ITA,MF,Inter,it Serie A,27,1997,27.7,1484,1808,82.1,26231,7745,6,4.5,5.1,+1.5,55,172,54,12,235,Matches
239,Gabriel Bares,ch SUI,"MF,DF",Montpellier,fr Ligue 1,23,2000,0.6,34,40,85.0,590,199,0,0.0,0.0,0.0,0,5,0,0,3,Matches
240,Borna Barišić,hr CRO,DF,Leganés,es La Liga,31,1992,0.1,3,4,75.0,48,2,0,0.0,0.0,0.0,0,0,0,0,0,Matches
241,Téo Barisic,hr CRO,DF,Lyon,fr Ligue 1,19,2004,0.0,1,1,100.0,19,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
242,Kike Barja,es ESP,"FW,MF",Osasuna,es La Liga,27,1997,3.5,74,114,64.9,1428,431,1,1.2,1.3,-0.2,10,3,8,7,4,Matches
243,Ross Barkley,eng ENG,MF,Aston Villa,eng Premier League,30,1993,6.5,337,395,85.3,5232,1260,1,0.6,0.4,+0.4,9,32,6,0,36,Matches
244,Aymen Barkok,ma MAR,MF,Mainz 05,de Bundesliga,26,1998,0.8,26,37,70.3,506,182,0,0.1,0.3,-0.1,1,7,3,1,5,Matches
245,Harvey Barnes,eng ENG,FW,Newcastle Utd,eng Premier League,26,1997,19.5,474,607,78.1,6642,1989,4,4.0,4.6,0.0,26,25,41,9,83,Matches
246,Enzo Barrenechea,ar ARG,MF,Valencia,es La Liga,23,2001,24.3,1170,1352,86.5,20141,5421,2,0.9,1.1,+1.1,15,143,7,0,126,Matches
247,Ander Barrenetxea,es ESP,"MF,FW",Real Sociedad,es La Liga,22,2001,14.0,375,529,70.9,6235,1409,3,1.9,2.5,+1.1,16,23,22,4,48,Matches
248,Pablo Barrios,es ESP,MF,Atlético Madrid,es La Liga,21,2003,25.9,1299,1511,86.0,20821,5648,4,2.4,2.0,+1.6,26,148,24,5,142,Matches
249,Thierno Barry,fr FRA,FW,Villarreal,es La Liga,21,2002,25.8,209,337,62.0,2946,546,4,2.9,2.0,+1.1,23,14,12,1,27,Matches
250,Davide Bartesaghi,it ITA,DF,Milan,it Serie A,18,2005,1.3,65,76,85.5,938,308,0,0.1,0.2,-0.1,2,1,3,3,2,Matches
251,Marc Bartra,es ESP,DF,Betis,es La Liga,33,1991,23.3,945,1163,81.3,19271,6573,1,0.2,0.3,+0.8,4,64,5,1,68,Matches
252,Federico Baschirotto,it ITA,DF,Lecce,it Serie A,27,1996,38.0,1409,1635,86.2,28512,9707,0,0.2,0.5,-0.2,4,51,5,0,71,Matches
253,Daniele Baselli,it ITA,MF,Como,it Serie A,32,1992,0.2,24,27,88.9,437,123,0,0.0,0.0,0.0,0,2,0,0,4,Matches
254,Calvin Bassey,ng NGA,DF,Fulham,eng Premier League,24,1999,34.2,1934,2155,89.7,34171,11961,0,0.1,0.4,-0.1,3,152,3,0,116,Matches
255,Aboubacar Bassinga,ci CIV,MF,Las Palmas,es La Liga,19,2005,0.0,2,4,50.0,53,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
256,Alessandro Bastoni,it ITA,DF,Inter,it Serie A,25,1999,26.7,1966,2225,88.4,36493,11275,5,2.3,2.8,+2.7,27,128,49,24,162,Matches
257,Augusto Batalla,ar ARG,GK,Rayo Vallecano,es La Liga,28,1996,32.0,784,1177,66.6,23121,17259,0,0.0,0.1,0.0,1,25,1,0,2,Matches
258,Michy Batshuayi,be BEL,FW,Eint Frankfurt,de Bundesliga,30,1993,3.3,53,66,80.3,747,198,0,0.0,0.4,0.0,1,4,2,0,8,Matches
259,Dylan Batubinsika,cd COD,DF,Saint-Étienne,fr Ligue 1,28,1996,22.4,1112,1217,91.4,20308,6434,0,0.2,0.4,-0.2,4,47,3,1,51,Matches
260,Maximilian Bauer,de GER,DF,Augsburg,de Bundesliga,24,2000,7.3,275,340,80.9,5313,1982,0,0.1,0.1,-0.1,2,31,2,2,30,Matches
261,Oliver Baumann,de GER,GK,Hoffenheim,de Bundesliga,34,1990,28.0,734,1062,69.1,21741,16685,0,1.0,0.7,-1.0,3,39,4,0,1,Matches
262,Christoph Baumgartner,at AUT,MF,RB Leipzig,de Bundesliga,24,1999,17.9,421,617,68.2,6330,1808,1,1.3,1.7,-0.3,20,40,16,1,53,Matches
263,Rafael Bauza,es ESP,MF,Espanyol,es La Liga,19,2005,2.0,46,54,85.2,779,192,0,0.0,0.0,0.0,0,3,1,0,7,Matches
264,Altay Bayındır,tr TUR,GK,Manchester Utd,eng Premier League,26,1998,4.0,92,152,60.5,2444,1386,0,0.0,0.0,0.0,0,1,0,0,0,Matches
265,Ihlas Bebou,tg TOG,MF,Hoffenheim,de Bundesliga,30,1994,0.1,2,4,50.0,22,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
266,Adrian Beck,de GER,"MF,FW",Heidenheim,de Bundesliga,27,1997,17.8,581,725,80.1,9901,2258,1,1.2,1.9,-0.2,21,53,18,4,69,Matches
267,Sheraldo Becker,sr SUR,"FW,MF",Real Sociedad,es La Liga,29,1995,11.1,200,313,63.9,3391,742,1,2.0,1.7,-1.0,8,6,17,5,23,Matches
268,Timo Becker,de GER,DF,Holstein Kiel,de Bundesliga,27,1997,27.2,794,1026,77.4,15287,5840,2,0.8,1.0,+1.2,6,38,9,4,57,Matches
269,Jan Bednarek,pl POL,DF,Southampton,eng Premier League,28,1996,28.1,1564,1687,92.7,27781,8925,0,0.5,0.9,-0.5,5,72,1,0,60,Matches
270,Donny van de Beek,nl NED,MF,Girona,es La Liga,27,1997,15.8,365,447,81.7,5265,1056,2,3.2,3.6,-1.2,18,21,11,0,45,Matches
271,Hannes Behrens,de GER,DF,Hoffenheim,de Bundesliga,19,2005,0.3,16,22,72.7,253,33,0,0.0,0.0,0.0,0,0,0,0,1,Matches
272,Kevin Behrens,de GER,FW,Wolfsburg,de Bundesliga,33,1991,1.9,48,79,60.8,663,121,0,0.1,0.1,-0.1,2,5,0,0,4,Matches
273,Maximilian Beier,de GER,"FW,MF",Dortmund,de Bundesliga,21,2002,17.7,291,413,70.5,3569,852,5,3.3,2.5,+1.7,24,13,14,3,33,Matches
274,Luken Beitia,es ESP,DF,Real Sociedad,es La Liga,20,2004,0.1,5,5,100.0,108,22,0,0.0,0.0,0.0,0,0,0,0,0,Matches
275,Ismael Bekhoucha,ma MAR,"MF,DF",Getafe,es La Liga,19,2004,0.8,17,24,70.8,224,74,0,0.0,0.0,0.0,0,1,0,0,1,Matches
276,Reda Belahyane,ma MAR,MF,Hellas Verona,it Serie A,20,2004,18.4,587,701,83.7,8987,2976,2,1.0,0.6,+1.0,16,71,10,0,73,Matches
277,Reda Belahyane,ma MAR,MF,Lazio,it Serie A,20,2004,2.2,85,94,90.4,1301,352,0,0.0,0.0,0.0,0,9,0,0,10,Matches
278,Haris Belkebla,dz ALG,MF,Angers,fr Ligue 1,30,1994,19.9,727,830,87.6,11935,3432,1,0.9,0.3,+0.1,5,68,3,0,69,Matches
279,Yassin Belkhdim,fr FRA,MF,Angers,fr Ligue 1,22,2002,16.9,394,487,80.9,5963,1404,1,0.6,0.5,+0.4,5,27,3,1,37,Matches
280,Stefan Bell,de GER,DF,Mainz 05,de Bundesliga,32,1991,16.0,565,719,78.6,10937,4707,1,1.0,0.7,0.0,5,36,0,0,38,Matches
281,Armel Bella Kotchap,de GER,DF,Southampton,eng Premier League,22,2001,3.7,202,224,90.2,3829,956,0,0.0,0.0,0.0,0,6,0,0,5,Matches
282,Raoul Bellanova,it ITA,DF,Torino,it Serie A,24,2000,1.0,31,43,72.1,541,130,0,0.1,0.0,-0.1,1,1,0,0,0,Matches
283,Raoul Bellanova,it ITA,DF,Atalanta,it Serie A,24,2000,26.7,977,1264,77.3,15685,4507,9,4.7,5.1,+4.3,34,45,28,22,87,Matches
284,Jean-Ricner Bellegarde,ht HAI,"MF,FW",Wolves,eng Premier League,26,1998,18.6,475,599,79.3,7404,1436,7,3.8,2.8,+3.2,27,30,18,8,43,Matches
285,Héctor Bellerín,es ESP,DF,Betis,es La Liga,29,1995,6.4,270,328,82.3,4167,1594,2,2.0,2.1,0.0,8,16,4,2,24,Matches
286,Jude Bellingham,eng ENG,MF,Real Madrid,es La Liga,21,2003,27.6,1333,1548,86.1,21413,4654,8,3.9,4.5,+4.1,42,130,31,0,199,Matches
287,Jeanuël Belocian,fr FRA,"DF,MF",Leverkusen,de Bundesliga,19,2005,0.8,34,40,85.0,418,130,0,0.0,0.1,0.0,0,2,0,0,3,Matches
288,Andrea Belotti,it ITA,FW,Como,it Serie A,30,1993,6.6,90,120,75.0,1072,178,0,0.4,0.1,-0.4,7,5,1,0,9,Matches
289,Fran Beltrán,es ESP,MF,Celta Vigo,es La Liga,25,1999,26.9,1313,1482,88.6,23296,6476,1,1.8,1.8,-0.8,15,132,14,1,152,Matches
290,Lucas Beltrán,ar ARG,"FW,MF",Fiorentina,it Serie A,23,2001,21.7,459,591,77.7,6934,1421,4,3.0,1.9,+1.0,29,38,17,3,64,Matches
291,Eliesse Ben Seghir,ma MAR,"MF,FW",Monaco,fr Ligue 1,19,2005,19.4,754,951,79.3,10638,3042,3,5.2,4.6,-2.2,33,71,45,4,122,Matches
292,Carlos Benavídez,uy URU,MF,Alavés,es La Liga,26,1998,5.4,161,232,69.4,3074,931,1,0.6,0.6,+0.4,3,23,4,0,26,Matches
293,Adrian Benedyczak,pl POL,"FW,MF",Parma,it Serie A,23,2000,2.4,35,52,67.3,577,144,0,0.1,0.0,-0.1,2,2,0,0,3,Matches
294,László Bénes,sk SVK,"MF,FW",Union Berlin,de Bundesliga,26,1997,6.5,223,330,67.6,4034,1485,1,1.0,1.4,0.0,19,23,11,6,28,Matches
295,Iker Benito,es ESP,"FW,MF",Osasuna,es La Liga,21,2002,0.4,9,13,69.2,128,7,0,0.0,0.0,0.0,1,0,0,0,0,Matches
296,Ismaël Bennacer,dz ALG,MF,Milan,it Serie A,26,1997,3.3,197,221,89.1,3629,937,0,0.1,0.3,-0.1,4,22,4,1,23,Matches
297,Ismaël Bennacer,dz ALG,MF,Marseille,fr Ligue 1,26,1997,7.2,737,810,91.0,11402,3119,2,1.8,1.5,+0.2,13,83,13,2,72,Matches
298,Saïd Benrahma,dz ALG,"FW,MF",Lyon,fr Ligue 1,28,1995,8.2,258,358,72.1,3787,1234,3,2.1,2.7,+0.9,14,21,19,3,32,Matches
299,Ramy Bensebaini,dz ALG,DF,Dortmund,de Bundesliga,29,1995,22.5,1273,1478,86.1,21519,6758,6,3.2,2.3,+2.8,15,116,19,5,128,Matches
300,Nabil Bentaleb,dz ALG,MF,Lille,fr Ligue 1,29,1994,3.7,210,244,86.1,3946,1248,0,0.0,0.2,0.0,1,17,2,0,23,Matches
301,Rodrigo Bentancur,uy URU,MF,Tottenham,eng Premier League,27,1997,18.3,946,1076,87.9,15392,3700,0,0.4,1.0,-0.4,10,109,13,2,100,Matches
302,Daniel Bentley,eng ENG,GK,Wolves,eng Premier League,31,1993,2.0,49,65,75.4,1252,851,0,0.0,0.0,0.0,0,1,0,0,0,Matches
303,Lucas Beraldo,br BRA,DF,Paris S-G,fr Ligue 1,20,2003,22.3,2013,2132,94.4,35552,12625,0,0.4,0.9,-0.4,8,168,13,2,131,Matches
304,Yuri Berchiche,es ESP,DF,Athletic Club,es La Liga,34,1990,22.7,1174,1398,84.0,20944,7612,2,2.2,2.2,-0.2,18,129,15,8,161,Matches
305,Álex Berenguer,es ESP,"FW,MF",Athletic Club,es La Liga,29,1995,26.0,628,954,65.8,10110,2537,7,5.0,4.4,+2.0,46,49,28,11,78,Matches
306,Sander Berge,no NOR,MF,Fulham,eng Premier League,26,1998,24.7,1091,1193,91.5,19377,4626,0,0.6,0.6,-0.6,18,116,5,0,124,Matches
307,Lucas Bergvall,se SWE,MF,Tottenham,eng Premier League,18,2006,13.5,629,720,87.4,10567,2202,1,0.6,0.8,+0.4,11,53,7,3,49,Matches
308,Medon Berisha,al ALB,MF,Lecce,it Serie A,20,2003,8.0,312,400,78.0,6425,2111,1,0.6,0.8,+0.4,11,46,6,1,42,Matches
309,Mergim Berisha,de GER,"FW,MF",Hoffenheim,de Bundesliga,26,1998,3.7,39,56,69.6,512,122,1,1.0,0.4,0.0,3,6,2,0,7,Matches
310,Mergim Berisha,de GER,FW,Augsburg,de Bundesliga,26,1998,0.4,6,9,66.7,54,2,0,0.0,0.0,0.0,0,0,0,0,0,Matches
311,Adrian Bernabe,es ESP,MF,Parma,it Serie A,23,2001,16.1,823,984,83.6,15635,5378,1,1.1,1.5,-0.1,22,103,17,4,115,Matches
312,Marc Bernal,es ESP,MF,Barcelona,es La Liga,17,2007,2.7,148,160,92.5,2634,623,0,0.0,0.1,0.0,1,12,0,0,8,Matches
313,Bernardo,br BRA,DF,Bochum,de Bundesliga,29,1995,19.8,730,991,73.7,15635,7118,0,0.7,1.7,-0.7,4,99,11,1,100,Matches
314,Juan Bernat,es ESP,"DF,MF",Villarreal,es La Liga,31,1993,2.4,101,130,77.7,1479,244,1,0.4,0.4,+0.6,4,4,1,1,8,Matches
315,Juan Bernat,es ESP,"MF,DF",Getafe,es La Liga,31,1993,7.8,142,198,71.7,1831,507,1,0.7,0.4,+0.3,7,10,7,3,14,Matches
316,Maxime Bernauer,fr FRA,DF,Saint-Étienne,fr Ligue 1,26,1998,8.5,413,469,88.1,8305,3506,0,0.0,0.1,0.0,1,36,2,0,41,Matches
317,Antoine Bernede,fr FRA,MF,Hellas Verona,it Serie A,25,1999,6.6,178,242,73.6,2975,1116,0,0.5,0.4,-0.5,10,25,6,1,29,Matches
318,Alexander Bernhardsson,se SWE,"FW,MF",Holstein Kiel,de Bundesliga,25,1998,14.0,193,319,60.5,3164,1076,2,1.3,1.2,+0.7,17,16,10,4,33,Matches
319,Victor Bernth Kristiansen,dk DEN,DF,Leicester City,eng Premier League,21,2002,27.6,1023,1321,77.4,16420,5859,1,1.4,1.7,-0.4,18,76,23,18,70,Matches
320,Matúš Bero,sk SVK,MF,Bochum,de Bundesliga,28,1995,28.5,894,1317,67.9,16045,6032,2,3.7,3.8,-1.7,54,104,35,4,143,Matches
321,Juan Berrocal,es ESP,DF,Getafe,es La Liga,25,1999,11.8,287,377,76.1,5950,2289,0,0.0,0.1,0.0,1,21,2,0,25,Matches
322,Dimitry Bertaud,cd COD,GK,Montpellier,fr Ligue 1,26,1998,4.0,82,114,71.9,2389,1824,0,0.0,0.0,0.0,0,3,0,0,0,Matches
323,Jan-Niklas Beste,de GER,"FW,MF",Freiburg,de Bundesliga,25,1999,2.4,70,94,74.5,1242,388,1,0.4,0.5,+0.6,3,5,3,1,8,Matches
324,Beto,gw GNB,FW,Everton,eng Premier League,26,1998,17.0,156,268,58.2,2060,282,0,1.2,0.5,-1.2,12,7,8,1,16,Matches
