rank,player_name,nation,position,squad,competition,age,birth_year,nineties_played,goals,shots,shots_on_target,shots_on_target_pct,shots_per_90,shots_on_target_per_90,goals_per_shot,goals_per_shot_on_target,avg_distance,free_kicks,penalty_goals,penalty_attempts,expected_goals,non_penalty_xg,npxg_per_shot,goals_minus_xg,non_penalty_goals_minus_xg,shot_creating_actions_shot,passes_free_kick,season,table_type,processed_at
1339,Caoimhín Kelleher,IRL,GK,Liverpool,Premier League,25.0,1998.0,10.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1340,Thomas Keller,GER,"DF,MF",Heidenheim,Bundesliga,24.0,1999.0,1.6,0,0,0,0.0,0.61,0.0,0.0,0.0,31.8,0,0,0,0.0,0.0,0.02,0.0,0.0,1,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1341,Lloyd Kelly,ENG,DF,Newcastle Utd,Premier League,25.0,1998.0,3.4,0,0,0,0.0,0.89,0.0,0.0,0.0,7.3,0,0,0,0.4,0.4,0.14,-0.4,-0.4,3,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1342,Lloyd Kelly,ENG,DF,Juventus,Serie A,25.0,1998.0,11.3,0,0,1,14.3,0.62,0.09,0.0,0.0,17.6,0,0,0,0.4,0.4,0.06,-0.4,-0.4,7,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1343,Aljoscha Kemlein,GER,MF,Union Berlin,Bundesliga,19.0,2004.0,10.2,1,0,3,27.3,1.07,0.29,0.09,0.33,17.4,0,0,0,0.9,0.9,0.09,0.1,0.1,11,1,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1344,Marc-Oliver Kempf,GER,DF,Como,Serie A,29.0,1995.0,29.1,0,0,4,20.0,0.69,0.14,0.0,0.0,10.8,0,0,0,1.6,1.6,0.08,-1.6,-1.6,20,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1345,Kenedy,BRA,"MF,FW",Valladolid,La Liga,28.0,1996.0,0.1,0,0,0,0.0,10.0,0.0,0.0,0.0,7.2,0,0,0,0.0,0.0,0.03,0.0,0.0,1,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1346,Luca Kerber,GER,"MF,DF",Heidenheim,Bundesliga,22.0,2002.0,8.7,2,0,5,71.4,0.8,0.57,0.29,0.4,12.0,0,0,0,0.6,0.6,0.09,1.4,1.4,7,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1347,Milos Kerkez,HUN,DF,Bournemouth,Premier League,20.0,2003.0,37.1,2,0,5,26.3,0.51,0.13,0.11,0.4,20.2,0,0,0,0.6,0.5,0.03,1.4,1.5,19,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1348,Reda Khadra,GER,"MF,FW",Reims,Ligue 1,23.0,2001.0,0.9,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1349,Bilal El Khannouss,MAR,"MF,FW",Leicester City,Premier League,20.0,2004.0,24.2,2,0,7,23.3,1.24,0.29,0.07,0.29,22.0,0,0,0,1.3,1.3,0.04,0.7,0.7,30,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1350,Wahbi Khazri,TUN,"FW,MF",Montpellier,Ligue 1,33.0,1991.0,12.4,1,0,6,16.7,2.9,0.48,0.03,0.17,24.7,0,0,0,2.3,2.3,0.06,-1.3,-1.3,36,4,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1351,Rani Khedira,GER,MF,Union Berlin,Bundesliga,30.0,1994.0,30.3,1,0,1,7.1,0.46,0.03,0.07,1.0,18.7,0,0,0,1.4,1.4,0.1,-0.4,-0.4,14,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1352,Abdukodir Khusanov,UZB,DF,Manchester City,Premier League,20.0,2004.0,5.6,0,0,0,0.0,0.18,0.0,0.0,0.0,23.9,0,0,0,0.0,0.0,0.02,0.0,0.0,1,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1353,Abdukodir Khusanov,UZB,DF,Lens,Ligue 1,20.0,2004.0,10.8,0,0,4,66.7,0.55,0.37,0.0,0.0,24.6,0,0,0,0.2,0.2,0.04,-0.2,-0.2,6,2,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1354,Kialonda,ANG,DF,Lecce,Serie A,26.0,1997.0,23.8,0,0,0,0.0,0.67,0.0,0.0,0.0,10.7,0,0,0,1.1,1.1,0.07,-1.1,-1.1,16,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1355,Kiké,ESP,FW,Alavés,La Liga,34.0,1989.0,28.2,13,0,24,40.0,2.12,0.85,0.17,0.42,15.4,0,3,3,9.6,7.2,0.12,3.4,2.8,60,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1356,Max Kilman,ENG,DF,West Ham,Premier League,27.0,1997.0,37.2,0,0,2,15.4,0.35,0.05,0.0,0.0,8.9,0,0,0,1.6,1.6,0.13,-1.6,-1.6,13,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1357,Joshua Kimmich,GER,MF,Bayern Munich,Bundesliga,29.0,1995.0,31.6,3,0,10,29.4,1.07,0.32,0.09,0.3,23.9,0,0,0,1.8,1.8,0.05,1.2,1.2,34,4,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1358,Presnel Kimpembe,FRA,DF,Paris S-G,Ligue 1,28.0,1995.0,0.3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1359,Joshua King,ENG,MF,Fulham,Premier League,17.0,2007.0,1.4,0,0,0,0.0,2.08,0.0,0.0,0.0,9.0,0,0,0,0.3,0.3,0.11,-0.3,-0.3,3,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1360,Joshua King,NOR,"FW,MF",Toulouse,Ligue 1,32.0,1992.0,18.6,6,0,20,40.0,2.69,1.08,0.12,0.3,15.3,0,0,0,6.6,6.6,0.13,-0.6,-0.6,50,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1361,Tom King,WAL,GK,Wolves,Premier League,29.0,1995.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1362,Antonín Kinský,CZE,GK,Tottenham,Premier League,21.0,2003.0,6.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1363,Cédric Kipré,CIV,DF,Reims,Ligue 1,27.0,1996.0,24.3,0,0,1,11.1,0.37,0.04,0.0,0.0,16.9,0,0,0,0.6,0.6,0.07,-0.6,-0.6,9,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1364,Jakub Kiwior,POL,DF,Arsenal,Premier League,24.0,2000.0,12.5,1,0,1,33.3,0.24,0.08,0.33,1.0,18.5,0,0,0,0.2,0.2,0.06,0.8,0.8,3,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1365,Tim Kleindienst,GER,FW,Gladbach,Bundesliga,28.0,1995.0,30.4,16,0,36,49.3,2.4,1.18,0.21,0.42,12.9,0,1,2,13.6,11.9,0.16,2.4,3.1,73,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1366,Lukas Klostermann,GER,DF,RB Leipzig,Bundesliga,28.0,1996.0,20.4,1,0,2,50.0,0.2,0.1,0.25,0.5,14.5,0,0,0,0.3,0.3,0.08,0.7,0.7,4,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1367,Justin Kluivert,NED,MF,Bournemouth,Premier League,25.0,1999.0,26.0,12,0,23,40.4,2.19,0.88,0.11,0.26,20.0,0,6,6,10.3,5.6,0.1,1.7,0.4,57,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1368,Ansgar Knauff,GER,"MF,DF",Eint Frankfurt,Bundesliga,22.0,2002.0,17.7,4,0,9,30.0,1.69,0.51,0.13,0.44,15.1,0,0,0,4.9,4.9,0.16,-0.9,-0.9,30,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1369,Magnus Knudsen,NOR,MF,Holstein Kiel,Bundesliga,23.0,2001.0,20.6,0,0,4,33.3,0.58,0.19,0.0,0.0,26.1,0,0,0,0.7,0.7,0.06,-0.7,-0.7,12,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1370,Gregor Kobel,SUI,GK,Dortmund,Bundesliga,26.0,1997.0,32.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1371,Robin Koch,GER,DF,Eint Frankfurt,Bundesliga,28.0,1996.0,28.7,3,0,6,40.0,0.52,0.21,0.2,0.5,17.6,0,0,0,1.7,1.7,0.12,1.3,1.3,15,2,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1372,Hervé Koffi,BFA,GK,Lens,Ligue 1,27.0,1996.0,5.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1373,Magnus Kofod Andersen,DEN,MF,Venezia,Serie A,25.0,1999.0,7.7,1,0,2,25.0,1.04,0.26,0.13,0.5,25.0,0,0,0,0.3,0.3,0.03,0.7,0.7,8,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1374,Derrick Köhn,GHA,"DF,FW",Werder Bremen,Bundesliga,25.0,1999.0,14.9,2,0,4,30.8,0.87,0.27,0.15,0.5,15.7,0,0,0,0.7,0.7,0.06,1.3,1.3,13,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1375,Philipp Köhn,SUI,GK,Monaco,Ligue 1,26.0,1998.0,19.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1376,Dominik Kohr,GER,"DF,MF",Mainz 05,Bundesliga,30.0,1994.0,25.5,2,0,5,38.5,0.51,0.2,0.15,0.4,19.6,0,0,0,1.6,1.6,0.14,0.4,0.4,13,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1377,Koka,EGY,FW,Le Havre,Ligue 1,31.0,1993.0,9.5,3,0,8,40.0,2.12,0.85,0.1,0.25,13.4,0,1,1,4.9,4.2,0.21,-1.9,-2.2,20,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1378,Koke,ESP,MF,Atlético Madrid,La Liga,32.0,1992.0,21.4,1,0,4,36.4,0.51,0.19,0.09,0.25,22.6,0,0,0,1.1,1.1,0.1,-0.1,-0.1,11,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1379,Sead Kolašinac,BIH,DF,Atalanta,Serie A,31.0,1993.0,21.1,0,0,2,20.0,0.47,0.09,0.0,0.0,13.2,0,0,0,0.8,0.8,0.08,-0.8,-0.8,10,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1380,Randal Kolo Muani,FRA,FW,Juventus,Serie A,25.0,1998.0,12.9,8,0,13,52.0,1.94,1.01,0.28,0.54,13.2,0,1,1,4.7,3.9,0.16,3.3,3.1,25,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1381,Randal Kolo Muani,FRA,FW,Paris S-G,Ligue 1,25.0,1998.0,4.0,2,0,6,40.0,3.77,1.51,0.07,0.17,11.8,0,1,1,4.7,3.9,0.26,-2.7,-2.9,15,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1382,Marco Komenda,CRO,DF,Holstein Kiel,Bundesliga,27.0,1996.0,14.5,0,0,0,0.0,0.21,0.0,0.0,0.0,20.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,3,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1383,Mert Kömür,GER,MF,Augsburg,Bundesliga,19.0,2005.0,7.3,2,0,7,53.8,1.79,0.96,0.15,0.29,21.5,0,0,0,1.1,1.1,0.09,0.9,0.9,13,1,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1384,Ibrahima Konaté,FRA,DF,Liverpool,Premier League,25.0,1999.0,28.4,1,0,3,15.8,0.67,0.11,0.05,0.33,10.5,0,0,0,1.7,1.7,0.09,-0.7,-0.7,19,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1385,Ismael Konate,ITA,"FW,MF",Empoli,Serie A,18.0,2006.0,1.3,0,0,2,66.7,2.33,1.55,0.0,0.0,20.9,0,0,0,0.2,0.2,0.07,-0.2,-0.2,3,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1386,Geoffrey Kondogbia,CTA,"DF,MF",Marseille,Ligue 1,31.0,1993.0,22.4,0,0,1,12.5,0.36,0.04,0.0,0.0,13.4,0,0,0,0.5,0.5,0.06,-0.5,-0.5,8,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1387,Abdoul Koné,FRA,DF,Reims,Ligue 1,19.0,2005.0,1.5,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1388,Amadou Koné,MLI,MF,Reims,Ligue 1,19.0,2005.0,14.4,0,0,4,28.6,0.97,0.28,0.0,0.0,26.3,0,0,0,0.5,0.5,0.04,-0.5,-0.5,14,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1389,Ismaël Koné,CAN,"MF,FW",Marseille,Ligue 1,22.0,2002.0,4.0,0,0,0,0.0,1.0,0.0,0.0,0.0,22.5,0,0,0,0.3,0.3,0.07,-0.3,-0.3,4,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1390,Ismaël Koné,CAN,MF,Rennes,Ligue 1,22.0,2002.0,5.2,2,0,3,50.0,1.15,0.58,0.33,0.67,25.1,0,0,0,0.2,0.2,0.03,1.8,1.8,6,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1391,Manu Koné,FRA,MF,Roma,Serie A,23.0,2001.0,28.6,2,0,8,23.5,1.19,0.28,0.06,0.25,19.9,0,0,0,3.4,3.4,0.1,-1.4,-1.4,34,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1392,Ezri Konsa,ENG,DF,Aston Villa,Premier League,26.0,1997.0,32.6,2,0,5,45.5,0.34,0.15,0.18,0.4,8.8,0,0,0,1.3,1.3,0.12,0.7,0.7,11,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1393,Teun Koopmeiners,NED,"MF,FW",Juventus,Serie A,26.0,1998.0,22.2,3,0,10,23.8,1.9,0.45,0.07,0.3,18.2,0,0,0,3.8,3.8,0.09,-0.8,-0.8,42,2,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1394,Kacper Koscierski,GER,DF,Bochum,Bundesliga,17.0,2007.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1395,Odilon Kossounou,CIV,DF,Atalanta,Serie A,23.0,2001.0,12.5,0,0,4,66.7,0.48,0.32,0.0,0.0,17.5,0,0,0,0.5,0.5,0.09,-0.5,-0.5,6,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1396,Christian Kouamé,CIV,"FW,MF",Fiorentina,Serie A,26.0,1997.0,6.9,0,0,1,9.1,1.59,0.14,0.0,0.0,14.3,0,0,0,1.1,1.1,0.1,-1.1,-1.1,11,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1397,Christian Kouamé,CIV,"FW,MF",Empoli,Serie A,26.0,1997.0,5.6,1,0,5,31.3,2.84,0.89,0.06,0.2,14.3,0,0,0,2.7,2.7,0.17,-1.7,-1.7,16,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1398,Henri Koudossou,GER,DF,Augsburg,Bundesliga,24.0,1999.0,8.3,0,0,0,0.0,0.24,0.0,0.0,0.0,19.5,0,0,0,0.1,0.1,0.04,-0.1,-0.1,2,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1399,Konstantinos Koulierakis,GRE,DF,Wolfsburg,Bundesliga,20.0,2003.0,27.4,0,0,3,13.6,0.8,0.11,0.0,0.0,16.4,0,0,0,1.0,1.0,0.04,-1.0,-1.0,22,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1400,Emmanuel Koum Mbondo,FRA,DF,Marseille,Ligue 1,18.0,2006.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1401,Jules Koundé,FRA,DF,Barcelona,La Liga,25.0,1998.0,28.9,2,0,6,33.3,0.62,0.21,0.11,0.33,14.1,0,0,0,1.8,1.8,0.11,0.2,0.2,18,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1402,Boubakar Kouyaté,MLI,DF,Montpellier,Ligue 1,27.0,1997.0,8.4,0,0,0,0.0,0.95,0.0,0.0,0.0,12.7,0,0,0,0.5,0.5,0.07,-0.5,-0.5,8,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1403,Mateo Kovačić,CRO,MF,Manchester City,Premier League,30.0,1994.0,24.4,6,0,12,26.7,1.84,0.49,0.13,0.5,22.9,0,0,0,1.9,1.9,0.04,4.1,4.1,45,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1404,Viktor Kovalenko,UKR,MF,Empoli,Serie A,28.0,1996.0,0.9,0,0,1,33.3,3.51,1.17,0.0,0.0,22.2,0,0,0,0.1,0.1,0.03,-0.1,-0.1,3,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1405,Matej Kovar,CZE,GK,Leverkusen,Bundesliga,24.0,2000.0,5.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1406,Mateusz Kowalski,POL,MF,Parma,Serie A,19.0,2005.0,0.6,0,0,0,0.0,1.61,0.0,0.0,0.0,3.7,0,0,0,0.4,0.4,0.43,-0.4,-0.4,1,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1407,Goduine Koyalipou,CTA,FW,Lens,Ligue 1,24.0,2000.0,9.8,4,0,14,33.3,4.27,1.42,0.1,0.29,14.3,0,0,0,4.8,4.8,0.12,-0.8,-0.8,42,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1408,Caleb Kporha,ENG,DF,Crystal Palace,Premier League,18.0,2006.0,0.1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1409,Emil Krafth,SWE,DF,Newcastle Utd,Premier League,29.0,1994.0,3.8,0,0,0,0.0,0.26,0.0,0.0,0.0,14.6,0,0,0,0.0,0.0,0.03,0.0,0.0,1,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1410,Alex Král,CZE,MF,Espanyol,La Liga,26.0,1998.0,30.2,0,0,2,9.5,0.7,0.07,0.0,0.0,16.0,0,0,0,1.5,1.5,0.07,-1.5,-1.5,21,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1411,Andrej Kramarić,CRO,"MF,FW",Hoffenheim,Bundesliga,33.0,1991.0,30.7,11,0,23,34.8,2.15,0.75,0.12,0.35,15.8,0,3,3,11.8,9.5,0.15,-0.8,-1.5,66,2,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1412,Vladyslav Krapyvtsov,UKR,GK,Girona,La Liga,19.0,2005.0,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1413,Frans Krätzig,GER,"DF,MF",Heidenheim,Bundesliga,21.0,2003.0,13.5,1,0,3,33.3,0.67,0.22,0.11,0.33,17.4,0,0,0,0.6,0.6,0.07,0.4,0.4,9,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1414,Frans Krätzig,GER,DF,Stuttgart,Bundesliga,21.0,2003.0,0.6,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1415,Tom Krauß,GER,MF,Bochum,Bundesliga,23.0,2001.0,12.0,0,0,2,18.2,0.92,0.17,0.0,0.0,24.1,0,0,0,0.4,0.4,0.03,-0.4,-0.4,11,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1416,Ladislav Krejčí,CZE,DF,Girona,La Liga,25.0,1999.0,27.1,2,0,5,27.8,0.66,0.18,0.11,0.4,14.8,0,0,0,1.7,1.7,0.09,0.3,0.3,18,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1417,Rasmus Kristensen,DEN,DF,Eint Frankfurt,Bundesliga,27.0,1997.0,27.9,5,0,8,33.3,0.86,0.29,0.21,0.63,13.7,0,0,0,2.5,2.5,0.1,2.5,2.5,24,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1418,Thomas Kristensen,DEN,DF,Udinese,Serie A,22.0,2002.0,19.5,1,0,1,25.0,0.21,0.05,0.25,1.0,11.0,0,0,0,0.9,0.9,0.23,0.1,0.1,4,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1419,Nikola Krstović,MNE,FW,Lecce,Serie A,24.0,2000.0,34.0,11,0,38,28.4,3.95,1.12,0.07,0.24,18.8,0,2,3,12.1,9.7,0.07,-1.1,-0.7,134,6,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1420,Lukas Kübler,GER,DF,Freiburg,Bundesliga,31.0,1992.0,20.5,5,0,10,55.6,0.88,0.49,0.28,0.5,15.9,0,0,0,2.7,2.7,0.15,2.3,2.3,18,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1421,Takefusa Kubo,JPN,"MF,FW",Real Sociedad,La Liga,23.0,2001.0,26.4,5,0,14,32.6,1.63,0.53,0.12,0.36,16.1,0,0,0,3.6,3.6,0.08,1.4,1.4,43,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1422,Mohammed Kudus,GHA,"FW,MF",West Ham,Premier League,23.0,2000.0,28.8,5,0,21,28.0,2.61,0.73,0.07,0.24,16.0,0,0,0,6.9,6.9,0.09,-1.9,-1.9,75,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1423,Dejan Kulusevski,SWE,"MF,FW",Tottenham,Premier League,24.0,2000.0,26.5,7,0,17,36.2,1.77,0.64,0.15,0.41,14.7,0,0,0,4.2,4.2,0.09,2.8,2.8,47,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1424,Sael Kumbedi,FRA,DF,Lyon,Ligue 1,19.0,2005.0,10.6,0,0,2,50.0,0.38,0.19,0.0,0.0,14.4,0,0,0,0.3,0.3,0.08,-0.3,-0.3,4,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1425,Marash Kumbulla,ALB,DF,Espanyol,La Liga,24.0,2000.0,33.0,3,0,5,31.3,0.48,0.15,0.19,0.6,11.4,0,0,0,1.8,1.8,0.11,1.2,1.2,16,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1426,Jonah Kusi-Asare,SWE,FW,Bayern Munich,Bundesliga,17.0,2007.0,0.0,0,0,0,0.0,30.0,0.0,0.0,0.0,14.8,0,0,0,0.0,0.0,0.04,0.0,0.0,1,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1427,Daler Kuzyaev,RUS,MF,Le Havre,Ligue 1,31.0,1993.0,6.3,1,0,3,75.0,0.63,0.48,0.25,0.33,22.3,0,0,0,0.2,0.2,0.05,0.8,0.8,4,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1428,Khvicha Kvaratskhelia,GEO,"FW,MF",Napoli,Serie A,23.0,2001.0,13.1,5,0,16,32.7,3.74,1.22,0.08,0.25,19.4,0,1,1,4.1,3.4,0.07,0.9,0.6,49,3,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1429,Khvicha Kvaratskhelia,GEO,FW,Paris S-G,Ligue 1,23.0,2001.0,10.2,4,0,15,44.1,3.34,1.47,0.12,0.27,19.0,0,0,0,3.3,3.3,0.1,0.7,0.7,34,2,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1430,Moritz-Broni Kwarteng,GHA,"MF,FW",Bochum,Bundesliga,26.0,1998.0,1.9,0,0,1,16.7,3.14,0.52,0.0,0.0,25.5,0,0,0,0.2,0.2,0.03,-0.2,-0.2,6,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1431,Giorgos Kyriakopoulos,GRE,DF,Monza,Serie A,28.0,1996.0,31.6,2,0,9,33.3,0.85,0.28,0.07,0.22,21.5,0,0,0,0.9,0.9,0.03,1.1,1.1,27,4,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1432,Luca de la Torre,USA,MF,Celta Vigo,La Liga,26.0,1998.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1433,Rémy Labeau Lascary,GLP,"FW,MF",Lens,Ligue 1,21.0,2003.0,7.1,2,0,5,35.7,1.98,0.71,0.14,0.4,13.2,0,0,0,2.5,2.5,0.18,-0.5,-0.5,14,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1434,Gaëtan Laborde,FRA,FW,Nice,Ligue 1,30.0,1994.0,20.3,11,0,20,28.6,3.44,0.98,0.1,0.35,14.6,0,4,4,11.7,8.6,0.12,-0.7,-1.6,70,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1435,Nediljko Labrović,CRO,GK,Augsburg,Bundesliga,24.0,1999.0,15.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1436,Alexandre Lacazette,FRA,FW,Lyon,Ligue 1,33.0,1991.0,22.8,15,0,31,58.5,2.33,1.36,0.19,0.32,13.5,0,5,6,16.3,11.7,0.22,-1.3,-1.7,53,1,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1437,Younes Lachaab,FRA,"MF,FW",Lille,Ligue 1,19.0,2005.0,0.1,0,0,0,0.0,10.0,0.0,0.0,0.0,23.8,0,0,0,0.1,0.1,0.09,-0.1,-0.1,1,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1438,Maxence Lacroix,FRA,DF,Crystal Palace,Premier League,24.0,2000.0,34.6,1,0,5,16.7,0.87,0.14,0.03,0.2,10.8,0,0,0,3.4,3.4,0.11,-2.4,-2.4,30,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
1439,Alban Lafont,CIV,GK,Nantes,Ligue 1,25.0,1999.0,12.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2024-2025,stats_shooting,2025-10-18 04:36:52.574464
