rank,player_name,nation,position,squad,competition,age,birth_year,nineties_played,yellow_cards,red_cards,second_yellow,fouls,fouled,offsides,crosses,interceptions,tackles_won,penalties_won,penalties_conceded,own_goals,ball_recoveries,aerials_won,aerials_lost,aerial_win_pct,shot_creating_actions_foul_drawn,passes_offsides,passes_crosses,own_goals_against,season,table_type,processed_at
2163,Adrien Rabiot,FRA,MF,Marseille,Ligue 1,29.0,1995.0,27.6,4,0,0,53,0,0,0,21,31,0,1,0,124,34,26,56.7,33,12,40,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2164,Ionuț Radu,ROU,GK,Venezia,Serie A,27.0,1997.0,15.0,1,0,0,0,0,0,0,0,0,0,0,0,20,1,0,100.0,1,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2165,Hamza Rafia,TUN,MF,Lecce,Serie A,25.0,1999.0,11.8,4,0,0,26,0,0,0,4,27,0,0,0,62,5,13,27.8,25,0,45,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2166,Arnau Rafús,ESP,GK,Valladolid,La Liga,21.0,2003.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0.0,0,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2167,Antonio Raillo,ESP,DF,Mallorca,La Liga,32.0,1991.0,35.6,7,1,0,50,0,0,0,29,18,0,0,0,104,132,84,61.1,9,2,3,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2168,Antonio Raimondo,ITA,"FW,DF",Venezia,Serie A,20.0,2004.0,1.0,0,0,0,2,0,0,0,0,1,0,0,0,4,1,6,14.3,1,1,1,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2169,Ylber Ramadani,ALB,MF,Lecce,Serie A,28.0,1996.0,20.1,4,0,0,18,0,0,0,24,28,0,0,0,117,15,25,37.5,11,0,6,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2170,Benito Ramírez,ESP,"DF,FW",Las Palmas,La Liga,29.0,1995.0,5.3,2,1,0,5,0,0,0,1,5,0,0,0,32,4,11,26.7,8,0,39,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2171,Sandro Ramírez,ESP,"FW,MF",Las Palmas,La Liga,29.0,1995.0,22.6,6,0,0,26,0,0,0,16,15,1,1,0,93,12,16,42.9,43,5,122,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2172,Jacobo Ramón,ESP,DF,Real Madrid,La Liga,19.0,2005.0,2.3,1,0,0,2,0,0,0,3,3,0,0,0,5,8,7,53.3,1,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2173,Gonçalo Ramos,POR,FW,Paris S-G,Ligue 1,23.0,2001.0,11.8,1,0,0,8,0,0,0,0,6,1,0,0,18,20,15,57.1,11,9,1,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2174,Aaron Ramsdale,ENG,GK,Southampton,Premier League,26.0,1998.0,30.0,2,0,0,1,0,0,0,2,0,0,0,0,23,6,0,100.0,4,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2175,Jacob Ramsey,ENG,"FW,MF",Aston Villa,Premier League,23.0,2001.0,18.0,4,1,1,13,0,0,0,8,15,1,0,0,83,7,13,35.0,28,5,12,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2176,Luca Ranieri,ITA,DF,Fiorentina,Serie A,25.0,1999.0,34.1,7,0,0,25,0,0,0,28,24,0,1,0,95,48,56,46.2,23,1,9,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2177,Grant Ranos,ARM,FW,Gladbach,Bundesliga,21.0,2003.0,0.2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2178,Lilian Raolisoa,FRA,"DF,FW",Angers,Ligue 1,24.0,2000.0,14.6,1,2,0,16,0,0,0,15,24,0,1,0,76,15,11,57.7,9,3,77,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2179,Raphinha,BRA,"FW,MF",Barcelona,La Liga,27.0,1996.0,31.5,4,0,0,11,0,0,0,11,22,2,0,0,94,9,6,60.0,37,10,215,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2180,Marcus Rashford,ENG,"FW,MF",Manchester Utd,Premier League,26.0,1997.0,10.9,2,0,0,8,0,0,0,4,4,0,0,0,24,5,7,41.7,7,7,27,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2181,Marcus Rashford,ENG,FW,Aston Villa,Premier League,26.0,1997.0,4.9,0,0,0,1,0,0,0,1,7,0,0,0,14,1,8,11.1,3,1,28,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2182,Giacomo Raspadori,ITA,"FW,MF",Napoli,Serie A,24.0,2000.0,12.3,1,0,0,12,0,0,0,3,9,0,0,0,43,5,11,31.3,20,1,67,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2183,Andrei Ratiu,ROU,DF,Rayo Vallecano,La Liga,26.0,1998.0,34.1,5,0,0,24,0,0,0,27,41,0,0,0,169,20,33,37.7,21,5,77,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2184,Raúl,ESP,"FW,MF",Osasuna,La Liga,23.0,2000.0,8.3,1,0,0,11,0,0,0,0,8,0,0,0,14,20,22,47.6,12,6,6,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2185,David Raum,GER,DF,RB Leipzig,Bundesliga,26.0,1998.0,19.8,5,0,0,23,0,0,0,9,28,0,0,0,92,13,20,39.4,10,6,188,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2186,Federico Ravaglia,ITA,GK,Bologna,Serie A,24.0,1999.0,11.7,0,0,0,0,0,0,0,0,0,0,0,0,16,4,0,100.0,4,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2187,Rayan Raveloson,MAD,"MF,DF",Auxerre,Ligue 1,27.0,1997.0,8.0,3,0,0,9,0,0,0,5,5,0,0,0,44,8,9,47.1,12,0,8,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2188,David Raya,ESP,GK,Arsenal,Premier League,28.0,1995.0,38.0,3,0,0,1,0,0,0,2,0,0,1,0,41,13,0,100.0,10,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2189,Abde Rebbach,ALG,"FW,MF",Alavés,La Liga,25.0,1998.0,4.3,1,0,0,5,0,0,0,0,2,0,0,0,16,1,11,8.3,6,2,17,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2190,Ante Rebić,CRO,"FW,MF",Lecce,Serie A,30.0,1993.0,8.8,3,2,0,19,0,0,0,2,9,0,0,0,33,27,37,42.2,14,7,32,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2191,Harrison Reed,ENG,MF,Fulham,Premier League,29.0,1995.0,1.2,2,0,0,6,0,0,0,1,3,0,1,0,10,1,2,33.3,2,0,6,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2192,Remy Rees-Dottin,ENG,FW,Bournemouth,Premier League,18.0,2006.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2193,Sergio Reguilón,ESP,DF,Tottenham,Premier League,27.0,1996.0,2.2,2,0,0,2,0,0,0,4,3,0,0,0,14,5,2,71.4,6,0,12,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2194,Tijjani Reijnders,NED,MF,Milan,Serie A,26.0,1998.0,34.8,2,1,0,28,0,0,0,38,13,1,0,0,125,5,15,25.0,22,2,46,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2195,Pepe Reina,ESP,GK,Como,Serie A,41.0,1982.0,11.5,0,1,0,1,0,0,0,0,0,0,0,0,11,1,0,100.0,1,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2196,Vitor Reis,BRA,DF,Manchester City,Premier League,18.0,2006.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2197,Rocco Reitz,GER,MF,Gladbach,Bundesliga,22.0,2002.0,20.3,1,0,0,20,0,0,0,53,24,0,0,0,94,18,16,52.9,38,0,22,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2198,Nicolai Remberg,GER,MF,Holstein Kiel,Bundesliga,24.0,2000.0,26.9,11,0,0,43,0,0,0,29,25,0,0,0,101,86,52,62.3,46,2,8,2,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2199,Álex Remiro,ESP,GK,Real Sociedad,La Liga,29.0,1995.0,36.0,0,0,0,0,0,0,0,0,0,0,0,0,64,5,0,100.0,6,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2200,Devyne Rensch,NED,DF,Roma,Serie A,21.0,2003.0,5.2,0,0,0,1,0,0,0,7,13,0,0,0,13,10,7,58.8,7,1,11,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2201,Daniel Requena,ESP,MF,Villarreal,La Liga,20.0,2004.0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2202,Guillaume Restes,FRA,GK,Toulouse,Ligue 1,19.0,2005.0,28.3,2,0,0,1,0,0,0,1,1,0,1,0,50,0,1,0.0,2,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2203,Mateo Retegui,ITA,FW,Atalanta,Serie A,25.0,1999.0,26.5,3,0,0,32,0,0,0,4,9,2,0,0,69,51,68,42.9,34,6,15,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2204,Elvis Rexhbeçaj,KVX,MF,Augsburg,Bundesliga,26.0,1997.0,19.8,8,0,0,13,0,0,0,16,19,0,0,0,85,10,19,34.5,42,1,71,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2205,Gio Reyna,USA,MF,Dortmund,Bundesliga,21.0,2002.0,3.9,3,0,0,8,0,0,0,0,0,0,0,0,19,7,6,53.8,3,0,15,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2206,Chadi Riad,MAR,DF,Crystal Palace,Premier League,21.0,2003.0,1.0,0,0,0,1,0,0,0,2,2,0,0,0,4,2,4,33.3,0,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2207,Alexsandro Ribeiro,BRA,DF,Lille,Ligue 1,24.0,1999.0,30.0,10,0,0,28,0,0,0,27,19,0,1,0,175,64,25,71.9,32,2,8,1,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2208,Samuele Ricci,ITA,MF,Torino,Serie A,22.0,2001.0,31.4,8,1,0,38,0,0,0,25,21,0,0,0,130,14,15,48.3,70,0,30,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2209,Declan Rice,ENG,MF,Arsenal,Premier League,25.0,1999.0,31.4,7,1,1,21,0,0,0,25,25,0,0,0,156,37,25,59.7,16,2,164,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2210,Chris Richards,USA,DF,Crystal Palace,Premier League,24.0,2000.0,21.4,4,1,1,11,0,0,0,19,30,1,0,0,51,48,41,53.9,5,1,5,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2211,Amir Richardson,MAR,MF,Fiorentina,Serie A,22.0,2002.0,12.2,6,0,0,31,0,0,0,6,13,0,0,0,51,19,16,54.3,19,1,5,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2212,Richarlison,BRA,FW,Tottenham,Premier League,27.0,1997.0,5.6,2,0,0,7,0,0,0,0,3,0,0,0,11,10,23,30.3,13,3,7,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2213,Diego Rico,ESP,DF,Getafe,La Liga,31.0,1993.0,31.3,9,1,0,38,0,0,0,34,49,1,0,0,132,26,19,57.8,56,3,148,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2214,Fabian Rieder,SUI,"MF,FW",Stuttgart,Bundesliga,22.0,2002.0,9.6,1,0,0,14,0,0,0,10,14,1,0,0,45,4,13,23.5,11,0,39,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2215,Lasse Rieß,GER,GK,Mainz 05,Bundesliga,23.0,2001.0,2.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0.0,0,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2216,Luis Rioja,ESP,FW,Alavés,La Liga,30.0,1993.0,0.3,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0.0,1,0,6,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2217,Luis Rioja,ESP,"MF,FW",Valencia,La Liga,30.0,1993.0,31.5,6,0,0,18,0,0,0,22,21,0,0,0,111,15,22,40.5,38,11,203,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2218,Rodrigo Riquelme,ESP,"MF,DF",Atlético Madrid,La Liga,24.0,2000.0,5.7,0,0,0,8,0,0,0,2,5,0,0,0,21,3,3,50.0,8,4,34,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2219,Alberto Risco,ESP,"MF,FW",Getafe,La Liga,18.0,2005.0,0.8,0,0,0,1,0,0,0,0,4,0,0,0,5,1,3,25.0,2,0,4,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2220,Mihailo Ristić,SRB,"DF,MF",Celta Vigo,La Liga,28.0,1995.0,4.8,1,0,0,8,0,0,0,2,7,0,0,0,17,3,9,25.0,2,0,13,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2221,Lars Ritzka,GER,"DF,MF",St. Pauli,Bundesliga,26.0,1998.0,10.2,1,0,0,10,0,0,0,11,29,0,0,0,35,7,22,24.1,6,1,19,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2222,Gorka Rivera Alonso,ESP,"DF,MF",Getafe,La Liga,19.0,2004.0,0.2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0.0,1,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2223,Sergi Roberto,ESP,MF,Como,Serie A,32.0,1992.0,7.7,4,0,0,7,0,0,0,9,8,0,2,0,48,7,9,43.8,14,0,6,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2224,Andrew Robertson,SCO,DF,Liverpool,Premier League,30.0,1994.0,27.6,3,1,0,11,0,0,0,21,22,0,1,0,105,7,14,33.3,8,3,147,1,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2225,Antonee Robinson,USA,DF,Fulham,Premier League,26.0,1997.0,35.2,8,0,0,31,0,0,0,62,61,0,0,0,157,50,26,65.8,20,7,170,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2226,Jay Robinson,ENG,"MF,FW",Southampton,Premier League,17.0,2007.0,1.5,0,0,0,3,0,0,0,0,1,0,0,0,12,0,1,0.0,1,0,1,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2227,Marc Roca,ESP,MF,Betis,La Liga,27.0,1996.0,10.1,4,0,0,16,0,0,0,14,14,0,0,0,51,5,13,27.8,5,0,10,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2228,Rodri,ESP,MF,Manchester City,Premier League,28.0,1996.0,0.8,0,0,0,1,0,0,0,1,1,0,0,0,7,1,0,100.0,2,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2229,Rodri,ESP,FW,Betis,La Liga,24.0,2000.0,1.3,0,0,0,2,0,0,0,1,1,0,0,0,10,0,2,0.0,2,1,6,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2230,Adrian Rodriguez,ESP,GK,Alavés,La Liga,23.0,2000.0,1.4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,3,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2231,Alejandro Rodriguez,POR,MF,Lyon,Ligue 1,16.0,2008.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0.0,0,0,1,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2232,Álvaro Rodríguez,URU,FW,Getafe,La Liga,20.0,2004.0,9.5,6,0,0,30,0,0,0,3,7,0,0,0,31,104,84,55.3,19,6,5,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2233,Óscar Rodríguez Arnaiz,ESP,"MF,FW",Leganés,La Liga,26.0,1998.0,14.8,6,1,0,19,0,0,0,20,17,1,1,0,56,12,24,33.3,25,1,55,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2234,Arturo Rodríguez,ESP,FW,Las Palmas,La Liga,17.0,2006.0,0.2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0.0,0,0,2,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2235,Damián Rodríguez,ESP,MF,Celta Vigo,La Liga,21.0,2003.0,10.3,3,0,0,13,0,0,0,7,9,0,0,0,49,0,4,0.0,9,0,30,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2236,Dani Rodríguez,ESP,"MF,FW",Mallorca,La Liga,36.0,1988.0,24.0,5,0,0,51,0,0,0,12,29,0,0,0,70,27,37,42.2,40,8,116,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2237,Daniel Rodriguez,ESP,FW,Barcelona,La Liga,18.0,2005.0,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,3,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2238,Guido Rodríguez,ARG,MF,West Ham,Premier League,30.0,1994.0,12.8,6,0,0,18,0,0,0,13,19,0,0,0,53,11,7,61.1,12,2,5,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2239,James Rodríguez,COL,"MF,FW",Rayo Vallecano,La Liga,33.0,1991.0,1.6,1,0,0,2,0,0,0,1,2,0,0,0,8,2,3,40.0,1,3,13,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2240,Javi Rodríguez,ESP,DF,Celta Vigo,La Liga,21.0,2003.0,27.9,7,0,0,37,0,0,0,33,38,0,0,0,87,40,35,53.3,22,0,4,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2241,Jesus Rodríguez,ESP,FW,Betis,La Liga,18.0,2005.0,12.3,0,0,0,17,0,0,0,6,14,1,0,0,58,3,8,27.3,38,2,18,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2242,Kirian Rodríguez,ESP,MF,Las Palmas,La Liga,28.0,1996.0,19.5,2,0,0,9,0,0,0,10,17,0,0,0,100,13,17,43.3,18,0,18,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2243,Ricardo Rodríguez,SUI,DF,Betis,La Liga,31.0,1992.0,14.2,0,0,0,12,0,0,0,8,15,0,0,0,55,27,17,61.4,6,0,15,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2244,Rodrygo,BRA,"FW,MF",Real Madrid,La Liga,23.0,2001.0,21.4,0,0,0,8,0,0,0,11,14,1,0,0,71,7,16,30.4,37,1,81,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2245,Mads Roerslev,DEN,DF,Brentford,Premier League,25.0,1999.0,12.2,2,0,0,6,0,0,0,4,8,0,0,0,39,10,14,41.7,10,0,31,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2246,Mads Roerslev,DEN,DF,Wolfsburg,Bundesliga,25.0,1999.0,3.3,0,0,0,2,0,0,0,5,9,0,0,0,8,2,7,22.2,3,0,7,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2247,Morgan Rogers,ENG,"FW,MF",Aston Villa,Premier League,22.0,2002.0,34.6,10,0,0,50,0,0,0,6,22,1,0,0,119,13,52,20.0,51,2,27,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2248,Merlin Röhl,GER,"MF,FW",Freiburg,Bundesliga,22.0,2002.0,10.7,2,0,0,21,0,0,0,6,10,0,0,0,49,14,34,29.2,19,0,12,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2249,Alessio Romagnoli,ITA,DF,Lazio,Serie A,29.0,1995.0,29.7,4,2,0,29,0,0,0,26,29,0,0,0,96,84,47,64.1,14,2,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2250,Leo Román,ESP,GK,Mallorca,La Liga,24.0,2000.0,7.0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0.0,1,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2251,Carlos Romero,ESP,DF,Espanyol,La Liga,22.0,2001.0,28.4,7,0,0,34,0,0,0,30,47,0,2,0,125,14,24,36.8,21,1,92,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2252,Cristian Romero,ARG,DF,Tottenham,Premier League,26.0,1998.0,15.7,3,0,0,14,0,0,0,21,29,0,0,0,90,41,27,60.3,12,2,3,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2253,Isaac Romero,ESP,FW,Sevilla,La Liga,24.0,2000.0,24.0,10,1,0,38,0,0,0,7,7,1,1,0,59,29,51,36.3,37,11,18,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2254,Luka Romero,ARG,"FW,MF",Alavés,La Liga,19.0,2004.0,2.2,0,0,0,3,0,0,0,1,4,1,0,0,9,2,4,33.3,3,1,10,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2255,Oriol Romeu,ESP,MF,Girona,La Liga,32.0,1991.0,15.1,5,0,0,28,0,0,0,12,25,0,1,0,71,13,18,41.9,18,0,8,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2256,Valentin Rongier,FRA,"MF,DF",Marseille,Ligue 1,29.0,1994.0,17.4,5,0,0,37,0,0,0,33,28,0,1,0,86,13,11,54.2,14,0,7,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2257,Marten de Roon,NED,"MF,DF",Atalanta,Serie A,33.0,1991.0,34.0,5,0,0,48,0,0,0,47,48,0,0,0,140,46,29,61.3,22,1,28,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2258,Vitor Roque,BRA,FW,Betis,La Liga,19.0,2005.0,13.7,4,0,0,30,0,0,0,7,6,2,0,0,35,15,29,34.1,30,5,6,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2259,Pablo Rosario,DOM,"MF,DF",Nice,Ligue 1,27.0,1997.0,19.7,6,1,0,24,0,0,0,31,20,0,0,0,60,24,16,60.0,10,0,3,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2260,Lasse Rosenboom,GER,DF,Holstein Kiel,Bundesliga,22.0,2002.0,19.3,3,0,0,19,0,0,0,19,35,0,0,0,57,30,39,43.5,12,0,18,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2261,Max Rosenfelder,GER,DF,Freiburg,Bundesliga,21.0,2003.0,13.9,2,0,0,9,0,0,0,7,17,0,2,0,60,12,22,35.3,14,1,9,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2262,Valentin Rosier,FRA,DF,Leganés,La Liga,27.0,1996.0,28.8,8,0,0,44,0,0,0,52,52,0,0,0,121,26,17,60.5,18,8,39,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2263,Tom Rothe,GER,"DF,MF",Union Berlin,Bundesliga,19.0,2004.0,18.6,4,1,0,25,0,0,0,18,28,1,0,0,77,43,44,49.4,11,2,46,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2264,Anthony Rouault,FRA,DF,Rennes,Ligue 1,23.0,2001.0,10.8,3,0,0,7,0,0,0,8,8,0,0,0,48,28,15,65.1,1,1,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2265,Anthony Rouault,FRA,DF,Stuttgart,Bundesliga,23.0,2001.0,13.5,1,0,0,18,0,0,0,19,11,0,0,0,63,33,21,61.1,8,0,1,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2266,Jonas Rouhi,SWE,DF,Juventus,Serie A,20.0,2004.0,2.3,0,0,0,4,0,0,0,3,1,0,0,0,15,0,4,0.0,2,0,3,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2267,Jérôme Roussillon,FRA,"DF,MF",Union Berlin,Bundesliga,31.0,1993.0,1.5,0,0,0,1,0,0,0,2,0,0,0,0,2,2,2,50.0,3,0,10,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2268,Nicolò Rovella,ITA,MF,Lazio,Serie A,22.0,2001.0,30.2,13,0,0,43,0,0,0,47,50,0,0,0,154,11,19,36.7,33,2,37,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2269,Jonathan Rowe,ENG,"FW,MF",Marseille,Ligue 1,21.0,2003.0,9.0,2,0,0,14,0,0,0,2,11,0,0,0,21,7,14,33.3,26,6,28,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2270,Amir Rrahmani,KVX,DF,Napoli,Serie A,30.0,1994.0,37.8,2,0,0,42,0,0,0,27,31,0,0,0,135,124,55,69.3,16,0,1,1,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2271,Tommaso Rubino,ITA,MF,Fiorentina,Serie A,17.0,2006.0,0.1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0.0,0,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2272,Antonio Rüdiger,GER,DF,Real Madrid,La Liga,31.0,1993.0,25.5,3,0,0,15,0,0,0,9,13,2,1,0,102,35,24,59.3,15,2,4,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2273,Matteo Ruggeri,ITA,DF,Atalanta,Serie A,22.0,2002.0,19.5,2,0,0,12,0,0,0,22,24,0,0,0,124,23,15,60.5,5,2,82,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2274,Aitor Ruibal,ESP,"DF,FW",Betis,La Liga,28.0,1996.0,14.6,5,0,0,10,0,0,0,14,23,0,0,0,71,7,13,35.0,18,2,32,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2275,Abel Ruiz,ESP,FW,Girona,La Liga,24.0,2000.0,15.0,3,0,0,7,0,0,0,5,2,0,0,0,21,9,19,32.1,13,5,4,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2276,Ferrán Ruiz,ESP,MF,Girona,La Liga,21.0,2003.0,0.2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0.0,0,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2277,Fabián Ruiz Peña,ESP,MF,Paris S-G,Ligue 1,28.0,1996.0,21.4,1,0,0,6,0,0,0,16,24,0,0,0,135,5,8,38.5,10,5,27,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2278,Gerónimo Rulli,ARG,GK,Marseille,Ligue 1,32.0,1992.0,34.0,1,0,0,2,0,0,0,1,3,0,2,0,37,7,1,87.5,11,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2279,Georginio Rutter,FRA,"MF,FW",Brighton,Premier League,22.0,2002.0,18.4,2,0,0,34,0,0,0,10,15,0,1,0,66,25,46,35.2,45,7,9,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2280,Mathew Ryan,AUS,GK,Lens,Ligue 1,32.0,1992.0,14.0,0,0,0,0,0,0,0,1,0,0,0,0,11,4,0,100.0,1,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2281,Julian Ryerson,NOR,DF,Dortmund,Bundesliga,26.0,1997.0,25.1,6,1,1,31,0,0,0,22,30,0,0,0,120,10,23,30.3,23,0,110,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
2282,Frederik Rønnow,DEN,GK,Union Berlin,Bundesliga,31.0,1992.0,28.0,2,0,0,0,0,0,0,0,0,0,0,0,32,15,0,100.0,4,0,0,0,2024-2025,stats_misc,2025-10-18 04:36:50.984894
