Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
700,Martin Frese,dk DEN,DF,Hellas Verona,it Serie A,27-284,1998,5.3,171,248,69.0,3120,1235,0,0.3,0.4,-0.3,8,17,2,2,8,Matches
701,Remo Freuler,ch SUI,MF,Bologna,it Serie A,33-183,1992,4.9,222,267,83.1,3703,952,0,0.2,0.2,-0.2,3,29,0,0,19,Matches
702,Marco Friedl,at AUT,DF,Werder Bremen,de Bundesliga,27-213,1998,4.9,274,299,91.6,5945,2173,0,0.1,0.1,-0.1,1,24,0,0,26,Matches
703,Jeremie Frimpong,nl NED,DF,Liverpool,eng Premier League,24-309,2000,0.9,31,41,75.6,445,115,0,0.0,0.1,0.0,0,2,1,1,3,Matches
704,Jorge de Frutos,es ESP,"FW,MF",Rayo Vallecano,es La Liga,28-237,1997,6.2,72,106,67.9,1114,291,1,1.4,1.4,-0.4,9,4,5,1,12,Matches
705,Chris Führich,de GER,FW,Stuttgart,de Bundesliga,27-279,1998,1.8,87,111,78.4,1300,298,1,0.3,0.4,+0.7,5,3,6,2,9,Matches
706,Joel Fujita,jp JPN,MF,St. Pauli,de Bundesliga,23-241,2002,5.9,261,330,79.1,4079,1316,1,1.2,1.0,-0.2,11,35,7,0,43,Matches
707,Niclas Füllkrug,de GER,FW,West Ham,eng Premier League,32-248,1993,4.2,53,87,60.9,654,107,0,0.6,0.2,-0.6,6,2,3,0,5,Matches
708,Matteo Gabbia,it ITA,DF,Milan,it Serie A,25-359,1999,6.0,270,295,91.5,5647,1693,0,0.1,0.0,-0.1,2,8,0,0,9,Matches
709,Tiago Gabriel,pt POR,DF,Lecce,it Serie A,20-293,2004,5.1,190,213,89.2,3691,1250,0,0.0,0.0,0.0,0,10,0,0,9,Matches
710,Gianluca Gaetano,it ITA,"MF,FW",Cagliari,it Serie A,25-163,2000,1.8,62,86,72.1,1082,367,1,0.2,0.2,+0.8,3,4,1,0,11,Matches
711,Roberto Gagliardini,it ITA,MF,Hellas Verona,it Serie A,31-191,1994,1.5,88,100,88.0,1545,453,0,0.1,0.1,-0.1,2,12,0,0,11,Matches
712,Cody Gakpo,nl NED,FW,Liverpool,eng Premier League,26-161,1999,6.2,146,202,72.3,2038,567,2,2.2,1.3,-0.2,14,8,11,1,24,Matches
713,Javi Galán,es ESP,DF,Atlético Madrid,es La Liga,30-330,1994,1.5,56,70,80.0,810,165,0,0.1,0.1,-0.1,2,1,2,2,1,Matches
714,Iñigo Ruiz de Galarreta,es ESP,MF,Athletic Club,es La Liga,32-070,1993,5.1,207,256,80.9,3775,1136,0,0.5,0.3,-0.5,4,36,5,0,36,Matches
715,Conor Gallagher,eng ENG,MF,Atlético Madrid,es La Liga,25-251,2000,2.7,127,144,88.2,1809,398,0,0.4,0.3,-0.4,2,12,3,1,14,Matches
716,Antonino Gallo,it ITA,DF,Lecce,it Serie A,25-283,2000,5.3,162,244,66.4,3013,1400,1,0.3,0.3,+0.7,8,23,7,4,26,Matches
717,Idrissa Gana Gueye,sn SEN,MF,Everton,eng Premier League,36-019,1989,6.8,283,327,86.5,4580,1149,0,0.1,0.3,-0.1,2,21,6,2,38,Matches
718,Ismaëlo Ganiou,bf BFA,DF,Lens,fr Ligue 1,20-215,2005,0.8,38,45,84.4,588,293,0,0.0,0.0,0.0,0,3,0,0,1,Matches
719,Ben Gannon-Doak,sct SCO,FW,Bournemouth,eng Premier League,19-338,2005,0.3,11,13,84.6,134,7,1,0.6,0.1,+0.4,1,0,0,0,0,Matches
720,Facundo Garcés,my MAS,DF,Alavés,es La Liga,26-040,1999,6.0,178,214,83.2,3390,1107,0,0.0,0.0,0.0,0,7,1,0,4,Matches
721,Aleix García,es ESP,MF,Leverkusen,de Bundesliga,28-109,1997,5.5,509,561,90.7,8370,2388,0,0.3,1.0,-0.3,3,55,3,0,36,Matches
722,Álvaro García,es ESP,"MF,FW",Rayo Vallecano,es La Liga,32-353,1992,6.4,113,203,55.7,1909,472,1,2.0,1.6,-1.0,8,8,3,2,10,Matches
723,Eric García,es ESP,DF,Barcelona,es La Liga,24-279,2001,6.6,497,555,89.5,8410,3383,0,0.5,0.6,-0.5,10,88,8,0,51,Matches
724,Fran Garcia,es ESP,"DF,MF",Real Madrid,es La Liga,26-062,1999,1.3,63,78,80.8,879,139,0,0.0,0.2,0.0,1,0,0,0,0,Matches
725,Gonzalo García,es ESP,"FW,MF",Real Madrid,es La Liga,21-205,2004,1.0,31,34,91.2,429,76,0,0.2,0.1,-0.2,2,1,0,0,2,Matches
726,Joan García,es ESP,GK,Barcelona,es La Liga,24-164,2001,6.0,169,181,93.4,3932,2602,0,0.0,0.0,0.0,0,0,0,0,0,Matches
727,Pablo Garcia,es ESP,FW,Betis,es La Liga,19-124,2006,2.0,41,50,82.0,576,63,0,0.0,0.1,0.0,0,2,1,0,4,Matches
728,Rubén García,es ESP,"MF,FW",Osasuna,es La Liga,32-093,1993,2.7,101,120,84.2,1882,443,1,0.6,0.6,+0.4,3,6,1,1,9,Matches
729,Ulisses Garcia,ch SUI,DF,Marseille,fr Ligue 1,29-277,1996,1.6,63,71,88.7,1009,210,0,0.0,0.0,0.0,0,3,0,0,3,Matches
730,Víctor García,es ESP,"MF,DF",Levante,es La Liga,28-029,1997,1.0,22,33,66.7,372,139,0,0.0,0.0,0.0,0,1,0,0,2,Matches
731,Alejandro Garnacho,ar ARG,FW,Chelsea,eng Premier League,21-106,2004,1.0,22,28,78.6,290,27,0,0.1,0.1,-0.1,1,0,0,0,1,Matches
732,James Garner,eng ENG,"MF,DF",Everton,eng Premier League,24-216,2001,7.0,319,387,82.4,5702,1815,1,0.8,0.7,+0.2,8,30,10,4,38,Matches
733,Federico Gatti,it ITA,DF,Juventus,it Serie A,27-113,1998,5.2,268,300,89.3,4749,1688,0,0.0,0.1,0.0,0,24,2,0,26,Matches
734,Gavi,es ESP,"MF,DF",Barcelona,es La Liga,21-071,2004,0.7,63,68,92.6,1196,338,1,0.2,0.1,+0.8,3,15,2,0,11,Matches
735,Jusuf Gazibegović,ba BIH,DF,Köln,de Bundesliga,25-218,2000,0.3,8,10,80.0,130,67,0,0.0,0.0,0.0,0,0,1,1,0,Matches
736,Paulo Gazzaniga,ar ARG,GK,Girona,es La Liga,33-286,1992,6.5,150,231,64.9,3700,2452,0,0.0,0.0,0.0,0,0,0,0,0,Matches
737,Jean-Philippe Gbamin,ci CIV,DF,Metz,fr Ligue 1,30-020,1995,6.2,405,449,90.2,7843,3195,0,0.3,0.1,-0.3,4,17,0,0,12,Matches
738,Yann Gboho,fr FRA,"FW,MF",Toulouse,fr Ligue 1,24-274,2001,6.2,97,134,72.4,1655,533,0,0.6,1.0,-0.6,10,11,12,3,21,Matches
739,David de Gea,es ESP,GK,Fiorentina,it Serie A,34-342,1990,6.0,151,198,76.3,4031,2986,0,0.0,0.0,0.0,0,6,0,0,0,Matches
740,Lutsharel Geertruida,nl NED,"DF,MF",Sunderland,eng Premier League,25-089,2000,0.7,16,25,64.0,260,79,0,0.0,0.0,0.0,0,0,0,0,1,Matches
741,Tyrique George,eng ENG,FW,Chelsea,eng Premier League,19-253,2006,1.5,19,22,86.4,326,83,0,0.0,0.1,0.0,0,3,2,1,4,Matches
742,Yannick Gerhardt,de GER,DF,Wolfsburg,de Bundesliga,31-216,1994,0.0,1,1,100.0,15,13,0,0.0,0.0,0.0,0,0,0,0,0,Matches
743,Willem Geubbels,fr FRA,FW,Paris FC,fr Ligue 1,24-060,2001,3.7,53,73,72.6,681,104,0,0.4,0.6,-0.4,3,2,0,0,4,Matches
744,Ismaël Gharbi,tn TUN,MF,Augsburg,de Bundesliga,21-188,2004,0.1,2,3,66.7,25,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
745,Mourad El Ghezouani,ma MAR,FW,Elche,es La Liga,27-141,1998,0.6,11,15,73.3,85,20,0,0.0,0.0,0.0,1,0,0,0,1,Matches
746,Rachid Ghezzal,dz ALG,"FW,MF",Lyon,fr Ligue 1,33-159,1992,0.3,11,15,73.3,134,26,0,0.0,0.0,0.0,0,1,0,0,0,Matches
747,Andrea Ghion,it ITA,"FW,MF",Sassuolo,it Serie A,25-234,2000,0.1,1,2,50.0,12,4,0,0.0,0.0,0.0,0,0,0,0,0,Matches
748,Dimitris Giannoulis,gr GRE,"DF,MF",Augsburg,de Bundesliga,29-363,1995,2.5,74,110,67.3,1184,470,0,0.1,0.2,-0.1,1,7,3,2,7,Matches
749,Morgan Gibbs-White,eng ENG,"MF,FW",Nott'ham Forest,eng Premier League,25-261,2000,6.1,265,328,80.8,4033,926,1,0.4,0.7,+0.6,7,33,12,4,48,Matches
750,Bryan Gil,es ESP,"FW,MF",Girona,es La Liga,24-246,2001,1.6,38,55,69.1,605,101,1,0.2,0.1,+0.8,4,0,4,0,4,Matches
751,Mario Gila,es ESP,DF,Lazio,it Serie A,25-047,2000,5.9,325,364,89.3,6482,2718,0,0.1,0.1,-0.1,1,26,1,0,21,Matches
752,Billy Gilmour,sct SCO,MF,Napoli,it Serie A,24-126,2001,1.3,122,133,91.7,2152,588,0,0.0,0.1,0.0,1,13,0,0,13,Matches
753,Benedikt Gimber,de GER,"DF,MF",Heidenheim,de Bundesliga,28-238,1997,3.3,117,142,82.4,2323,745,0,0.0,0.0,0.0,0,10,0,0,10,Matches
754,Santiago Giménez,mx MEX,FW,Milan,it Serie A,24-180,2001,5.0,48,63,76.2,592,90,0,0.1,0.3,-0.1,2,1,4,1,3,Matches
755,Gvidas Gineitis,lt LTU,"MF,FW",Torino,it Serie A,21-183,2004,1.3,25,39,64.1,408,84,0,0.0,0.0,0.0,0,2,0,0,2,Matches
756,Matthias Ginter,de GER,DF,Freiburg,de Bundesliga,31-269,1994,6.0,268,321,83.5,5381,2332,0,0.0,0.4,0.0,0,26,2,0,34,Matches
757,Giovane,br BRA,FW,Hellas Verona,it Serie A,21-325,2003,5.4,78,120,65.0,1120,205,1,0.9,0.4,+0.1,7,5,2,0,15,Matches
758,Olivier Giroud,fr FRA,FW,Lille,fr Ligue 1,39-015,1986,5.7,76,112,67.9,953,105,0,0.6,0.8,-0.6,6,3,0,0,1,Matches
759,Jamie Gittens,eng ENG,FW,Chelsea,eng Premier League,21-068,2004,1.8,38,43,88.4,577,63,0,0.1,0.1,-0.1,3,0,1,0,2,Matches
760,Robert Glatzel,de GER,FW,Hamburger SV,de Bundesliga,31-280,1994,0.7,12,16,75.0,201,40,0,0.1,0.0,-0.1,1,2,0,0,1,Matches
761,Serge Gnabry,de GER,MF,Bayern Munich,de Bundesliga,30-093,1995,4.0,178,206,86.4,2462,694,3,0.9,1.1,+2.1,6,14,6,1,22,Matches
762,Wilfried Gnonto,it ITA,FW,Leeds United,eng Premier League,21-344,2003,2.1,55,71,77.5,693,80,0,0.1,0.1,-0.1,1,1,1,0,4,Matches
763,Giorgi Gocholeishvili,ge GEO,MF,Hamburger SV,de Bundesliga,24-243,2001,4.6,122,156,78.2,2049,549,1,0.2,0.2,+0.8,4,3,4,1,5,Matches
764,Martial Godo,eng ENG,"MF,FW",Strasbourg,fr Ligue 1,22-215,2003,1.6,49,58,84.5,703,88,0,0.0,0.1,0.0,0,0,1,0,4,Matches
765,Maxima Goffi,fr FRA,DF,Lille,fr Ligue 1,17-265,2008,0.4,22,28,78.6,407,171,0,0.0,0.0,0.0,0,1,1,1,2,Matches
766,Saba Goglichidze,ge GEO,DF,Udinese,it Serie A,21-112,2004,1.7,62,76,81.6,1520,494,0,0.0,0.2,0.0,1,10,2,0,12,Matches
767,Edoardo Goldaniga,it ITA,DF,Como,it Serie A,31-347,1993,0.0,0,1,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
768,Aleksandr Golovin,ru RUS,"FW,MF",Monaco,fr Ligue 1,29-138,1996,2.7,96,122,78.7,1428,273,0,0.0,0.1,0.0,0,6,2,0,10,Matches
769,Angel Gomes,eng ENG,MF,Marseille,fr Ligue 1,25-045,2000,5.6,345,380,90.8,5372,1052,0,0.3,0.6,-0.3,10,34,6,0,27,Matches
770,João Gomes,br BRA,MF,Wolves,eng Premier League,24-245,2001,6.7,280,325,86.2,4601,1041,0,0.2,0.3,-0.2,4,29,9,3,36,Matches
771,Rodrigo Gomes,pt POR,"DF,MF",Wolves,eng Premier League,22-100,2003,1.8,40,52,76.9,707,78,0,0.1,0.1,-0.1,1,1,1,1,2,Matches
772,Toti Gomes,pt POR,DF,Wolves,eng Premier League,26-272,1999,4.3,250,295,84.7,4590,1472,0,0.0,0.0,0.0,2,19,0,0,10,Matches
773,Diego Gómez,py PAR,MF,Brighton,eng Premier League,22-202,2003,3.5,69,94,73.4,1120,225,0,0.4,0.1,-0.4,2,11,2,1,8,Matches
774,Joe Gomez,eng ENG,DF,Liverpool,eng Premier League,28-145,1997,0.3,14,19,73.7,231,96,0,0.0,0.0,0.0,0,1,0,0,1,Matches
775,Moi Gómez,es ESP,MF,Osasuna,es La Liga,31-114,1994,4.5,252,291,86.6,4622,1337,0,0.1,0.3,-0.1,3,32,4,1,37,Matches
776,Sergio Gómez,es ESP,DF,Real Sociedad,es La Liga,25-041,2000,5.3,344,422,81.5,5714,2085,0,0.6,0.7,-0.6,7,32,3,3,36,Matches
777,Unai Gómez,es ESP,"FW,MF",Athletic Club,es La Liga,22-143,2003,1.0,34,49,69.4,528,92,0,0.1,0.2,-0.1,2,3,3,2,3,Matches
778,Valentín Gómez,ar ARG,DF,Betis,es La Liga,22-111,2003,3.5,164,184,89.1,2933,1117,0,0.0,0.0,0.0,1,9,0,0,10,Matches
779,Rafael Gonçalves,pt POR,MF,Strasbourg,fr Ligue 1,20-239,2005,2.1,107,121,88.4,1798,472,0,0.1,0.2,-0.1,3,11,0,0,11,Matches
780,Nicolás González,es ESP,MF,Manchester City,eng Premier League,23-285,2002,3.9,263,292,90.1,3718,951,0,0.3,0.3,-0.3,2,28,0,0,23,Matches
781,Nicolás González,ar ARG,"MF,DF",Juventus,it Serie A,27-192,1998,0.2,4,9,44.4,92,50,0,0.1,0.0,-0.1,1,1,0,0,1,Matches
782,Nicolás González,ar ARG,MF,Atlético Madrid,es La Liga,27-192,1998,4.0,123,161,76.4,1852,345,0,1.2,0.7,-1.2,4,4,8,1,12,Matches
783,Urko González,es ESP,MF,Espanyol,es La Liga,24-209,2001,3.6,104,127,81.9,1605,400,0,0.1,0.1,-0.1,2,7,1,0,12,Matches
784,Urko González,es ESP,MF,Real Sociedad,es La Liga,24-209,2001,0.1,4,4,100.0,51,29,0,0.0,0.0,0.0,0,1,0,0,1,Matches
785,Anthony Gordon,eng ENG,FW,Newcastle Utd,eng Premier League,24-233,2001,3.0,51,76,67.1,765,158,0,0.1,0.1,-0.1,3,7,0,0,7,Matches
786,Leon Goretzka,de GER,MF,Bayern Munich,de Bundesliga,30-251,1995,3.4,202,224,90.2,3143,845,0,0.4,1.0,-0.4,2,17,2,0,20,Matches
787,Andoni Gorosabel,es ESP,DF,Athletic Club,es La Liga,29-072,1996,0.8,39,48,81.3,583,151,0,0.1,0.0,-0.1,2,3,1,0,3,Matches
788,Jon Gorrotxategi,es ESP,MF,Real Sociedad,es La Liga,23-255,2002,5.7,243,287,84.7,3778,846,0,0.2,0.2,-0.2,3,26,1,0,26,Matches
789,Alimami Gory,ml MLI,"FW,MF",Paris FC,fr Ligue 1,29-046,1996,1.5,29,32,90.6,382,77,0,0.0,0.0,0.0,0,0,0,0,1,Matches
790,Robin Gosens,de GER,DF,Fiorentina,it Serie A,31-102,1994,5.8,162,232,69.8,2307,680,0,0.5,0.6,-0.5,6,11,5,3,17,Matches
791,Mikel Goti,es ESP,MF,Real Sociedad,es La Liga,23-145,2002,0.6,11,23,47.8,197,65,0,0.0,0.0,0.0,0,1,1,0,5,Matches
792,Mario Götze,de GER,"MF,FW",Eint Frankfurt,de Bundesliga,33-134,1992,0.7,24,27,88.9,328,52,0,0.0,0.0,0.0,0,0,0,0,0,Matches
793,Amine Gouiri,dz ALG,"FW,MF",Marseille,fr Ligue 1,25-241,2000,4.2,94,119,79.0,1377,372,1,0.5,0.4,+0.5,7,5,5,0,7,Matches
794,Tiago Gouveia,pt POR,DF,Nice,fr Ligue 1,24-119,2001,0.9,37,46,80.4,574,102,0,0.0,0.0,0.0,1,1,1,0,3,Matches
795,Jeffrey Gouweleeuw,nl NED,DF,Augsburg,de Bundesliga,34-097,1991,3.7,151,184,82.1,3062,1435,0,0.2,0.6,-0.2,2,15,4,2,14,Matches
796,Kamil Grabara,pl POL,GK,Wolfsburg,de Bundesliga,26-280,1999,6.0,178,227,78.4,4438,2384,0,0.0,0.0,0.0,0,4,0,0,0,Matches
797,Jonathan Gradit,fr FRA,DF,Lens,fr Ligue 1,32-325,1992,4.0,163,180,90.6,2872,967,0,0.0,0.0,0.0,0,14,0,0,12,Matches
798,Alberto Grassi,it ITA,MF,Cremonese,it Serie A,30-222,1995,4.1,154,183,84.2,2500,832,0,0.0,0.0,0.0,0,10,0,0,11,Matches
799,Ryan Gravenberch,nl NED,"MF,DF",Liverpool,eng Premier League,23-152,2002,6.0,343,390,87.9,5677,1338,1,0.6,0.4,+0.4,6,34,3,0,33,Matches
800,Archie Gray,eng ENG,MF,Tottenham,eng Premier League,19-217,2006,0.8,40,43,93.0,719,117,0,0.0,0.0,0.0,1,10,1,0,7,Matches
801,Jack Grealish,eng ENG,FW,Everton,eng Premier League,30-035,1995,6.2,200,244,82.0,2957,745,4,2.4,1.9,+1.6,17,16,8,2,29,Matches
802,Mason Greenwood,eng ENG,"FW,MF",Marseille,fr Ligue 1,24-014,2001,5.8,250,322,77.6,4609,1249,3,1.3,1.6,+1.7,17,22,17,2,44,Matches
803,Dominik Greif,sk SVK,GK,Lyon,fr Ligue 1,28-192,1997,3.0,112,131,85.5,2568,1553,0,0.0,0.0,0.0,0,0,0,0,0,Matches
804,Antoine Griezmann,fr FRA,"FW,MF",Atlético Madrid,es La Liga,34-208,1991,3.5,159,198,80.3,2593,685,0,0.2,0.6,-0.2,7,12,7,1,22,Matches
805,Vincenzo Grifo,it ITA,FW,Freiburg,de Bundesliga,32-191,1993,4.6,142,190,74.7,2443,803,1,1.8,1.3,-0.8,12,8,8,2,17,Matches
806,Álex Grimaldo,es ESP,DF,Leverkusen,de Bundesliga,30-025,1995,5.5,295,363,81.3,4527,937,2,1.6,1.0,+0.4,11,19,5,2,17,Matches
807,Pascal Groß,de GER,MF,Dortmund,de Bundesliga,34-122,1991,2.0,137,160,85.6,2389,554,1,0.6,0.7,+0.4,4,16,3,0,19,Matches
808,Brajan Gruda,de GER,"MF,FW",Brighton,eng Premier League,21-137,2004,2.5,49,63,77.8,667,195,1,0.5,0.4,+0.5,4,2,3,1,6,Matches
809,Ilia Gruev,bg BUL,MF,Leeds United,eng Premier League,25-162,2000,2.2,91,98,92.9,1377,270,0,0.0,0.0,0.0,0,9,0,0,6,Matches
810,Marco Grüll,at AUT,FW,Werder Bremen,de Bundesliga,27-101,1998,4.3,90,122,73.8,1161,340,1,0.5,0.2,+0.5,7,11,4,0,15,Matches
811,Albert Grønbaek,dk DEN,FW,Genoa,it Serie A,24-145,2001,0.7,11,15,73.3,143,61,0,0.3,0.1,-0.3,2,0,2,0,3,Matches
812,Nemanja Gudelj,rs SRB,MF,Sevilla,es La Liga,33-333,1991,4.9,172,201,85.6,3116,850,0,0.1,0.1,-0.1,1,14,1,0,16,Matches
813,Gabriel Gudmundsson,se SWE,DF,Leeds United,eng Premier League,26-169,1999,6.7,238,309,77.0,3560,1526,0,0.3,0.4,-0.3,4,16,5,2,23,Matches
814,Gonçalo Guedes,pt POR,"MF,FW",Real Sociedad,es La Liga,28-320,1996,3.0,74,103,71.8,1127,242,0,0.2,0.3,-0.2,4,6,3,3,7,Matches
815,Marc Guéhi,eng ENG,DF,Crystal Palace,eng Premier League,25-094,2000,7.0,326,380,85.8,5783,2116,1,0.5,0.4,+0.5,3,30,1,0,32,Matches
816,Mattéo Guendouzi,fr FRA,MF,Lazio,it Serie A,26-184,1999,3.9,163,189,86.2,2742,724,0,0.3,0.2,-0.3,4,22,2,1,21,Matches
817,Javier Guerra,es ESP,MF,Valencia,es La Liga,22-287,2003,5.3,182,234,77.8,3069,793,2,1.2,0.7,+0.8,7,15,1,1,20,Matches
818,Raphaël Guerreiro,pt POR,"MF,DF",Bayern Munich,de Bundesliga,31-297,1993,0.8,44,48,91.7,461,130,1,0.7,0.2,+0.3,4,3,2,0,3,Matches
819,Daniel Guerrero,es ESP,MF,Betis,es La Liga,20-081,2005,0.0,1,1,100.0,13,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
820,Ismaël Guerti,fr FRA,MF,Metz,fr Ligue 1,21-077,2004,0.2,7,9,77.8,143,26,0,0.0,0.0,0.0,0,1,0,0,0,Matches
821,Evann Guessand,ci CIV,"FW,MF",Aston Villa,eng Premier League,24-106,2001,3.1,47,67,70.1,546,131,0,0.0,0.5,0.0,0,2,4,0,7,Matches
822,Ander Guevara,es ESP,MF,Alavés,es La Liga,28-100,1997,2.0,80,109,73.4,1252,344,0,0.0,0.1,0.0,1,8,1,0,6,Matches
823,Idrissa Guèye,sn SEN,FW,Udinese,it Serie A,19-029,2006,0.2,1,2,50.0,16,7,0,0.0,0.0,0.0,0,0,0,0,0,Matches
824,Idrissa Guèye,sn SEN,FW,Metz,fr Ligue 1,19-029,2006,1.5,8,16,50.0,110,22,0,0.0,0.0,0.0,0,0,0,0,0,Matches
825,Pape Gueye,sn SEN,MF,Villarreal,es La Liga,26-264,1999,6.4,282,341,82.7,5056,1543,1,0.9,0.9,+0.1,9,34,9,0,56,Matches
826,Morgan Guilavogui,gn GUI,"MF,FW",Lens,fr Ligue 1,27-219,1998,2.5,59,85,69.4,943,358,0,0.2,0.4,-0.2,1,9,3,0,11,Matches
827,Luis Guilherme,br BRA,"FW,MF",West Ham,eng Premier League,19-248,2006,0.6,10,10,100.0,135,52,0,0.0,0.0,0.0,0,0,0,0,0,Matches
828,Bruno Guimarães,br BRA,MF,Newcastle Utd,eng Premier League,27-333,1997,6.0,216,264,81.8,3733,1127,0,0.2,0.6,-0.2,6,25,7,0,38,Matches
829,Daouda Guindo,ml MLI,"FW,DF",Brest,fr Ligue 1,23-001,2002,0.3,13,15,86.7,209,57,0,0.0,0.0,0.0,0,0,0,0,1,Matches
830,Bahereba Guirassy,fr FRA,"MF,FW",Nantes,fr Ligue 1,19-047,2006,2.6,33,60,55.0,530,231,1,0.4,0.1,+0.6,1,1,2,0,5,Matches
831,Serhou Guirassy,gn GUI,FW,Dortmund,de Bundesliga,29-217,1996,4.8,81,110,73.6,970,174,1,0.2,1.0,+0.8,2,4,0,0,5,Matches
832,Marc Guiu,es ESP,FW,Sunderland,eng Premier League,19-284,2006,0.2,3,5,60.0,30,7,0,0.0,0.0,0.0,0,0,1,0,1,Matches
833,Marc Guiu,es ESP,FW,Chelsea,eng Premier League,19-284,2006,0.2,0,1,0.0,0,0,0,0.0,0.0,0.0,0,0,0,0,0,Matches
834,Péter Gulácsi,hu HUN,GK,RB Leipzig,de Bundesliga,35-162,1990,6.0,189,237,79.7,4959,2656,0,0.0,0.0,0.0,0,5,0,0,0,Matches
835,Arda Güler,tr TUR,"MF,FW",Real Madrid,es La Liga,20-232,2005,6.2,344,391,88.0,5551,1329,3,2.6,2.0,+0.4,22,36,12,1,47,Matches
836,Gerard Gumbau,es ESP,"MF,FW",Rayo Vallecano,es La Liga,30-301,1994,0.7,18,27,66.7,272,29,0,0.0,0.0,0.0,0,0,0,0,0,Matches
837,Christian Günter,de GER,DF,Freiburg,de Bundesliga,32-229,1993,2.9,88,106,83.0,1509,433,1,0.4,0.5,+0.6,6,3,1,1,8,Matches
838,Jon Guridi,es ESP,"MF,FW",Alavés,es La Liga,30-229,1995,3.2,93,120,77.5,1395,212,0,0.0,0.1,0.0,0,4,2,0,12,Matches
839,Gorka Guruzeta,es ESP,"FW,MF",Athletic Club,es La Liga,29-033,1996,3.5,67,83,80.7,1026,158,0,0.1,0.2,-0.1,3,4,0,0,7,Matches
840,Malo Gusto,fr FRA,"DF,MF",Chelsea,eng Premier League,22-149,2003,3.5,185,217,85.3,3064,652,1,0.1,0.1,+0.9,2,15,2,0,18,Matches
841,Miguel Gutiérrez,es ESP,DF,Napoli,it Serie A,24-080,2001,1.1,66,73,90.4,1060,269,0,0.2,0.2,-0.2,4,5,3,2,9,Matches
842,Albert Guðmundsson,is ISL,MF,Fiorentina,it Serie A,28-122,1997,3.0,65,76,85.5,887,236,1,0.3,0.2,+0.7,3,7,1,1,8,Matches
843,Joško Gvardiol,hr CRO,DF,Manchester City,eng Premier League,23-265,2002,3.8,242,268,90.3,4172,1570,1,0.3,0.2,+0.7,2,27,3,1,21,Matches
844,Viktor Gyökeres,se SWE,FW,Arsenal,eng Premier League,27-133,1998,6.4,41,74,55.4,498,108,0,0.3,0.5,-0.3,5,1,3,0,6,Matches
845,Erling Haaland,no NOR,FW,Manchester City,eng Premier League,25-086,2000,6.6,55,83,66.3,534,155,1,1.1,0.7,-0.1,4,5,1,0,6,Matches
846,Janik Haberer,de GER,MF,Union Berlin,de Bundesliga,31-196,1994,4.2,107,143,74.8,1821,491,0,0.2,0.5,-0.2,1,7,3,1,10,Matches
847,Robin Hack,de GER,"FW,MF",Gladbach,de Bundesliga,27-049,1998,2.7,82,111,73.9,1341,584,0,0.7,0.7,-0.7,10,14,6,2,18,Matches
848,Albian Hajdari,xk KVX,DF,Hoffenheim,de Bundesliga,22-150,2003,3.1,137,171,80.1,2861,1077,0,0.0,0.1,0.0,0,9,1,0,9,Matches
849,Achraf Hakimi,ma MAR,DF,Paris S-G,fr Ligue 1,26-345,1998,5.3,436,489,89.2,5910,1225,0,0.3,0.6,-0.3,5,32,4,1,33,Matches
850,Lewis Hall,eng ENG,DF,Newcastle Utd,eng Premier League,21-037,2004,1.5,52,78,66.7,954,377,0,0.0,0.0,0.0,0,5,1,0,9,Matches
851,Pierre-Yves Hamel,fr FRA,FW,Paris FC,fr Ligue 1,31-254,1994,0.9,6,9,66.7,73,2,0,0.0,0.0,0.0,0,0,0,0,0,Matches
852,Andreas Hanche-Olsen,no NOR,DF,Mainz 05,de Bundesliga,28-271,1997,4.7,159,199,79.9,3062,1037,1,0.5,0.0,+0.5,3,10,0,0,10,Matches
853,Dávid Hancko,sk SVK,DF,Atlético Madrid,es La Liga,27-306,1997,6.8,285,347,82.1,5312,1757,1,0.3,0.2,+0.7,3,33,4,0,35,Matches
854,Florent Hanin,dz ALG,DF,Angers,fr Ligue 1,35-253,1990,2.2,60,84,71.4,1047,395,0,0.0,0.1,0.0,1,3,1,0,5,Matches
855,Isak Hansen-Aarøen,no NOR,FW,Werder Bremen,de Bundesliga,21-054,2004,0.0,3,5,60.0,43,3,0,0.0,0.0,0.0,0,1,0,0,1,Matches
856,Conrad Harder,dk DEN,FW,RB Leipzig,de Bundesliga,20-191,2005,0.6,11,18,61.1,147,24,0,0.2,0.1,-0.2,2,0,0,0,0,Matches
857,Jack Harrison,eng ENG,"FW,DF",Leeds United,eng Premier League,28-329,1996,1.5,39,60,65.0,708,184,0,0.0,0.1,0.0,0,4,2,1,3,Matches
858,Abdou Harroui,nl NED,MF,Hellas Verona,it Serie A,27-275,1998,0.8,21,26,80.8,361,28,0,0.0,0.0,0.0,0,0,0,0,0,Matches
859,Quilindschy Hartman,nl NED,DF,Burnley,eng Premier League,23-335,2001,7.0,162,242,66.9,2821,1230,2,0.6,0.7,+1.4,8,12,7,5,14,Matches
