Unnamed: 0_level_0_Rk,Unnamed: 1_level_0_Player,Unnamed: 2_level_0_Nation,Unnamed: 3_level_0_Pos,Unnamed: 4_level_0_Squad,Unnamed: 5_level_0_Comp,Unnamed: 6_level_0_Age,Unnamed: 7_level_0_Born,Unnamed: 8_level_0_90s,Tackles_Tkl,Tackles_TklW,Tackles_Def 3rd,Tackles_Mid 3rd,Tackles_Att 3rd,Challenges_Tkl,Challenges_Att,Challenges_Tkl%,Challenges_Lost,Blocks_Blocks,Blocks_Sh,Blocks_Pass,Unnamed: 21_level_0_Int,Unnamed: 22_level_0_Tkl+Int,Unnamed: 23_level_0_Clr,Unnamed: 24_level_0_Err,Unnamed: 25_level_0_Matches
2068,Adrien Tameze,cm CMR,"DF,MF",Torino,it Serie A,31-300,1994,6.7,6,5,1,3,2,1,5,20.0,4,6,3,3,12,18,22,2,Matches
2069,Ao Tanaka,jp JPN,MF,Leeds United,eng Premier League,27-082,1998,5.1,10,5,3,5,2,5,16,31.3,11,6,1,5,11,21,3,1,Matches
2070,Axel Tapé,fr FRA,DF,Leverkusen,de Bundesliga,18-113,2007,1.8,1,1,1,0,0,0,1,0.0,1,1,0,1,1,2,0,0,Matches
2071,Edmond Tapsoba,bf BFA,DF,Leverkusen,de Bundesliga,26-302,1999,11.6,15,9,9,5,1,10,10,100.0,0,17,9,8,8,23,45,1,Matches
2072,James Tarkowski,eng ENG,DF,Everton,eng Premier League,33-012,1992,13.0,17,12,11,4,2,11,18,61.1,7,27,19,8,13,30,86,3,Matches
2073,César Tárrega,es ESP,DF,Valencia,es La Liga,23-278,2002,13.0,21,12,13,5,3,11,14,78.6,3,20,13,7,14,35,86,1,Matches
2074,Tylel Tati,fr FRA,DF,Nantes,fr Ligue 1,17-316,2008,12.7,11,6,10,1,0,7,9,77.8,2,15,10,5,13,24,57,3,Matches
2075,Nuno Tavares,pt POR,DF,Lazio,it Serie A,25-309,2000,5.2,6,5,5,1,0,3,8,37.5,5,8,1,7,5,11,8,1,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
2076,Marcus Tavernier,eng ENG,"MF,FW",Bournemouth,eng Premier League,26-254,1999,11.5,16,5,2,9,5,5,13,38.5,8,9,0,9,6,22,18,0,Matches
2077,Loum Tchaouna,fr FRA,"MF,FW",Burnley,eng Premier League,22-084,2003,6.5,12,7,2,8,2,5,13,38.5,8,4,1,3,2,14,8,2,Matches
2078,Jackson Tchatchoua,cm CMR,"DF,MF",Wolves,eng Premier League,24-078,2001,7.8,12,5,9,2,1,9,12,75.0,3,9,5,4,8,20,31,2,Matches
2079,Aurélien Tchouaméni,fr FRA,MF,Real Madrid,es La Liga,25-308,2000,10.5,18,8,7,4,7,3,4,75.0,1,11,8,3,16,34,19,1,Matches
2080,Mathys Tel,fr FRA,FW,Tottenham,eng Premier League,20-218,2005,2.9,5,2,2,2,1,3,4,75.0,1,1,0,1,0,5,2,0,Matches
2081,Nathan Tella,ng NGA,"MF,FW",Leverkusen,de Bundesliga,26-149,1999,2.9,3,1,1,1,1,1,5,20.0,4,3,0,3,1,4,1,0,Matches
2082,Nahuel Tenaglia,ar ARG,DF,Alavés,es La Liga,29-283,1996,13.0,16,13,11,5,0,10,13,76.9,3,20,12,8,16,32,69,0,Matches
2083,Arnau Tenas,es ESP,GK,Villarreal,es La Liga,24-185,2001,3.0,1,1,1,0,0,1,1,100.0,0,0,0,0,0,1,2,0,Matches
2084,Filippo Terracciano,it ITA,DF,Cremonese,it Serie A,22-296,2003,10.9,6,6,4,2,0,5,9,55.6,4,17,10,7,16,22,43,3,Matches
2085,Pietro Terracciano,it ITA,GK,Milan,it Serie A,35-268,1990,1.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
2086,Ramón Terrats,es ESP,"MF,FW",Espanyol,es La Liga,25-044,2000,2.7,9,5,4,4,1,4,5,80.0,1,11,1,10,5,14,3,0,Matches
2087,Martin Terrier,fr FRA,"MF,FW",Leverkusen,de Bundesliga,28-272,1997,1.5,4,1,1,0,3,1,1,100.0,0,2,0,2,0,4,0,1,Matches
2088,Tanner Tessmann,us USA,"MF,DF",Lyon,fr Ligue 1,24-068,2001,11.5,17,12,5,8,4,6,14,42.9,8,17,8,9,11,28,32,1,Matches
2089,Kenny Tete,nl NED,DF,Fulham,eng Premier League,30-053,1995,10.0,34,23,19,11,4,17,21,81.0,4,8,3,5,13,47,37,0,Matches
2090,Jordan Teze,nl NED,"MF,DF",Monaco,fr Ligue 1,26-062,1999,11.6,30,24,16,10,4,14,28,50.0,14,17,3,14,14,44,26,0,Matches
2091,Florian Thauvin,fr FRA,MF,Lens,fr Ligue 1,32-309,1993,12.0,14,11,4,6,4,6,13,46.2,7,9,0,9,4,18,6,2,Matches
2092,Arthur Theate,be BEL,DF,Eint Frankfurt,de Bundesliga,25-190,2000,12.0,14,8,7,6,1,10,12,83.3,2,5,3,2,12,26,78,2,Matches
2093,Thiago,br BRA,FW,Brentford,eng Premier League,24-158,2001,12.2,16,9,2,9,5,7,11,63.6,4,11,1,10,2,18,28,0,Matches
2094,Malick Thiaw,de GER,DF,Newcastle Utd,eng Premier League,24-115,2001,9.0,11,8,7,4,0,5,6,83.3,1,13,9,4,12,23,51,0,Matches
2095,Jan Thielmann,de GER,"FW,MF",Köln,de Bundesliga,23-189,2002,6.6,7,6,6,1,0,4,7,57.1,3,7,2,5,6,13,8,0,Matches
2096,Adrien Thomasson,fr FRA,MF,Lens,fr Ligue 1,31-356,1993,13.9,41,21,16,18,7,26,51,51.0,25,25,2,23,10,51,21,0,Matches
2097,Morten Thorsby,no NOR,MF,Genoa,it Serie A,29-210,1996,5.3,4,0,2,2,0,3,7,42.9,4,4,0,4,2,6,12,0,Matches
2098,Kristian Thorstvedt,no NOR,MF,Sassuolo,it Serie A,26-263,1999,7.6,12,1,5,7,0,6,9,66.7,3,8,1,7,8,20,13,0,Matches
2099,Khéphren Thuram,fr FRA,MF,Juventus,it Serie A,24-250,2001,9.1,20,9,3,9,8,10,12,83.3,2,7,2,5,6,26,10,0,Matches
2100,Marcus Thuram,fr FRA,FW,Inter,it Serie A,28-117,1997,6.1,3,1,0,1,2,3,4,75.0,1,3,1,2,0,3,2,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
2101,Cheikh Tidiane Sabaly,sn SEN,"MF,FW",Metz,fr Ligue 1,26-272,1999,9.9,18,13,12,2,4,8,16,50.0,8,9,3,6,5,23,5,1,Matches
2102,Youri Tielemans,be BEL,MF,Aston Villa,eng Premier League,28-208,1997,5.5,13,8,2,10,1,7,13,53.8,6,7,3,4,3,16,5,0,Matches
2103,Phillip Tietz,de GER,"FW,MF",Augsburg,de Bundesliga,28-145,1997,2.2,1,0,0,0,1,0,0,,0,1,0,1,0,1,4,0,Matches
2104,Malik Tillman,us USA,MF,Leverkusen,de Bundesliga,23-187,2002,6.2,14,11,5,6,3,3,6,50.0,3,12,3,9,7,21,7,0,Matches
2105,Jurriën Timber,nl NED,DF,Arsenal,eng Premier League,24-167,2001,11.8,37,21,19,11,7,13,17,76.5,4,9,0,9,9,46,27,0,Matches
2106,Jean-Clair Todibo,fr FRA,DF,West Ham,eng Premier League,25-336,1999,7.4,14,10,11,3,0,9,12,75.0,3,4,2,2,6,20,41,0,Matches
2107,Umut Tohumcu,de GER,MF,Hoffenheim,de Bundesliga,21-112,2004,1.3,3,1,2,1,0,2,2,100.0,0,2,0,2,0,3,2,0,Matches
2108,Corentin Tolisso,fr FRA,MF,Lyon,fr Ligue 1,31-120,1994,12.5,15,8,9,4,2,4,14,28.6,10,17,3,14,10,25,16,0,Matches
2109,Jeremy Toljan,de GER,DF,Levante,es La Liga,31-115,1994,13.1,29,16,15,8,6,20,26,76.9,6,23,5,18,14,43,42,0,Matches
2110,Tiago Tomás,pt POR,"FW,MF",Stuttgart,de Bundesliga,23-168,2002,5.9,7,3,3,3,1,3,4,75.0,1,6,1,5,0,7,5,0,Matches
2111,Fikayo Tomori,eng ENG,DF,Milan,it Serie A,27-347,1997,9.6,23,16,15,7,1,12,16,75.0,4,10,6,4,10,33,42,0,Matches
2112,Sandro Tonali,it ITA,MF,Newcastle Utd,eng Premier League,25-207,2000,10.7,15,11,11,4,0,10,22,45.5,12,18,1,17,13,28,13,1,Matches
2113,Keke Topp,de GER,FW,Werder Bremen,de Bundesliga,21-251,2004,3.2,3,2,0,3,0,0,4,0.0,4,2,0,2,0,3,4,0,Matches
2114,Pablo Torre,es ESP,"MF,FW",Mallorca,es La Liga,22-242,2003,6.9,4,4,2,1,1,2,9,22.2,7,9,2,7,3,7,9,0,Matches
2115,Jofre Torrents,es ESP,DF,Barcelona,es La Liga,18-307,2007,0.4,1,1,1,0,0,0,0,,0,0,0,0,0,1,0,0,Matches
2116,Ferrán Torres,es ESP,FW,Barcelona,es La Liga,25-275,2000,9.1,4,4,1,2,1,2,4,50.0,2,7,1,6,3,7,2,0,Matches
2117,Pau Torres,es ESP,DF,Aston Villa,eng Premier League,28-319,1997,8.7,11,8,7,4,0,7,14,50.0,7,10,10,0,5,16,35,0,Matches
2118,Lucas Torró,es ESP,MF,Osasuna,es La Liga,31-135,1994,10.8,18,9,10,8,0,11,15,73.3,4,5,2,3,14,32,19,1,Matches
2119,Jordan Torunarigha,de GER,DF,Hamburger SV,de Bundesliga,28-116,1997,4.9,13,6,6,6,1,6,9,66.7,3,5,5,0,3,16,45,0,Matches
2120,Abdoulaye Touré,gn GUI,MF,Le Havre,fr Ligue 1,31-273,1994,8.2,12,6,4,6,2,6,7,85.7,1,11,4,7,9,21,17,1,Matches
2121,Alpha Touré,sn SEN,"MF,DF",Metz,fr Ligue 1,19-310,2006,8.1,22,14,10,8,4,11,17,64.7,6,14,2,12,5,27,13,1,Matches
2122,Bazoumana Touré,ci CIV,"FW,MF",Hoffenheim,de Bundesliga,19-274,2006,10.4,15,9,5,8,2,6,11,54.5,5,13,0,13,2,17,9,0,Matches
2123,Idrissa Touré,de GER,DF,Pisa,it Serie A,27-216,1998,10.1,14,6,9,4,1,8,21,38.1,13,6,1,5,15,29,35,0,Matches
2124,Ousmane Toure,fr FRA,DF,Lille,fr Ligue 1,20-286,2005,0.6,1,0,1,0,0,0,0,,0,1,0,1,2,3,5,0,Matches
2125,Lucas Tousart,fr FRA,MF,Brest,fr Ligue 1,28-216,1997,3.0,13,7,6,2,5,5,8,62.5,3,3,0,3,5,18,7,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
2126,James Trafford,eng ENG,GK,Manchester City,eng Premier League,23-052,2002,3.0,2,1,2,0,0,2,2,100.0,0,0,0,0,0,2,5,1,Matches
2127,Mattéo Tramoni,fr FRA,"MF,FW",Pisa,it Serie A,25-315,2000,6.7,9,5,2,2,5,2,10,20.0,8,8,0,8,3,12,5,1,Matches
2128,Adama Traoré,es ESP,FW,Fulham,eng Premier League,29-310,1996,2.8,1,1,0,0,1,0,0,,0,0,0,0,0,1,1,0,Matches
2129,Bertrand Traoré,bf BFA,"FW,MF",Sunderland,eng Premier League,30-086,1995,5.4,10,4,5,4,1,7,10,70.0,3,5,2,3,2,12,6,0,Matches
2130,Boubacar Traoré,ml MLI,MF,Metz,fr Ligue 1,24-103,2001,8.2,24,13,17,6,1,9,18,50.0,9,9,1,8,4,28,9,2,Matches
2131,Hamari Traoré,ml MLI,DF,Paris FC,fr Ligue 1,33-308,1992,6.0,18,12,10,5,3,8,9,88.9,1,5,0,5,7,25,22,1,Matches
2132,Omar Traoré,de GER,DF,Heidenheim,de Bundesliga,27-300,1998,8.5,9,4,8,1,0,6,13,46.2,7,10,1,9,7,16,13,0,Matches
2133,Kevin Trapp,de GER,GK,Paris FC,fr Ligue 1,35-146,1990,3.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,1,Matches
2134,Óscar Trejo,ar ARG,MF,Rayo Vallecano,es La Liga,37-219,1988,0.5,1,0,1,0,0,0,1,0.0,1,1,0,1,0,1,0,0,Matches
2135,Philipp Treu,de GER,"DF,FW",Freiburg,de Bundesliga,24-363,2000,6.9,15,9,6,8,1,6,6,100.0,0,7,2,5,3,18,10,1,Matches
2136,Christopher Trimmel,at AUT,DF,Union Berlin,de Bundesliga,38-280,1987,8.7,8,4,2,5,1,3,7,42.9,4,8,5,3,4,12,34,0,Matches
2137,Kieran Trippier,eng ENG,DF,Newcastle Utd,eng Premier League,35-073,1990,7.8,10,6,5,5,0,8,19,42.1,11,11,1,10,4,14,21,0,Matches
2138,Mariano Troilo,ar ARG,DF,Parma,it Serie A,22-162,2003,2.2,3,1,3,0,0,2,5,40.0,3,2,2,0,1,4,18,0,Matches
2139,Leandro Trossard,be BEL,FW,Arsenal,eng Premier League,30-362,1994,8.0,6,4,2,4,0,1,5,20.0,4,8,0,8,4,10,2,0,Matches
2140,Adrien Truffert,fr FRA,DF,Bournemouth,eng Premier League,24-011,2001,12.7,27,14,13,8,6,17,26,65.4,9,18,4,14,11,38,52,0,Matches
2141,Kostas Tsimikas,gr GRE,DF,Roma,it Serie A,29-203,1996,1.9,4,1,3,1,0,3,6,50.0,3,3,1,2,2,6,1,0,Matches
2142,Heorhii Tsitaishvili,ge GEO,"FW,DF",Metz,fr Ligue 1,25-013,2000,9.5,8,6,6,2,0,3,11,27.3,8,9,2,7,4,12,16,1,Matches
2143,Viktor Tsyhankov,ua UKR,"MF,FW",Girona,es La Liga,28-016,1997,5.9,8,5,4,4,0,3,4,75.0,1,5,0,5,5,13,10,0,Matches
2144,Axel Tuanzebe,cd COD,DF,Burnley,eng Premier League,28-017,1997,7.0,6,2,5,1,0,4,6,66.7,2,9,7,2,4,10,53,1,Matches
2145,Stefano Turati,it ITA,GK,Sassuolo,it Serie A,24-087,2001,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
2146,Beñat Turrientes,es ESP,MF,Real Sociedad,es La Liga,23-304,2002,3.0,10,5,3,4,3,4,6,66.7,2,3,2,1,2,12,7,0,Matches
2147,Stefanos Tzimas,gr GRE,"FW,MF",Brighton,eng Premier League,19-329,2006,1.3,2,2,0,1,1,1,2,50.0,1,2,1,1,0,2,1,0,Matches
2148,Christantus Uche,ng NGA,MF,Crystal Palace,eng Premier League,22-196,2003,0.3,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
2149,Christantus Uche,ng NGA,FW,Getafe,es La Liga,22-196,2003,3.0,2,2,2,0,0,1,1,100.0,0,4,0,4,0,2,2,0,Matches
2150,Destiny Udogie,it ITA,DF,Tottenham,eng Premier League,23-003,2002,5.8,11,8,5,5,1,7,10,70.0,3,13,3,10,3,14,10,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
2151,Matthieu Udol,fr FRA,DF,Lens,fr Ligue 1,29-256,1996,13.9,23,9,8,11,4,15,27,55.6,12,24,5,19,26,49,40,0,Matches
2152,Manuel Ugarte,uy URU,MF,Manchester Utd,eng Premier League,24-234,2001,3.4,16,11,8,7,1,6,10,60.0,4,5,1,4,4,20,11,0,Matches
2153,Lesley Ugochukwu,fr FRA,MF,Burnley,eng Premier League,21-250,2004,7.7,19,6,8,8,3,3,7,42.9,4,10,4,6,6,25,8,0,Matches
2154,Filip Ugrinic,ch SUI,MF,Valencia,es La Liga,26-330,1999,1.0,4,0,2,1,1,1,1,100.0,0,1,0,1,0,4,2,0,Matches
2155,Lukas Ullrich,de GER,DF,Gladbach,de Bundesliga,21-260,2004,6.9,17,7,7,9,1,5,10,50.0,5,7,2,5,10,27,22,0,Matches
2156,Enes Ünal,tr TUR,"FW,MF",Bournemouth,eng Premier League,28-205,1997,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
2157,Deniz Undav,de GER,"FW,MF",Stuttgart,de Bundesliga,29-135,1996,5.8,4,1,0,3,1,3,8,37.5,5,3,0,3,1,5,0,0,Matches
2158,Dayot Upamecano,fr FRA,DF,Bayern Munich,de Bundesliga,27-035,1998,8.1,15,9,9,5,1,7,9,77.8,2,6,3,3,7,22,22,1,Matches
2159,Jan Urbich,de GER,FW,Gladbach,de Bundesliga,21-161,2004,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,2,0,Matches
2160,Jonas Urbig,de GER,GK,Bayern Munich,de Bundesliga,22-115,2003,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
2161,Can Uzun,tr TUR,MF,Eint Frankfurt,de Bundesliga,20-020,2005,6.5,9,5,2,5,2,7,12,58.3,5,4,1,3,0,9,3,0,Matches
2162,Josha Vagnoman,de GER,DF,Stuttgart,de Bundesliga,24-355,2000,6.9,18,9,10,5,3,10,15,66.7,5,6,1,5,1,19,23,0,Matches
2163,Lautaro Valenti,ar ARG,DF,Parma,it Serie A,26-321,1999,8.5,19,13,12,5,2,10,15,66.7,5,11,6,5,10,29,51,0,Matches
2164,Óscar Valentín,es ESP,MF,Rayo Vallecano,es La Liga,31-103,1994,7.3,26,15,12,13,1,18,30,60.0,12,14,4,10,11,37,26,0,Matches
2165,Nicolás Valentini,ar ARG,DF,Hellas Verona,it Serie A,24-239,2001,4.7,8,3,7,1,0,3,5,60.0,2,7,3,4,0,8,26,0,Matches
2166,Germán Valera,es ESP,"DF,FW",Elche,es La Liga,23-260,2002,10.3,21,15,9,8,4,8,13,61.5,5,7,2,5,6,27,18,1,Matches
2167,Emanuele Valeri,it ITA,DF,Parma,it Serie A,26-359,1998,6.6,15,11,8,5,2,9,17,52.9,8,3,0,3,3,18,12,0,Matches
2168,Martin Valjent,sk SVK,DF,Mallorca,es La Liga,29-355,1995,14.0,22,15,15,6,1,19,22,86.4,3,19,5,14,7,29,78,1,Matches
2169,Álex Valle,es ESP,DF,Como,it Serie A,21-220,2004,9.4,24,16,11,11,2,12,23,52.2,11,13,4,9,13,37,25,0,Matches
2170,Álvaro Vallés,es ESP,GK,Betis,es La Liga,28-129,1997,7.0,0,0,0,0,0,0,3,0.0,3,0,0,0,0,0,4,1,Matches
2171,Federico Valverde,uy URU,"MF,DF",Real Madrid,es La Liga,27-132,1998,12.4,22,14,8,12,2,8,13,61.5,5,12,3,9,11,33,23,1,Matches
2172,Ignace Van Der Brempt,be BEL,DF,Como,it Serie A,23-244,2002,1.1,5,1,5,0,0,3,4,75.0,1,0,0,0,3,8,0,0,Matches
2173,Virgil van Dijk,nl NED,DF,Liverpool,eng Premier League,34-146,1991,13.0,8,5,6,1,1,3,4,75.0,1,14,8,6,13,21,110,1,Matches
2174,Vladyslav Vanat,ua UKR,FW,Girona,es La Liga,23-331,2002,8.8,3,3,0,3,0,0,3,0.0,3,7,0,7,1,4,10,2,Matches
2175,Jari Vandeputte,be BEL,MF,Cremonese,it Serie A,29-290,1996,8.9,16,10,8,7,1,5,14,35.7,9,10,1,9,7,23,19,1,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
2176,Vanderson,br BRA,DF,Monaco,fr Ligue 1,24-163,2001,2.9,9,6,3,4,2,4,7,57.1,3,1,0,1,8,17,12,1,Matches
2177,Charles Vanhoutte,be BEL,MF,Nice,fr Ligue 1,27-076,1998,9.0,20,12,7,8,5,13,18,72.2,5,13,5,8,8,28,25,0,Matches
2178,Jamie Vardy,eng ENG,FW,Cremonese,it Serie A,38-324,1987,6.7,5,5,2,2,1,0,1,0.0,1,1,0,1,0,5,7,0,Matches
2179,Ruben Vargas,ch SUI,"FW,MF",Sevilla,es La Liga,27-118,1998,9.6,10,9,4,3,3,4,8,50.0,4,3,0,3,4,14,8,0,Matches
2180,Nikola Vasilj,ba BIH,GK,St. Pauli,de Bundesliga,29-364,1995,12.0,1,1,1,0,0,0,0,,0,0,0,0,0,1,6,3,Matches
2181,Johan Vásquez,mx MEX,DF,Genoa,it Serie A,27-040,1998,13.0,17,11,12,4,1,12,17,70.6,5,12,7,5,14,31,62,0,Matches
2182,Denis Vavro,sk SVK,DF,Wolfsburg,de Bundesliga,29-235,1996,1.1,1,0,0,1,0,1,1,100.0,0,0,0,0,0,1,3,0,Matches
2183,José Luis García Vayá,es ESP,MF,Valencia,es La Liga,27-112,1998,8.8,28,14,13,13,2,14,18,77.8,4,8,2,6,11,39,21,0,Matches
2184,Robinio Vaz,fr FRA,FW,Marseille,fr Ligue 1,18-287,2007,3.9,5,4,0,2,3,1,6,16.7,5,5,0,5,2,7,3,0,Matches
2185,Franco Vázquez,ar ARG,"FW,MF",Cremonese,it Serie A,36-282,1989,4.9,16,8,5,10,1,7,14,50.0,7,2,1,1,2,18,2,0,Matches
2186,Jesus Vazquez,es ESP,"DF,MF",Valencia,es La Liga,22-333,2003,4.1,10,4,6,2,2,5,10,50.0,5,3,2,1,1,11,13,0,Matches
2187,Lucas Vázquez,es ESP,DF,Leverkusen,de Bundesliga,34-153,1991,2.6,6,4,4,0,2,3,3,100.0,0,1,0,1,1,7,3,0,Matches
2188,Matías Vecino,uy URU,MF,Lazio,it Serie A,34-099,1991,2.6,4,3,1,1,2,2,4,50.0,2,3,1,2,4,8,12,0,Matches
2189,Danilo Veiga,pt POR,DF,Lecce,it Serie A,23-067,2002,10.5,30,14,22,8,0,18,25,72.0,7,9,2,7,9,39,47,4,Matches
2190,Renato Veiga,pt POR,DF,Villarreal,es La Liga,22-125,2003,9.8,3,0,2,0,1,3,5,60.0,2,15,11,4,5,8,52,0,Matches
2191,Joël Veltman,nl NED,DF,Brighton,eng Premier League,33-320,1992,3.9,17,8,9,8,0,8,10,80.0,2,6,1,5,10,27,18,0,Matches
2192,Micky van de Ven,nl NED,DF,Tottenham,eng Premier League,24-226,2001,12.9,16,7,11,4,1,8,10,80.0,2,12,4,8,14,30,45,2,Matches
2193,Unai Vencedor Paris,es ESP,MF,Levante,es La Liga,25-016,2000,5.7,15,10,1,11,3,6,18,33.3,12,9,4,5,4,19,7,0,Matches
2194,Lorenzo Venturino,it ITA,"FW,MF",Genoa,it Serie A,19-162,2006,0.4,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
2195,Nikolas Veratschnig,at AUT,"DF,MF",Mainz 05,de Bundesliga,22-311,2003,1.7,3,1,3,0,0,2,3,66.7,1,4,1,3,3,6,4,0,Matches
2196,Bart Verbruggen,nl NED,GK,Brighton,eng Premier League,23-105,2002,13.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,0,Matches
2197,Calvin Verdonk,id IDN,DF,Lille,fr Ligue 1,28-219,1997,3.0,4,2,3,1,0,3,5,60.0,2,9,1,8,6,10,10,0,Matches
2198,Antonio Vergara,it ITA,MF,Napoli,it Serie A,22-319,2003,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
2199,Arthur Vermeeren,be BEL,MF,Marseille,fr Ligue 1,20-297,2005,4.0,13,5,4,5,4,7,12,58.3,5,7,1,6,3,16,4,1,Matches
2200,Jozhua Vertrouwd,nl NED,DF,Rayo Vallecano,es La Liga,21-102,2004,2.1,2,1,1,0,1,0,0,,0,4,3,1,3,5,11,0,Matches
Rk,Player,Nation,Pos,Squad,Comp,Age,Born,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
2201,Mikel Vesga,es ESP,MF,Athletic Club,es La Liga,32-194,1993,2.5,8,4,1,5,2,2,12,16.7,10,2,0,2,4,12,7,2,Matches
2202,Guglielmo Vicario,it ITA,GK,Tottenham,eng Premier League,29-055,1996,13.0,0,0,0,0,0,0,1,0.0,1,1,0,1,0,0,8,3,Matches
2203,Carlos Vicente,es ESP,"MF,FW",Alavés,es La Liga,26-222,1999,9.4,23,16,9,11,3,10,26,38.5,16,13,2,11,4,27,11,0,Matches
2204,Nacho Vidal,es ESP,DF,Oviedo,es La Liga,30-311,1995,9.9,18,13,11,5,2,12,20,60.0,8,6,1,5,13,31,45,2,Matches
2205,Fabio Vieira,pt POR,"MF,FW",Hamburger SV,de Bundesliga,25-185,2000,5.0,0,0,0,0,0,0,1,0.0,1,6,2,4,2,2,7,0,Matches
2206,Julián Vignolo,ar ARG,"MF,FW",Toulouse,fr Ligue 1,18-359,2006,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
2207,Federico Viñas,uy URU,FW,Oviedo,es La Liga,27-154,1998,7.5,16,13,7,9,0,9,12,75.0,3,8,1,7,5,21,6,0,Matches
2208,Jan Virgili,es ESP,"FW,MF",Mallorca,es La Liga,19-128,2006,5.8,3,1,2,0,1,1,6,16.7,5,4,1,3,1,4,4,0,Matches
2209,Mattia Viti,it ITA,DF,Fiorentina,it Serie A,23-311,2002,2.0,7,4,3,4,0,0,2,0.0,2,2,1,1,2,9,7,0,Matches
2210,Martin Vitík,cz CZE,DF,Bologna,it Serie A,22-314,2003,4.0,6,5,3,2,1,4,4,100.0,0,1,0,1,2,8,24,1,Matches
2211,Vitinha,pt POR,"FW,MF",Genoa,it Serie A,25-261,2000,6.8,10,9,5,3,2,4,10,40.0,6,4,1,3,7,17,15,1,Matches
2212,Vitinha,pt POR,MF,Paris S-G,fr Ligue 1,25-291,2000,10.5,10,9,3,4,3,6,15,40.0,9,7,3,4,6,16,9,0,Matches
2213,Daniel Vivian,es ESP,DF,Athletic Club,es La Liga,26-139,1999,12.7,22,14,13,8,1,12,21,57.1,9,14,8,6,15,37,71,2,Matches
2214,Odysseas Vlachodimos,gr GRE,GK,Sevilla,es La Liga,31-219,1994,10.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,4,1,Matches
2215,Dušan Vlahović,rs SRB,FW,Juventus,it Serie A,25-307,2000,7.6,3,3,0,0,3,2,2,100.0,0,3,2,1,2,5,3,0,Matches
2216,Nikola Vlašić,hr CRO,"MF,FW",Torino,it Serie A,28-058,1997,10.0,17,8,11,4,2,9,19,47.4,10,13,2,11,4,21,5,1,Matches
2217,Mërgim Vojvoda,xk KVX,"FW,DF",Como,it Serie A,30-303,1995,6.5,2,2,1,1,0,1,5,20.0,4,6,1,5,5,7,12,0,Matches
2218,Cristian Volpato,it ITA,"FW,MF",Sassuolo,it Serie A,22-016,2003,3.5,4,3,1,3,0,3,7,42.9,4,6,1,5,1,5,3,0,Matches
2219,Alexis Vossah,fr FRA,MF,Toulouse,fr Ligue 1,17-265,2008,3.4,5,2,0,3,2,4,8,50.0,4,6,1,5,2,7,5,0,Matches
2220,Aster Vranckx,be BEL,MF,Sassuolo,it Serie A,23-058,2002,4.9,9,4,0,8,1,3,8,37.5,5,5,0,5,0,9,7,0,Matches
2221,Stefan de Vrij,nl NED,DF,Inter,it Serie A,33-299,1992,2.0,4,2,2,2,0,0,0,,0,2,0,2,0,4,8,0,Matches
2222,İsak Vural,tr TUR,MF,Pisa,it Serie A,19-187,2006,2.9,2,1,2,0,0,1,3,33.3,2,4,3,1,1,3,5,0,Matches
