rank,player_name,nation,position,squad,competition,age,birth_year,nineties_played,passes_completed,passes_attempted,pass_completion_pct,total_distance,progressive_distance,assists,expected_assists,expected_assists_minus_xag,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,expected_assists_xa,season,table_type,processed_at
422,Davide Calabria,ITA,DF,Milan,Serie A,26,1996,24.3,1320,1541,85.7,22285,6489,3,1.2,1.8,12,104,23,12,140,1.6,2023-2024,stats_passing,2025-10-18 04:36:48.434403
423,Riccardo Calafiori,ITA,DF,Bologna,Serie A,21,2002,26.1,1622,1810,89.6,28565,8660,5,1.2,3.8,17,94,10,3,96,0.9,2023-2024,stats_passing,2025-10-18 04:36:48.434403
424,Mattia Caldara,ITA,DF,Milan,Serie A,29,1994,0.4,20,24,83.3,345,117,0,0.0,0.0,0,0,0,0,2,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
425,Luca Caldirola,ITA,DF,Monza,Serie A,32,1991,23.8,1247,1374,90.8,23794,7803,1,0.6,0.4,5,60,1,1,56,0.2,2023-2024,stats_passing,2025-10-18 04:36:48.434403
426,Duje Ćaleta-Car,CRO,DF,Lyon,Ligue 1,26,1996,22.1,1051,1204,87.3,20032,7213,0,1.0,-1.0,7,45,2,0,61,1.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
427,Hakan Çalhanoğlu,TUR,MF,Inter,Serie A,29,1994,28.4,2045,2316,88.3,37372,11241,3,4.7,-1.7,52,194,39,12,186,5.8,2023-2024,stats_passing,2025-10-18 04:36:48.434403
428,José Callejón,ESP,"MF,FW",Granada,La Liga,36,1987,8.9,286,368,77.7,5111,1497,1,1.5,-0.5,16,23,14,2,35,1.4,2023-2024,stats_passing,2025-10-18 04:36:48.434403
429,Dominic Calvert-Lewin,ENG,FW,Everton,Premier League,26,1997,24.1,248,440,56.4,2917,647,2,3.1,-1.1,19,13,12,0,31,1.6,2023-2024,stats_passing,2025-10-18 04:36:48.434403
430,Lamine Camara,SEN,MF,Metz,Ligue 1,19,2004,25.1,715,983,72.7,15402,5083,4,3.3,0.7,41,80,12,5,97,2.7,2023-2024,stats_passing,2025-10-18 04:36:48.434403
431,Mahdi Camara,FRA,MF,Brest,Ligue 1,25,1998,22.4,693,852,81.3,10625,2324,3,3.1,-0.1,32,63,18,10,81,2.4,2023-2024,stats_passing,2025-10-18 04:36:48.434403
432,Mohamed Camara,MLI,MF,Monaco,Ligue 1,23,2000,11.5,707,769,91.9,12236,3295,2,0.6,1.4,14,79,9,1,76,0.9,2023-2024,stats_passing,2025-10-18 04:36:48.434403
433,Francesco Camarda,ITA,FW,Milan,Serie A,15,2008,0.2,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
434,Eduardo Camavinga,FRA,"MF,DF",Real Madrid,La Liga,20,2002,20.2,1205,1328,90.7,19473,4856,2,1.4,0.6,20,100,14,3,106,1.8,2023-2024,stats_passing,2025-10-18 04:36:48.434403
435,Nicolò Cambiaghi,ITA,"FW,MF",Empoli,Serie A,22,2000,28.4,483,694,69.6,7640,1560,1,2.8,-1.8,31,22,25,15,63,2.7,2023-2024,stats_passing,2025-10-18 04:36:48.434403
436,Andrea Cambiaso,ITA,"DF,FW",Juventus,Serie A,23,2000,26.4,1007,1207,83.4,16173,3526,3,3.9,-0.9,38,40,24,11,71,3.8,2023-2024,stats_passing,2025-10-18 04:36:48.434403
437,Axel Camblan,FRA,FW,Brest,Ligue 1,19,2003,1.0,18,22,81.8,294,39,0,0.0,0.0,1,0,0,0,1,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
438,Sergio Camello,ESP,FW,Rayo Vallecano,La Liga,22,2001,18.5,273,380,71.8,3658,839,1,1.3,-0.3,20,22,12,0,41,1.3,2023-2024,stats_passing,2025-10-18 04:36:48.434403
439,José Campaña,ESP,MF,Las Palmas,La Liga,30,1993,1.9,135,162,83.3,1965,715,0,0.0,0.0,0,7,2,0,15,0.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
440,Emre Can,GER,"MF,DF",Dortmund,Bundesliga,29,1994,21.7,1286,1471,87.4,22739,7316,2,1.5,0.5,20,110,8,0,110,1.3,2023-2024,stats_passing,2025-10-18 04:36:48.434403
441,Matteo Cancellieri,ITA,"FW,MF",Empoli,Serie A,21,2002,19.9,222,379,58.6,3245,789,3,2.9,0.1,17,13,9,3,26,2.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
442,João Cancelo,POR,DF,Barcelona,La Liga,29,1994,27.8,1533,1852,82.8,24552,6589,4,6.1,-2.1,35,123,37,11,141,6.7,2023-2024,stats_passing,2025-10-18 04:36:48.434403
443,Fali Candé,GNB,DF,Metz,Ligue 1,25,1998,20.5,628,799,78.6,14351,5183,1,0.5,0.5,6,38,2,0,38,0.2,2023-2024,stats_passing,2025-10-18 04:36:48.434403
444,Antonio Candreva,ITA,"MF,FW",Salernitana,Serie A,36,1987,30.6,1019,1407,72.4,17916,5994,6,5.0,1.0,60,110,56,21,149,4.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
445,Thomas Cannon,IRL,FW,Everton,Premier League,20,2002,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
446,Sergi Canós,ESP,"MF,FW",Valencia,La Liga,26,1997,13.7,260,405,64.2,4015,1421,2,2.4,-0.4,12,29,17,4,52,2.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
447,Luigi Canotto,ITA,FW,Frosinone,Serie A,29,1994,0.2,2,3,66.7,21,9,0,0.0,0.0,0,0,0,0,0,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
448,Gino Caoki,FRA,MF,Lorient,Ligue 1,19,2004,0.1,2,4,50.0,26,14,0,0.0,0.0,0,0,0,0,0,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
449,Étienne Capoue,FRA,MF,Villarreal,La Liga,35,1988,16.2,699,813,86.0,11506,3135,1,0.6,0.4,9,73,11,1,80,1.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
450,Gianluca Caprari,ITA,"MF,FW",Monza,Serie A,30,1993,3.2,98,124,79.0,1784,475,0,0.7,-0.7,11,10,7,0,15,0.7,2023-2024,stats_passing,2025-10-18 04:36:48.434403
451,Elia Caprile,ITA,GK,Empoli,Serie A,21,2001,23.0,555,820,67.7,16234,12618,0,0.3,-0.3,2,13,0,0,0,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
452,Francesco Caputo,ITA,FW,Empoli,Serie A,35,1987,14.1,164,216,75.9,2140,396,0,0.7,-0.7,10,9,3,0,18,0.8,2023-2024,stats_passing,2025-10-18 04:36:48.434403
453,Maxence Caqueret,FRA,MF,Lyon,Ligue 1,23,2000,33.6,1661,2009,82.7,27376,10233,3,6.0,-3.0,57,205,62,7,286,7.2,2023-2024,stats_passing,2025-10-18 04:36:48.434403
454,Andrea Carboni,ITA,DF,Monza,Serie A,22,2001,16.5,833,976,85.3,14698,4909,0,0.5,-0.5,9,59,5,4,46,0.4,2023-2024,stats_passing,2025-10-18 04:36:48.434403
455,Valentin Carboni,ARG,"MF,FW",Monza,Serie A,18,2005,13.0,436,523,83.4,6962,1487,3,1.7,1.3,23,30,8,1,57,1.4,2023-2024,stats_passing,2025-10-18 04:36:48.434403
456,Isaac Carcelen,ESP,DF,Cádiz,La Liga,30,1993,29.0,851,1163,73.2,14161,5158,0,1.0,-1.0,17,54,16,9,75,1.3,2023-2024,stats_passing,2025-10-18 04:36:48.434403
457,Dani Cárdenas,ESP,GK,Rayo Vallecano,La Liga,26,1997,1.0,26,40,65.0,566,402,0,0.0,0.0,0,1,0,0,0,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
458,Irvin Cardona,MLT,"MF,DF",Augsburg,Bundesliga,25,1997,0.6,8,15,53.3,132,70,0,0.0,0.0,0,1,0,0,2,0.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
459,Marc Cardona,ESP,FW,Las Palmas,La Liga,28,1995,8.2,170,227,74.9,1972,280,1,1.1,-0.1,8,9,6,1,13,0.6,2023-2024,stats_passing,2025-10-18 04:36:48.434403
460,Sergi Cardona,ESP,DF,Las Palmas,La Liga,24,1999,31.3,1727,2150,80.3,25147,9822,2,2.8,-0.8,39,108,39,15,160,3.7,2023-2024,stats_passing,2025-10-18 04:36:48.434403
461,Johnny Cardoso,USA,MF,Betis,La Liga,21,2001,14.8,539,640,84.2,8416,2177,2,0.5,1.5,8,41,8,1,45,1.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
462,Igor Carioca,BRA,"DF,MF",Lorient,Ligue 1,26,1996,2.9,115,162,71.0,1807,594,0,0.3,-0.3,2,5,3,2,8,0.5,2023-2024,stats_passing,2025-10-18 04:36:48.434403
463,Diego Carlos,BRA,DF,Aston Villa,Premier League,30,1993,20.2,1184,1340,88.4,23313,9315,0,0.1,-0.1,3,72,4,0,59,0.4,2023-2024,stats_passing,2025-10-18 04:36:48.434403
464,Carmona,ESP,"DF,MF",Getafe,La Liga,21,2002,14.6,419,570,73.5,6803,2258,1,1.0,0.0,10,29,12,5,39,1.4,2023-2024,stats_passing,2025-10-18 04:36:48.434403
465,Marco Carnesecchi,ITA,GK,Atalanta,Serie A,23,2000,26.9,619,879,70.4,18321,13014,0,0.0,0.0,0,11,0,0,0,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
466,Yannick Carrasco,BEL,DF,Atlético Madrid,La Liga,29,1993,2.5,65,88,73.9,1021,236,1,0.2,0.8,4,2,3,1,6,0.2,2023-2024,stats_passing,2025-10-18 04:36:48.434403
467,Álvaro Carreras,ESP,"MF,FW",Granada,La Liga,20,2003,5.3,169,222,76.1,2599,843,0,0.4,-0.4,7,10,8,3,14,0.4,2023-2024,stats_passing,2025-10-18 04:36:48.434403
468,Rasmus Carstensen,DEN,"DF,FW",Köln,Bundesliga,22,2000,18.4,594,827,71.8,8927,3429,0,2.6,-2.6,16,27,20,9,52,3.3,2023-2024,stats_passing,2025-10-18 04:36:48.434403
469,Antonin Cartillier,FRA,DF,Monaco,Ligue 1,19,2004,0.1,1,3,33.3,10,7,0,0.0,0.0,0,0,0,0,0,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
470,Dani Carvajal,ESP,DF,Real Madrid,La Liga,31,1992,24.1,1265,1475,85.8,19955,4535,3,2.7,0.3,21,52,26,5,82,3.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
471,Fabio Carvalho,POR,MF,RB Leipzig,Bundesliga,20,2002,1.8,72,92,78.3,855,219,0,0.2,-0.2,2,6,6,1,9,0.2,2023-2024,stats_passing,2025-10-18 04:36:48.434403
472,William Carvalho,POR,MF,Betis,La Liga,31,1992,7.6,560,634,88.3,8469,2540,3,0.7,2.3,10,67,8,0,58,0.7,2023-2024,stats_passing,2025-10-18 04:36:48.434403
473,Cesare Casadei,ITA,"FW,MF",Chelsea,Premier League,20,2003,0.9,53,65,81.5,792,155,0,0.1,-0.1,2,2,0,0,3,0.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
474,Marc Casado,ESP,MF,Barcelona,La Liga,19,2003,0.2,6,6,100.0,97,33,0,0.0,0.0,0,2,0,0,1,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
475,Nicolò Casale,ITA,DF,Lazio,Serie A,25,1998,17.3,940,1024,91.8,17305,5880,0,0.0,0.0,2,66,1,0,49,0.2,2023-2024,stats_passing,2025-10-18 04:36:48.434403
476,Casemiro,BRA,"MF,DF",Manchester Utd,Premier League,31,1992,22.0,1165,1425,81.8,20136,7677,2,1.0,1.0,16,124,18,3,112,1.2,2023-2024,stats_passing,2025-10-18 04:36:48.434403
477,Kaelan Casey,ENG,DF,West Ham,Premier League,18,2004,0.0,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
478,Matty Cash,POL,DF,Aston Villa,Premier League,25,1997,23.8,985,1225,80.4,16094,4888,2,2.3,-0.3,13,69,19,8,88,2.5,2023-2024,stats_passing,2025-10-18 04:36:48.434403
479,Josué Casimir,HAI,"FW,DF",Le Havre,Ligue 1,21,2001,22.4,572,781,73.2,8814,2672,5,4.3,0.7,31,34,19,5,62,3.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
480,Giuseppe Caso,ITA,"FW,MF",Frosinone,Serie A,24,1998,4.6,95,112,84.8,1144,413,0,0.2,-0.2,3,5,8,0,20,0.2,2023-2024,stats_passing,2025-10-18 04:36:48.434403
481,Cristian Cásseres Jr.,VEN,MF,Toulouse,Ligue 1,23,2000,21.6,837,1030,81.3,14686,3969,3,1.7,1.3,15,65,5,2,87,2.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
482,Timothy Castagne,BEL,DF,Fulham,Premier League,27,1995,29.3,1350,1662,81.2,21238,7361,3,1.9,1.1,18,74,17,8,77,1.8,2023-2024,stats_passing,2025-10-18 04:36:48.434403
483,Koen Casteels,BEL,GK,Wolfsburg,Bundesliga,31,1992,25.0,688,949,72.5,20991,15027,0,0.2,-0.2,1,29,0,0,1,0.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
484,Valentín Castellanos,ARG,FW,Lazio,Serie A,24,1998,18.7,272,452,60.2,3651,962,3,1.7,1.3,19,27,15,1,47,1.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
485,Jean-Charles Castelletto,CMR,DF,Nantes,Ligue 1,28,1995,27.4,1147,1340,85.6,20580,7724,0,0.8,-0.8,10,85,10,3,100,1.2,2023-2024,stats_passing,2025-10-18 04:36:48.434403
486,Samu Castillejo,ESP,"FW,MF",Sassuolo,Serie A,28,1995,6.0,213,283,75.3,3239,693,0,1.0,-1.0,15,14,6,4,26,0.9,2023-2024,stats_passing,2025-10-18 04:36:48.434403
487,Jonny Castro,ESP,MF,Wolves,Premier League,29,1994,0.1,0,0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
488,Santiago Castro,ARG,FW,Bologna,Serie A,18,2004,2.7,43,52,82.7,675,64,1,0.5,0.5,1,2,0,0,1,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
489,Gaetano Castrovilli,ITA,"FW,MF",Fiorentina,Serie A,26,1997,4.1,75,116,64.7,1164,320,2,0.6,1.4,7,6,3,2,12,0.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
490,Danilo Cataldi,ITA,MF,Lazio,Serie A,28,1994,15.1,800,932,85.8,12545,3512,0,0.8,-0.8,11,79,8,2,69,0.9,2023-2024,stats_passing,2025-10-18 04:36:48.434403
491,Catena,ESP,DF,Osasuna,La Liga,28,1994,28.2,1095,1341,81.7,25279,10188,3,1.0,2.0,6,89,3,0,77,1.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
492,Maximiliano Caufriez,BEL,DF,Clermont Foot,Ligue 1,26,1997,18.4,780,892,87.4,13811,4348,1,0.2,0.8,9,48,5,2,61,0.3,2023-2024,stats_passing,2025-10-18 04:36:48.434403
493,Ivan Cavaleiro,POR,FW,Lille,Ligue 1,29,1993,8.6,207,282,73.4,2965,777,1,1.2,-0.2,12,7,10,2,23,1.7,2023-2024,stats_passing,2025-10-18 04:36:48.434403
494,Dani Ceballos,ESP,"MF,FW",Real Madrid,La Liga,26,1996,6.6,486,542,89.7,7205,1731,2,1.5,0.5,11,48,6,0,47,1.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
495,Emil Ceide,NOR,"FW,MF",Sassuolo,Serie A,21,2001,2.0,40,59,67.8,521,189,0,0.2,-0.2,4,2,2,0,3,0.2,2023-2024,stats_passing,2025-10-18 04:36:48.434403
496,Zeki Çelik,TUR,DF,Roma,Serie A,26,1997,7.5,284,341,83.3,4660,1360,0,0.6,-0.6,9,8,9,3,26,0.4,2023-2024,stats_passing,2025-10-18 04:36:48.434403
497,Álex Centelles,ESP,DF,Almería,La Liga,25,1997,10.9,400,544,73.5,6993,2843,1,1.6,-0.6,11,35,12,9,31,1.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
498,Fabien Centonze,FRA,DF,Hellas Verona,Serie A,27,1996,7.5,213,317,67.2,3365,1617,1,1.0,0.0,6,14,8,7,14,0.8,2023-2024,stats_passing,2025-10-18 04:36:48.434403
499,Fabien Centonze,FRA,DF,Nantes,Ligue 1,27,1996,1.0,37,51,72.5,640,242,0,0.0,0.0,0,1,3,3,1,0.2,2023-2024,stats_passing,2025-10-18 04:36:48.434403
500,Václav Černý,CZE,"FW,MF",Wolfsburg,Bundesliga,25,1997,10.2,255,364,70.1,3926,1237,1,0.9,0.1,14,21,21,2,37,2.5,2023-2024,stats_passing,2025-10-18 04:36:48.434403
501,Michele Cerofolini,ITA,GK,Frosinone,Serie A,24,1999,7.5,124,209,59.3,3261,2471,0,0.0,0.0,0,1,0,0,0,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
502,Alberto Cerri,ITA,FW,Empoli,Serie A,27,1996,6.1,68,136,50.0,877,149,0,0.2,-0.2,4,2,1,0,9,0.3,2023-2024,stats_passing,2025-10-18 04:36:48.434403
503,Leonardo Cerri,ITA,DF,Juventus,Serie A,20,2003,0.1,0,2,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
504,Franco Cervi,ARG,"MF,DF",Celta Vigo,La Liga,29,1994,6.1,225,284,79.2,3302,1239,1,2.0,-1.0,10,16,4,0,24,1.2,2023-2024,stats_passing,2025-10-18 04:36:48.434403
505,Julian Chabot,GER,DF,Köln,Bundesliga,25,1998,30.0,1361,1616,84.2,25807,10115,0,0.4,-0.4,9,81,5,1,71,1.5,2023-2024,stats_passing,2025-10-18 04:36:48.434403
506,El Chadaille Bitshiabu,FRA,"DF,MF",RB Leipzig,Bundesliga,18,2005,0.4,48,59,81.4,829,270,0,0.0,0.0,0,2,0,0,1,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
507,Fares Chaïbi,ALG,"FW,MF",Toulouse,Ligue 1,20,2002,0.6,28,40,70.0,472,135,1,0.2,0.8,2,3,2,0,5,0.2,2023-2024,stats_passing,2025-10-18 04:36:48.434403
508,Fares Chaïbi,ALG,"MF,FW",Eint Frankfurt,Bundesliga,20,2002,21.2,592,922,64.2,10022,3251,4,6.8,-2.8,51,57,39,10,86,6.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
509,Trevoh Chalobah,ENG,DF,Chelsea,Premier League,24,1999,10.6,700,783,89.4,12088,3518,0,0.1,-0.1,2,30,2,0,31,0.4,2023-2024,stats_passing,2025-10-18 04:36:48.434403
510,Muhammed Cham,AUT,"MF,FW",Clermont Foot,Ligue 1,22,2000,28.4,1055,1327,79.5,17640,4627,4,3.1,0.9,49,99,34,1,161,4.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
511,Calum Chambers,ENG,"MF,DF",Aston Villa,Premier League,28,1995,1.7,100,113,88.5,1705,512,1,0.1,0.9,1,2,0,0,5,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
512,Timothy Chandler,USA,"MF,DF",Eint Frankfurt,Bundesliga,33,1990,0.2,18,26,69.2,323,145,1,0.1,0.9,2,2,1,0,5,0.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
513,Brendan Chardonnet,FRA,DF,Brest,Ligue 1,28,1994,33.0,1511,1824,82.8,32477,10685,1,1.6,-0.6,10,110,8,2,115,1.3,2023-2024,stats_passing,2025-10-18 04:36:48.434403
514,Charlys,BRA,MF,Hellas Verona,Serie A,19,2004,0.3,5,6,83.3,64,23,0,0.0,0.0,2,0,1,0,1,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
515,Pep Chavarría,ESP,"DF,MF",Rayo Vallecano,La Liga,25,1998,13.0,618,812,76.1,10023,3436,1,0.7,0.3,13,48,27,13,74,1.2,2023-2024,stats_passing,2025-10-18 04:36:48.434403
516,Jhoanner Chávez,ECU,DF,Lens,Ligue 1,21,2002,5.3,173,222,77.9,2816,1043,0,0.5,-0.5,4,13,6,2,15,0.6,2023-2024,stats_passing,2025-10-18 04:36:48.434403
517,Walid Cheddira,MAR,FW,Frosinone,Serie A,25,1998,23.6,262,385,68.1,3458,610,1,1.4,-0.4,16,17,4,0,22,0.7,2023-2024,stats_passing,2025-10-18 04:36:48.434403
518,Rayan Cherki,FRA,"MF,FW",Lyon,Ligue 1,19,2003,19.1,830,1069,77.6,14766,4022,6,4.2,1.8,42,85,43,6,138,5.5,2023-2024,stats_passing,2025-10-18 04:36:48.434403
519,Youssef Chermiti,POR,FW,Everton,Premier League,19,2004,2.3,35,58,60.3,486,108,0,0.8,-0.8,4,1,4,0,5,0.3,2023-2024,stats_passing,2025-10-18 04:36:48.434403
520,Lucas Chevalier,FRA,GK,Lille,Ligue 1,21,2001,33.0,914,1186,77.1,21421,14432,0,0.1,-0.1,2,9,2,0,2,0.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
521,Fabio Chiarodia,ITA,DF,Gladbach,Bundesliga,18,2005,1.7,78,87,89.7,1232,439,0,0.1,-0.1,1,3,1,1,4,0.2,2023-2024,stats_passing,2025-10-18 04:36:48.434403
522,Federico Chiesa,ITA,FW,Juventus,Serie A,25,1997,24.4,498,712,69.9,7884,2466,2,6.2,-4.2,54,42,45,18,70,5.6,2023-2024,stats_passing,2025-10-18 04:36:48.434403
523,Ben Chilwell,ENG,DF,Chelsea,Premier League,26,1996,8.4,373,495,75.4,5230,1552,1,2.2,-1.2,14,29,2,2,25,1.8,2023-2024,stats_passing,2025-10-18 04:36:48.434403
524,Tawanda Chirewa,ZIM,"MF,FW",Wolves,Premier League,19,2003,1.6,46,58,79.3,664,151,0,0.0,0.0,1,3,3,2,7,0.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
525,Pedro Chirivella,ESP,MF,Nantes,Ligue 1,26,1997,28.8,1494,1743,85.7,25864,7906,1,1.1,-0.1,19,168,22,7,192,2.8,2023-2024,stats_passing,2025-10-18 04:36:48.434403
526,Leon Chiwome,ENG,FW,Wolves,Premier League,17,2006,1.9,19,22,86.4,244,59,0,0.0,0.0,0,2,0,0,2,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
527,Tahith Chong,CUW,"MF,FW",Luton Town,Premier League,23,1999,22.0,428,550,77.8,6679,1643,0,0.5,-0.5,10,35,20,8,72,1.4,2023-2024,stats_passing,2025-10-18 04:36:48.434403
528,Joris Chotard,FRA,MF,Montpellier,Ligue 1,21,2001,28.7,961,1179,81.5,18558,6343,3,1.9,1.1,14,111,15,5,111,2.5,2023-2024,stats_passing,2025-10-18 04:36:48.434403
529,Andreas Christensen,DEN,"DF,MF",Barcelona,La Liga,27,1996,22.0,1480,1569,94.3,25124,8496,2,1.1,0.9,7,116,1,0,117,0.8,2023-2024,stats_passing,2025-10-18 04:36:48.434403
530,Jacob Christensen,DEN,MF,Köln,Bundesliga,22,2001,2.4,66,85,77.6,1160,453,0,0.1,-0.1,2,8,1,0,12,0.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
531,Oliver Christensen,DEN,GK,Fiorentina,Serie A,24,1999,4.0,146,190,76.8,3678,2601,0,0.0,0.0,0,2,0,0,0,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
532,Ryan Christie,SCO,MF,Bournemouth,Premier League,28,1995,32.3,988,1300,76.0,18802,5120,5,5.4,-0.4,55,118,42,7,167,5.4,2023-2024,stats_passing,2025-10-18 04:36:48.434403
533,Carney Chukwuemeka,ENG,"MF,FW",Chelsea,Premier League,19,2003,2.5,115,134,85.8,1476,266,1,0.3,0.7,4,4,6,0,12,0.3,2023-2024,stats_passing,2025-10-18 04:36:48.434403
534,Samuel Chukwueze,NGA,FW,Milan,Serie A,24,1999,11.3,330,421,78.4,5423,1275,3,2.3,0.7,20,22,23,1,51,2.7,2023-2024,stats_passing,2025-10-18 04:36:48.434403
535,Chumi,ESP,DF,Almería,La Liga,24,1999,27.0,1044,1208,86.4,18403,6336,1,1.4,-0.4,4,44,3,1,68,0.6,2023-2024,stats_passing,2025-10-18 04:36:48.434403
536,Víctor Chust,ESP,DF,Cádiz,La Liga,23,2000,20.7,831,1040,79.9,16808,7302,1,0.3,0.7,6,62,4,0,80,0.2,2023-2024,stats_passing,2025-10-18 04:36:48.434403
537,Pathé Ciss,SEN,MF,Rayo Vallecano,La Liga,29,1994,18.5,738,890,82.9,13455,3975,0,0.5,-0.5,11,73,6,1,84,0.7,2023-2024,stats_passing,2025-10-18 04:36:48.434403
538,Alphadjo Cissè,ITA,FW,Hellas Verona,Serie A,16,2006,0.1,1,1,100.0,9,0,0,0.0,0.0,0,0,0,0,0,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
539,Djaoui Cissé,FRA,MF,Rennes,Ligue 1,19,2004,0.0,5,5,100.0,75,0,0,0.0,0.0,0,0,0,0,0,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
540,Ibrahim Cissoko,NED,"FW,MF",Toulouse,Ligue 1,20,2003,2.7,89,116,76.7,1398,357,1,0.4,0.6,6,7,9,7,12,0.7,2023-2024,stats_passing,2025-10-18 04:36:48.434403
541,Giorgio Cittadini,ITA,DF,Monza,Serie A,21,2002,0.2,5,6,83.3,94,39,0,0.0,0.0,0,0,0,0,1,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
542,Giorgio Cittadini,ITA,DF,Genoa,Serie A,21,2002,1.2,19,31,61.3,392,117,0,0.0,0.0,0,2,0,0,1,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
543,Patrick Ciurria,ITA,"DF,MF",Monza,Serie A,28,1995,17.8,662,847,78.2,10671,3258,1,2.6,-1.6,30,46,28,10,68,2.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
544,Bobby Clark,ENG,MF,Liverpool,Premier League,18,2005,1.0,38,49,77.6,465,64,0,0.0,0.0,0,3,0,0,3,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
545,Jordan Clark,ENG,MF,Luton Town,Premier League,29,1993,14.5,369,513,71.9,6108,1636,1,1.3,-0.3,12,19,18,4,51,1.2,2023-2024,stats_passing,2025-10-18 04:36:48.434403
546,Alexis Claude-Maurice,FRA,MF,Nice,Ligue 1,25,1998,5.6,202,253,79.8,2857,570,0,0.3,-0.3,7,15,6,3,21,0.6,2023-2024,stats_passing,2025-10-18 04:36:48.434403
547,Jonathan Clauss,FRA,DF,Marseille,Ligue 1,30,1992,23.0,1153,1526,75.6,19885,6946,4,4.6,-0.6,46,99,50,18,137,5.3,2023-2024,stats_passing,2025-10-18 04:36:48.434403
548,Silvi Clúa,ESP,MF,Girona,La Liga,18,2005,0.0,5,5,100.0,85,41,0,0.0,0.0,0,1,0,0,0,0.0,2023-2024,stats_passing,2025-10-18 04:36:48.434403
549,Nathaniel Clyne,ENG,DF,Crystal Palace,Premier League,32,1991,14.9,495,600,82.5,7555,3021,0,0.2,-0.2,3,33,4,2,33,0.2,2023-2024,stats_passing,2025-10-18 04:36:48.434403
550,Marcus Coco,FRA,"DF,FW",Nantes,Ligue 1,27,1996,16.5,473,641,73.8,7533,2758,0,1.0,-1.0,12,40,18,8,55,1.1,2023-2024,stats_passing,2025-10-18 04:36:48.434403
551,Saúl Coco,EQG,DF,Las Palmas,La Liga,24,1999,25.5,1257,1422,88.4,20911,8245,0,0.0,0.0,1,52,0,0,69,0.2,2023-2024,stats_passing,2025-10-18 04:36:48.434403
