rank,player_name,nation,position,squad,competition,age,birth_year,nineties_played,passes_attempted,passes_live,passes_dead,passes_free_kick,passes_through_ball,passes_switched,passes_crosses,passes_throw_in,passes_corner_kick,passes_in,passes_out,passes_straight,passes_completed,passes_offsides,passes_blocks,season,table_type,processed_at
137,Hákon Arnar Haraldsson,ISL,"FW,MF",Lille,Ligue 1,20,2003,14.3,549,525,21,6,3,4,7,4,2,1,0,0,451,3,13,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
138,Marko Arnautović,AUT,FW,Inter,Serie A,34,1989,8.9,271,264,5,0,3,1,7,0,0,0,0,0,203,2,9,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
139,Maximilian Arnold,GER,MF,Wolfsburg,Bundesliga,29,1994,27.8,1582,1404,171,87,4,17,110,1,58,39,13,2,1285,7,19,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
140,Mohamed El Arouch,FRA,FW,Lyon,Ligue 1,19,2004,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
141,Sergio Arribas,ESP,"MF,FW",Almería,La Liga,21,2001,22.7,751,661,86,32,4,4,60,7,28,13,9,0,588,4,20,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
142,Kepa Arrizabalaga,ESP,GK,Real Madrid,La Liga,28,1994,13.3,456,374,82,12,0,1,0,0,0,0,0,0,386,0,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
143,Arthur,BRA,DF,Leverkusen,Bundesliga,20,2003,2.0,109,96,13,0,0,0,7,12,1,0,0,0,88,0,3,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
144,Takuma Asano,JPN,"FW,MF",Bochum,Bundesliga,28,1994,22.1,397,383,12,1,1,0,37,2,1,0,0,0,262,2,26,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
145,Marco Asensio,ESP,"MF,FW",Paris S-G,Ligue 1,27,1996,12.4,656,598,55,10,6,6,52,8,31,11,10,0,545,3,13,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
146,Kristjan Asllani,ALB,MF,Inter,Serie A,21,2002,8.7,744,685,56,23,2,4,35,1,32,12,10,0,662,3,6,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
147,Joel Asoro,SWE,"FW,MF",Metz,Ligue 1,24,1999,9.4,147,136,10,4,0,0,19,1,2,2,0,0,94,1,10,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
148,Jonathan Asp Jensen,DEN,FW,Bayern Munich,Bundesliga,17,2006,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
149,Iago Aspas,ESP,FW,Celta Vigo,La Liga,35,1987,30.1,1305,1112,190,51,20,15,149,8,94,39,35,0,949,3,30,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
150,Lorenz Assignon,TOG,DF,Burnley,Premier League,23,2000,13.7,485,378,104,3,0,0,29,101,0,0,0,0,352,3,19,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
151,Lorenz Assignon,TOG,DF,Rennes,Ligue 1,23,2000,11.2,600,491,109,13,0,1,22,96,0,0,0,0,516,0,12,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
152,Youcef Atal,ALG,DF,Nice,Ligue 1,27,1996,4.0,238,215,22,6,2,0,6,16,0,0,0,0,214,1,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
153,Valentin Atangana Edoa,FRA,MF,Reims,Ligue 1,17,2005,6.2,179,171,7,1,0,0,5,6,0,0,0,0,155,1,3,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
154,Arthur Atta,FRA,"MF,FW",Metz,Ligue 1,20,2003,10.3,401,378,20,10,1,4,10,6,1,1,0,0,301,3,11,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
155,Noah Atubolu,GER,GK,Freiburg,Bundesliga,21,2002,34.0,1392,1060,329,88,0,4,0,0,0,0,0,0,982,3,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
156,Pierre-Emerick Aubameyang,GAB,FW,Marseille,Ligue 1,34,1989,29.1,660,608,48,1,3,0,42,4,0,0,0,0,444,4,27,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
157,Emil Audero,IDN,GK,Inter,Serie A,26,1997,3.7,197,174,21,3,0,0,0,0,0,0,0,0,166,2,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
158,Tommaso Augello,ITA,DF,Cagliari,Serie A,28,1994,26.9,1329,1008,317,42,1,2,153,241,34,7,25,0,919,4,42,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
159,Carlos Augusto,BRA,DF,Inter,Serie A,24,1999,19.2,1099,977,112,14,0,3,40,92,0,0,0,0,921,10,25,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
160,Yann Aurel Bisseck,GER,DF,Inter,Serie A,22,2000,10.0,641,614,27,20,1,2,5,7,0,0,0,0,590,0,9,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
161,Serge Aurier,CIV,"DF,MF",Nott'ham Forest,Premier League,30,1992,9.3,448,407,41,6,1,0,22,35,0,0,0,0,348,0,8,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
162,Ezequiel Ávila,ARG,"FW,MF",Osasuna,La Liga,29,1994,9.6,371,312,56,13,4,6,79,10,32,17,12,0,232,3,9,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
163,Ezequiel Ávila,ARG,FW,Betis,La Liga,29,1994,3.3,91,89,2,1,0,3,12,1,0,0,0,0,55,0,6,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
164,Taiwo Awoniyi,NGA,FW,Nott'ham Forest,Premier League,25,1997,11.6,175,169,4,0,2,1,1,0,0,0,0,0,127,2,3,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
165,André Ayew,GHA,FW,Le Havre,Ligue 1,33,1989,12.3,266,244,19,0,0,0,4,1,0,0,0,0,197,3,10,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
166,Jordan Ayew,GHA,"FW,MF",Crystal Palace,Premier League,31,1991,28.3,920,876,42,8,4,5,97,10,22,6,8,0,681,2,43,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
167,Neil El Aynaoui,MAR,MF,Lens,Ligue 1,22,2001,17.4,670,660,9,8,2,0,7,1,0,0,0,0,576,1,6,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
168,Sardar Azmoun,IRN,"FW,MF",Roma,Serie A,28,1995,6.5,156,152,4,1,1,1,2,1,0,0,0,0,108,0,8,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
169,César Azpilicueta,ESP,DF,Atlético Madrid,La Liga,33,1989,15.8,1035,899,130,19,1,2,11,111,0,0,0,0,867,6,8,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
170,Paulo Azzi,BRA,"DF,MF",Cagliari,Serie A,29,1994,10.6,487,394,91,6,0,1,48,84,1,0,0,0,322,2,13,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
171,Oussama El Azzouzi,MAR,MF,Bologna,Serie A,22,2001,6.1,390,383,7,6,0,2,2,0,1,1,0,0,352,0,2,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
172,Abdellah Baallal,MAR,MF,Clermont Foot,Ligue 1,18,2004,0.0,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
173,Iddrisu Baba,GHA,MF,Almería,La Liga,27,1996,15.9,654,636,15,15,2,2,4,0,0,0,0,0,543,3,10,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
174,Srđan Babić,SRB,DF,Almería,La Liga,27,1996,1.0,62,60,2,2,0,1,0,0,0,0,0,0,58,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
175,Shavy Babicka,GAB,"FW,MF",Toulouse,Ligue 1,23,2000,4.1,127,122,3,0,0,0,13,3,0,0,0,0,77,2,10,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
176,Aliou Badara Baldé,GUI,"FW,DF",Nice,Ligue 1,20,2002,0.8,30,29,1,0,1,0,4,0,1,0,0,0,15,0,2,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
177,Loïc Bade,FRA,DF,Sevilla,La Liga,23,2000,25.3,1346,1308,34,30,1,18,2,4,0,0,0,0,1113,4,12,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
178,Milan Badelj,CRO,MF,Genoa,Serie A,34,1989,28.2,1407,1344,59,39,5,14,14,9,0,0,0,0,1136,4,20,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
179,Matthias Bader,GER,"DF,MF",Darmstadt 98,Bundesliga,26,1997,20.0,912,747,160,5,1,10,32,155,0,0,0,0,687,5,31,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
180,Benoît Badiashile,FRA,DF,Chelsea,Premier League,22,2001,14.9,1173,1137,36,27,1,2,2,6,0,0,0,0,1065,0,6,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
181,Alex Baena,ESP,"MF,FW",Villarreal,La Liga,22,2001,28.7,1255,1087,153,38,28,15,175,15,95,44,37,1,893,15,32,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
182,Jaime Báez,URU,"FW,MF",Frosinone,Serie A,28,1995,5.6,202,182,20,4,0,1,24,2,14,2,10,0,141,0,7,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
183,Nicola Bagnolini,ITA,GK,Bologna,Serie A,19,2004,0.1,3,1,2,0,0,0,0,0,0,0,0,0,2,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
184,Leon Bailey,JAM,"MF,FW",Aston Villa,Premier League,25,1997,23.0,790,745,40,2,11,7,75,9,29,20,0,0,573,5,38,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
185,Eric Bailly,CIV,DF,Villarreal,La Liga,29,1994,9.3,385,359,24,12,0,1,0,0,0,0,0,0,337,2,2,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
186,Stefan Bajcetic,ESP,MF,Liverpool,Premier League,18,2004,0.3,10,10,0,0,0,0,0,0,0,0,0,0,7,0,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
187,Nedim Bajrami,ALB,"MF,FW",Sassuolo,Serie A,24,1999,14.6,460,376,83,20,2,1,78,10,44,17,22,0,330,1,12,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
188,Cédric Bakambu,COD,FW,Betis,La Liga,32,1991,2.2,39,35,4,0,0,0,0,0,0,0,0,0,26,0,2,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
189,Tiemoué Bakayoko,FRA,MF,Lorient,Ligue 1,28,1994,14.6,637,619,17,16,1,3,1,1,0,0,0,0,550,1,11,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
190,Mitchel Bakker,NED,DF,Atalanta,Serie A,23,2000,4.2,212,168,42,3,0,0,13,36,3,0,3,0,167,2,8,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
191,Ridle Baku,GER,"DF,MF",Wolfsburg,Bundesliga,25,1998,22.4,1048,896,150,16,5,4,54,124,10,9,0,0,789,2,20,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
192,Dilane Bakwa,FRA,"FW,MF",Strasbourg,Ligue 1,20,2002,24.2,862,705,154,49,9,5,155,33,72,43,22,1,587,3,28,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
193,Tommaso Baldanzi,ITA,"MF,FW",Empoli,Serie A,20,2003,8.3,257,223,29,6,0,0,16,9,10,4,3,0,201,5,8,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
194,Tommaso Baldanzi,ITA,"FW,MF",Roma,Serie A,20,2003,5.8,205,201,4,0,1,0,7,4,0,0,0,0,175,0,2,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
195,Alejandro Balde,ESP,DF,Barcelona,La Liga,19,2003,15.3,817,694,122,12,1,3,37,110,0,0,0,0,694,1,16,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
196,George Baldock,GRE,DF,Sheffield Utd,Premier League,30,1993,10.8,397,335,60,2,0,0,18,58,0,0,0,0,291,2,18,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
197,Carlos Baleba,CMR,MF,Brighton,Premier League,19,2004,14.7,775,767,6,6,0,5,0,0,0,0,0,0,713,2,10,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
198,Carlos Baleba,CMR,MF,Lille,Ligue 1,19,2004,0.7,45,45,0,0,0,0,0,0,0,0,0,0,39,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
199,Leonardo Balerdi,ARG,DF,Marseille,Ligue 1,24,1999,25.2,1628,1560,64,51,0,14,2,4,1,0,0,0,1402,4,12,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
200,Iván Balliu,ALB,DF,Rayo Vallecano,La Liga,31,1992,31.9,1487,1082,395,24,2,6,68,371,0,0,0,0,1116,10,43,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
201,Fodé Ballo-Touré,SEN,"DF,MF",Fulham,Premier League,26,1997,0.8,78,57,20,2,0,0,4,18,0,0,0,0,56,1,3,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
202,Folarin Balogun,USA,FW,Monaco,Ligue 1,22,2001,18.8,365,333,25,1,3,1,7,0,0,0,0,0,263,7,15,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
203,Jonathan Bamba,CIV,"MF,FW",Celta Vigo,La Liga,27,1996,22.0,769,745,19,4,8,2,50,11,1,1,0,0,590,5,31,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
204,Mohamed Bamba,CIV,FW,Lorient,Ligue 1,21,2001,12.6,256,228,25,0,0,0,2,1,0,0,0,0,185,3,14,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
205,Samuel Bamba,GER,FW,Dortmund,Bundesliga,19,2004,0.5,20,19,1,0,0,0,4,1,0,0,0,0,14,0,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
206,Lameck Banda,ZAM,FW,Lecce,Serie A,22,2001,15.0,342,325,15,2,1,2,51,4,9,5,2,0,250,2,14,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
207,Daniel Bandeira,POR,MF,Hellas Verona,Serie A,23,2000,5.0,233,224,7,2,3,4,7,3,2,0,1,0,187,2,2,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
208,Mamady Bangré,BFA,"FW,MF",Toulouse,Ligue 1,22,2001,1.1,74,74,0,0,0,0,4,0,0,0,0,0,59,0,3,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
209,Mattia Bani,ITA,DF,Genoa,Serie A,29,1993,25.6,1152,1059,88,45,0,1,1,6,0,0,0,0,962,5,8,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
210,Léo Baptistão,BRA,FW,Almería,La Liga,30,1992,20.4,568,534,31,0,1,3,27,8,0,0,0,0,366,3,30,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
211,Shandon Baptiste,GRN,MF,Brentford,Premier League,25,1998,2.5,90,87,3,0,0,0,3,1,0,0,0,0,66,0,5,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
212,Antonín Barák,CZE,"MF,FW",Fiorentina,Serie A,28,1994,9.0,392,372,20,3,0,1,4,4,1,0,0,0,338,0,13,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
213,Valentín Barco,ARG,"DF,FW",Brighton,Premier League,19,2004,3.4,233,204,28,5,2,1,30,15,8,3,2,2,179,1,5,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
214,Bradley Barcola,FRA,FW,Lyon,Ligue 1,20,2002,3.0,90,90,0,0,0,1,0,0,0,0,0,0,70,0,2,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
215,Bradley Barcola,FRA,"FW,MF",Paris S-G,Ligue 1,20,2002,15.2,562,553,5,2,4,1,18,3,0,0,0,0,436,4,16,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
216,Melvin Bard,FRA,DF,Nice,Ligue 1,22,2000,29.5,1784,1509,266,32,0,2,70,233,1,1,0,0,1457,9,41,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
217,Nicolò Barella,ITA,MF,Inter,Serie A,26,1997,31.6,2168,2120,37,17,12,25,51,19,1,0,0,0,1835,11,37,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
218,Kike Barja,ESP,"FW,MF",Osasuna,La Liga,26,1997,3.4,114,110,4,1,0,0,23,1,2,2,0,0,83,0,3,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
219,Ross Barkley,ENG,MF,Luton Town,Premier League,29,1993,29.1,1474,1329,139,94,4,24,45,14,16,8,8,0,1218,6,31,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
220,Aymen Barkok,MAR,"MF,FW",Mainz 05,Bundesliga,25,1998,3.6,184,171,13,0,1,0,13,8,4,2,2,0,118,0,4,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
221,Harvey Barnes,ENG,"FW,MF",Newcastle Utd,Premier League,25,1997,8.9,272,262,8,2,1,2,12,4,0,0,0,0,208,2,13,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
222,Leandro Barreiro Martins,LUX,MF,Mainz 05,Bundesliga,23,2000,29.0,925,900,20,18,0,3,5,2,0,0,0,0,679,5,24,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
223,Enzo Barrenechea,ARG,MF,Frosinone,Serie A,22,2001,31.2,1903,1795,104,88,1,13,1,3,0,0,0,0,1624,4,21,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
224,Ander Barrenetxea,ESP,"FW,MF",Real Sociedad,La Liga,21,2001,15.9,555,545,5,0,1,9,47,4,1,0,0,0,372,5,27,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
225,Pablo Barrios,ESP,MF,Atlético Madrid,La Liga,20,2003,17.3,873,847,16,11,3,3,16,4,1,0,0,0,728,10,10,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
226,Davide Bartesaghi,ITA,"DF,MF",Milan,Serie A,17,2005,0.9,35,28,7,0,0,0,0,7,0,0,0,0,28,0,2,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
227,Marc Bartra,ESP,DF,Betis,La Liga,32,1991,2.5,118,107,9,9,0,1,0,0,0,0,0,0,101,2,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
228,Federico Baschirotto,ITA,DF,Lecce,Serie A,26,1996,36.6,1808,1668,136,66,0,10,3,9,0,0,0,0,1516,4,10,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
229,Steven Baseya,FRA,DF,Strasbourg,Ligue 1,18,2005,0.1,12,11,1,1,0,0,0,0,0,0,0,0,11,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
230,Chris Basham,ENG,"DF,MF",Sheffield Utd,Premier League,35,1988,3.6,138,125,13,1,0,1,4,12,0,0,0,0,103,0,2,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
231,Toma Bašić,CRO,MF,Salernitana,Serie A,26,1996,12.9,540,503,35,22,1,6,25,7,6,1,4,0,442,2,11,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
232,Calvin Bassey,NGA,DF,Fulham,Premier League,23,1999,25.6,1674,1582,91,34,0,12,3,3,0,0,0,0,1440,1,20,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
233,Alessandro Bastoni,ITA,DF,Inter,Serie A,24,1999,25.2,1935,1787,139,58,1,29,76,71,0,0,0,0,1671,9,30,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
234,Simone Bastoni,ITA,"MF,DF",Empoli,Serie A,26,1996,8.3,360,281,76,17,2,2,36,41,16,4,9,0,246,3,12,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
235,Augusto Batalla,ARG,GK,Granada,La Liga,27,1996,17.0,689,483,205,83,0,1,0,0,0,0,0,0,445,1,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
236,Daniel Batz,GER,GK,Mainz 05,Bundesliga,32,1991,4.0,153,120,33,12,0,0,0,0,0,0,0,0,104,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
237,Maximilian Bauer,GER,DF,Augsburg,Bundesliga,23,2000,9.0,491,452,39,17,0,0,1,15,0,0,0,0,423,0,3,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
238,Elias Baum,GER,"DF,MF",Eint Frankfurt,Bundesliga,17,2005,0.3,17,13,4,0,0,0,0,4,0,0,0,0,13,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
239,Oliver Baumann,GER,GK,Hoffenheim,Bundesliga,33,1990,34.0,1412,1072,336,87,0,1,0,0,0,0,0,0,1055,4,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
240,Christoph Baumgartner,AUT,"MF,FW",RB Leipzig,Bundesliga,23,1999,12.9,456,443,8,5,4,1,8,3,0,0,0,0,340,5,15,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
241,Bebé,CPV,"MF,FW",Rayo Vallecano,La Liga,33,1990,2.4,104,83,21,3,0,2,28,8,10,6,3,0,63,0,4,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
242,Ihlas Bebou,TOG,"FW,DF",Hoffenheim,Bundesliga,29,1994,18.2,514,462,49,0,2,2,35,40,0,0,0,0,360,3,25,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
243,Mohamed Bechikh,FRA,"FW,MF",Strasbourg,Ligue 1,18,2005,0.2,5,5,0,0,0,0,0,0,0,0,0,0,5,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
244,Adrian Beck,GER,"MF,FW",Heidenheim,Bundesliga,26,1997,10.8,431,411,18,3,2,5,6,1,0,0,0,0,311,2,17,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
245,Owen Beck,WAL,DF,Liverpool,Premier League,20,2002,0.1,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
246,Sheraldo Becker,SUR,"FW,MF",Real Sociedad,La Liga,28,1995,8.6,243,236,6,0,0,0,46,1,2,0,1,0,154,1,17,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
247,Sheraldo Becker,SUR,"FW,MF",Union Berlin,Bundesliga,28,1995,7.2,280,261,18,0,0,1,57,13,1,0,0,1,183,1,13,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
248,Chris Bedia,CIV,"FW,MF",Union Berlin,Bundesliga,27,1996,1.6,20,19,1,0,0,0,0,0,0,0,0,0,14,0,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
249,Donny van de Beek,NED,DF,Manchester Utd,Premier League,26,1997,0.0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
250,Donny van de Beek,NED,"MF,FW",Eint Frankfurt,Bundesliga,26,1997,4.0,139,134,5,1,1,0,7,0,4,0,4,0,109,0,5,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
251,Yanis Begraoui,MAR,"FW,MF",Toulouse,Ligue 1,22,2001,3.3,97,89,6,1,0,0,5,1,2,0,1,0,70,2,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
252,Kevin Behrens,GER,FW,Wolfsburg,Bundesliga,32,1991,6.8,175,171,3,0,1,0,4,0,0,0,0,0,112,1,4,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
253,Kevin Behrens,GER,FW,Union Berlin,Bundesliga,32,1991,14.0,336,323,11,0,2,0,6,3,0,0,0,0,215,2,15,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
254,Maximilian Beier,GER,"FW,MF",Hoffenheim,Bundesliga,20,2002,26.9,550,498,50,0,4,1,38,8,1,1,0,0,384,2,26,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
255,Jérémie Bela,ANG,"MF,FW",Clermont Foot,Ligue 1,30,1993,2.3,100,94,6,1,0,0,14,2,3,2,0,0,70,0,5,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
256,Reda Belahyane,MAR,MF,Hellas Verona,Serie A,19,2004,1.0,25,24,1,1,0,0,0,0,0,0,0,0,23,0,0,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
257,Reda Belahyane,MAR,MF,Nice,Ligue 1,19,2004,0.3,15,15,0,0,0,0,0,0,0,0,0,0,13,0,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
258,Amari'i Bell,JAM,DF,Luton Town,Premier League,29,1994,19.1,835,783,48,15,2,3,13,29,0,0,0,0,645,4,23,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
259,Stefan Bell,GER,DF,Mainz 05,Bundesliga,31,1991,7.4,370,364,6,6,0,0,1,0,0,0,0,0,297,0,4,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
260,Alaa Bellaarouch,MAR,GK,Strasbourg,Ligue 1,21,2002,15.0,504,404,97,36,0,1,0,0,0,0,0,0,352,3,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
261,Raoul Bellanova,ITA,DF,Torino,Serie A,23,2000,33.8,1579,1285,288,14,0,4,178,274,0,0,0,0,1232,6,44,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
262,Jean-Ricner Bellegarde,HAI,"MF,FW",Wolves,Premier League,25,1998,10.6,314,297,15,4,1,0,30,1,6,3,3,0,241,2,11,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
263,Jean-Ricner Bellegarde,HAI,"MF,FW",Strasbourg,Ligue 1,25,1998,3.0,96,88,6,1,0,0,8,0,5,3,2,0,67,2,1,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
264,Héctor Bellerín,ESP,DF,Betis,La Liga,28,1995,19.0,979,791,185,17,0,8,40,168,0,0,0,0,756,3,20,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
265,Jude Bellingham,ENG,MF,Real Madrid,La Liga,20,2003,25.7,1543,1490,43,18,18,14,21,12,1,1,0,0,1363,10,25,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
266,Jeanuël Belocian,FRA,DF,Rennes,Ligue 1,18,2005,16.1,862,807,55,9,0,5,13,43,0,0,0,0,759,0,8,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
267,Andrea Belotti,ITA,FW,Fiorentina,Serie A,29,1993,10.5,201,181,20,1,1,0,4,0,0,0,0,0,133,0,6,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
268,Andrea Belotti,ITA,FW,Roma,Serie A,29,1993,7.5,155,141,13,0,1,0,4,2,0,0,0,0,115,1,10,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
269,Fran Beltrán,ESP,MF,Celta Vigo,La Liga,24,1999,27.0,1364,1309,53,46,4,4,19,1,6,2,3,0,1180,2,19,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
270,Lucas Beltrán,ARG,"FW,MF",Fiorentina,Serie A,22,2001,18.8,459,438,19,2,4,3,7,4,0,0,0,0,360,2,15,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
271,Eliesse Ben Seghir,MAR,"MF,FW",Monaco,Ligue 1,18,2005,4.8,215,206,8,2,2,2,13,4,1,0,1,0,174,1,4,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
272,Anis Ben Slimane,TUN,MF,Sheffield Utd,Premier League,22,2001,4.7,139,129,7,1,1,0,0,0,0,0,0,0,92,3,7,2023-2024,stats_passing_types,2025-10-18 04:36:48.649035
